"adminid"	"bundle"	"ftype"	"admincode"	"name"	"fstatus"	"description"	"startdate"	"enddate"	"modified"	"permit_id"	"uid"	"status"	"module"	"feed_nid"	"dh_link_admin_reg_holder"	"dh_link_admin_dha_usafips"	"dh_link_admin_record_mgr_id"	"dh_link_admin_timeseries"	"dh_link_admin_reg_issuer"
"439676"	"permit"	"npdes_ip"	"VA0005975"	"NEWPORT NEWS CITY - HARWOODS MILL WATER TREATMENT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1480568400"	"1638248400"	"1544216062"	"VA0005975"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439677"	"permit"	"npdes_ip"	"VA0006076"	"CLIFTON FORGE WATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1413432000"	"1571112000"	"1544216063"	"VA0006076"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439678"	"permit"	"npdes_ip"	"VA0006149"	"JAMES RIVER CORRECTION CENTER"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1280289600"	"1437969600"	"1544216063"	"VA0006149"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439679"	"permit"	"npdes_ip"	"VA0006203"	"CHESAPEAKE BAY BRIDGE AND TUNNEL DISTRICT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1430452800"	"1588219200"	"1544216063"	"VA0006203"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439680"	"permit"	"npdes_ip"	"VA0006220"	"EMPORIA WTP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1275883200"	"1433563200"	"1544216063"	"VA0006220"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439681"	"permit"	"npdes_ip"	"VA0006254"	"ADDISON EVANS WATER PRODUCTION AND LABORATORY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1462075200"	"1619755200"	"1544216063"	"VA0006254"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439682"	"permit"	"npdes_ip"	"VA0006262"	"VCI LYNCHBURG FOUNDRY"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1162270800"	"1319947200"	"1544216063"	"VA0006262"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439683"	"permit"	"npdes_ip"	"VA0006301"	"PORTSMOUTH CITY - LAKE KILBY WATER TREATMENT FAC"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1274414400"	"1432094400"	"1544216063"	"VA0006301"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439684"	"permit"	"npdes_ip"	"VA0006335"	"NI RIVER WATER TREATMENT PLANT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1258606800"	"1416286800"	"1544216064"	"VA0006335"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439685"	"permit"	"npdes_ip"	"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1503547200"	"1659240000"	"1544216064"	"VA0006408"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439686"	"permit"	"npdes_ip"	"VA0006483"	"GEORGIA PACIFIC WOOD PRODUCTS - EMPORIA - PLYWOOD"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1509508800"	"1667188800"	"1544216064"	"VA0006483"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439687"	"permit"	"npdes_ip"	"VA0006513"	"GRETNA TOWN - WATER TREATMENT PLANT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1270612800"	"1428292800"	"1544216064"	"VA0006513"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439688"	"permit"	"npdes_ip"	"VA0020168"	"CLARKSVILLE WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1350792000"	"1508472000"	"1544216064"	"VA0020168"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439689"	"permit"	"npdes_ip"	"VA0020176"	"VICTORIA WEST SEWAGE TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1377748800"	"1535428800"	"1544216064"	"VA0020176"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439690"	"permit"	"npdes_ip"	"VA0020184"	"VICTORIA EAST SEWAGE TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1373860800"	"1531540800"	"1544216064"	"VA0020184"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439691"	"permit"	"npdes_ip"	"VA0020222"	"CHESTERFIELD COUNTY SCHOOLS GRANGE ELEM WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1390971600"	"1546232400"	"1544216065"	"VA0020222"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439692"	"permit"	"npdes_ip"	"VA0020249"	"APPOMATTOX TRICKLING FILTER PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1258606800"	"1416286800"	"1544216065"	"VA0020249"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439693"	"permit"	"npdes_ip"	"VA0020257"	"APPOMATTOX WATER RECLAMATION FACILITY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1450155600"	"1607922000"	"1544216065"	"VA0020257"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439694"	"permit"	"npdes_ip"	"VA0020281"	"WYTHEVILLE WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1396756800"	"1554436800"	"1544216065"	"VA0020281"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439695"	"permit"	"npdes_ip"	"VA0020303"	"CREWE WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1377316800"	"1534996800"	"1544216065"	"VA0020303"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439696"	"permit"	"npdes_ip"	"VA0020311"	"STRASBURG STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1367380800"	"1525060800"	"1544216065"	"VA0020311"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439697"	"permit"	"npdes_ip"	"VA0020320"	"COWFORD RD WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1364011200"	"1521691200"	"1544216065"	"VA0020320"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439698"	"permit"	"npdes_ip"	"VA0020346"	"EMPORIA WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1338523200"	"1496203200"	"1544216066"	"VA0020346"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439699"	"permit"	"npdes_ip"	"VA0020354"	"LAWRENCEVILLE WASTEWATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1347336000"	"1504152000"	"1544216066"	"VA0020354"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439700"	"permit"	"npdes_ip"	"VA0020362"	"MAPLE AVE WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1409716800"	"1567396800"	"1544216066"	"VA0020362"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439701"	"permit"	"npdes_ip"	"VA0020451"	"ALTAVISTA TOWN - WASTEWATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1465444800"	"1623124800"	"1544216066"	"VA0020451"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439702"	"permit"	"npdes_ip"	"VA0020460"	"VINT HILL FARMS STATION WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1404187200"	"1561867200"	"1544216066"	"VA0020460"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439703"	"permit"	"npdes_ip"	"VA0020508"	"EDINBURG STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1483246800"	"1640926800"	"1544216066"	"VA0020508"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439704"	"permit"	"npdes_ip"	"VA0020524"	"CHATHAM TOWN - SEWAGE TREATMEN"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1396929600"	"1552795200"	"1544216066"	"VA0020524"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439705"	"permit"	"npdes_ip"	"VA0020532"	"BERRYVILLE WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1420088400"	"1577768400"	"1544216067"	"VA0020532"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439706"	"permit"	"npdes_ip"	"VA0020630"	"DJJ BARRETT JUVENILE CORRECTIONAL CENTER"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1533096000"	"1690776000"	"1544216067"	"VA0020630"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439707"	"permit"	"npdes_ip"	"VA0020656"	"BEAUMONT JUVENILE CORRECTION CENTER"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1538366400"	"1696046400"	"1544216067"	"VA0020656"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439708"	"permit"	"npdes_ip"	"VA0020664"	"VIRGINIA PUBLIC SAFETY TRAINING CENTER"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1533096000"	"1690776000"	"1544216067"	"VA0020664"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439709"	"permit"	"npdes_ip"	"VA0020672"	"DOC - APPALACHIAN MENS DETENTION CENTER"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1498881600"	"1656561600"	"1544216067"	"VA0020672"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439710"	"permit"	"npdes_ip"	"VA0020681"	"JAMES RIVER CORRECTION CENTER"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1527739200"	"1682827200"	"1544216067"	"VA0020681"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439711"	"permit"	"npdes_ip"	"VA0020699"	"DOC POWHATAN CORRECTIONAL CENTER"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1419224400"	"1575090000"	"1544216068"	"VA0020699"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439712"	"permit"	"npdes_ip"	"VA0020702"	"VIRGINIA CORRECTIONAL CENTER FOR WOMEN"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1408507200"	"1564545600"	"1544216068"	"VA0020702"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439713"	"permit"	"npdes_ip"	"VA0020729"	"VDOC - BLAND CORRECTIONAL CENTER STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1390712400"	"1548392400"	"1544216068"	"VA0020729"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439714"	"permit"	"npdes_ip"	"VA0020737"	"BOWLING GREEN WASTEWATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1538366400"	"1696046400"	"1544216068"	"VA0020737"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439715"	"permit"	"npdes_ip"	"VA0020745"	"LEBANON WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1509508800"	"1667188800"	"1544216068"	"VA0020745"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439716"	"permit"	"npdes_ip"	"VA0020761"	"JARRATT SEWAGE TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1498881600"	"1656561600"	"1544216068"	"VA0020761"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439717"	"permit"	"npdes_ip"	"VA0020788"	"KILMARNOCK WASTEWATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1477972800"	"1635652800"	"1544216068"	"VA0020788"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439718"	"permit"	"npdes_ip"	"VA0020818"	"BEDFORD COUNTY SCHOOLS - BODY"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1373169600"	"1530849600"	"1544216069"	"VA0020818"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439719"	"permit"	"npdes_ip"	"VA0020826"	"BEDFORD COUNTY SCHOOLS - NEW L"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1215403200"	"1373083200"	"1544216069"	"VA0020826"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439720"	"permit"	"npdes_ip"	"VA0020842"	"BEDFORD COUNTY SCHOOLS - STEWARTSVILLE ELEMENTARY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1533096000"	"1688097600"	"1544216069"	"VA0020842"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439721"	"permit"	"npdes_ip"	"VA0020851"	"BEDFORD COUNTY SCHOOLS - OTTER RIVER ELEM SCHOOL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1533096000"	"1688097600"	"1544216069"	"VA0020851"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439722"	"permit"	"npdes_ip"	"VA0020869"	"BEDFORD COUNTY SCHOOLS - THAXT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1373169600"	"1530849600"	"1544216069"	"VA0020869"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439723"	"permit"	"npdes_ip"	"VA0020877"	"NORTHUMBERLAND FAMILY YMCA"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1448859600"	"1604116800"	"1544216069"	"VA0020877"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439724"	"permit"	"npdes_ip"	"VA0020940"	"BIG STONE GAP REGIONAL WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1538366400"	"1696046400"	"1544216070"	"VA0020940"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439725"	"permit"	"npdes_ip"	"VA0020974"	"HAMILTON SEWAGE TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1475294400"	"1632974400"	"1544216070"	"VA0020974"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439726"	"permit"	"npdes_ip"	"VA0020982"	"MIDDLETOWN STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1475294400"	"1632974400"	"1544216070"	"VA0020982"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439727"	"permit"	"npdes_ip"	"VA0020991"	"BUENA VISTA STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1414814400"	"1572494400"	"1544216070"	"VA0020991"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439728"	"permit"	"npdes_ip"	"VA0021016"	"CLEVELAND STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1397707200"	"1555387200"	"1544216070"	"VA0021016"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439729"	"permit"	"npdes_ip"	"VA0021041"	"RICH CREEK TOWN - SEWAGE TREAT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1213588800"	"1360990800"	"1544216070"	"VA0021041"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439730"	"permit"	"npdes_ip"	"VA0021067"	"NAVAL SUPPORT FACILITY DAHLGREN"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1459483200"	"1617163200"	"1544216071"	"VA0021067"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439731"	"permit"	"npdes_ip"	"VA0021083"	"SCOTT COUNTY SCHOOLS - HILTON ELEMENTARY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1535774400"	"1693454400"	"1544216071"	"VA0021083"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439732"	"permit"	"npdes_ip"	"VA0021105"	"GORDONSVILLE SEWAGE TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1363752000"	"1521432000"	"1544216071"	"VA0021105"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439733"	"permit"	"npdes_ip"	"VA0021113"	"NARROWS TOWN - SEWAGE TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1504238400"	"1661918400"	"1544216071"	"VA0021113"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439734"	"permit"	"npdes_ip"	"VA0021130"	"DAMASCUS WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1397534400"	"1555214400"	"1544216071"	"VA0021130"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439735"	"permit"	"npdes_ip"	"VA0021148"	"CENTRA ROCKBRIDGE RIVERMONT SCHOOL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1522555200"	"1680235200"	"1544216071"	"VA0021148"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439736"	"permit"	"npdes_ip"	"VA0021172"	"WARRENTON TOWN SEWAGE TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1470024000"	"1627704000"	"1544216071"	"VA0021172"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439737"	"permit"	"npdes_ip"	"VA0021199"	"RICHLANDS REGIONAL WWTF"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1504238400"	"1661918400"	"1544216072"	"VA0021199"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439738"	"permit"	"npdes_ip"	"VA0021253"	"ONANCOCK TOWN - WASTE WATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1464753600"	"1622433600"	"1544216072"	"VA0021253"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439739"	"permit"	"npdes_ip"	"VA0021261"	"RUTHVILLE COMMUNITY CENTER WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1541044800"	"1698724800"	"1544216072"	"VA0021261"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439740"	"permit"	"npdes_ip"	"VA0021288"	"CAPE CHARLES TOWN - WASTEWATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1412136000"	"1569816000"	"1544216072"	"VA0021288"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439741"	"permit"	"npdes_ip"	"VA0021318"	"PAGE COUNTY HIGH SCHOOL AND MIDDLE SCHOOL STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1498881600"	"1656561600"	"1544216072"	"VA0021318"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439742"	"permit"	"npdes_ip"	"VA0021326"	"RURAL RETREAT WASTEWATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1381032000"	"1538712000"	"1544216072"	"VA0021326"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439743"	"permit"	"npdes_ip"	"VA0021342"	"VIRGINIA MUSEUM OF THE CIVIL WAR"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1367380800"	"1525060800"	"1544216072"	"VA0021342"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439744"	"permit"	"npdes_ip"	"VA0021385"	"ORANGE TOWN SEWAGE TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1472702400"	"1630382400"	"1544216073"	"VA0021385"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439745"	"permit"	"npdes_ip"	"VA0021733"	"ARCOLA MONTESSORI SCHOOL AND D"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1198904400"	"1356670800"	"1544216073"	"VA0021733"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439746"	"permit"	"npdes_ip"	"VA0021750"	"LUCKETTS ELEMENTARY SCHOOL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1388984400"	"1546664400"	"1544216073"	"VA0021750"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439747"	"permit"	"npdes_ip"	"VA0021768"	"MECKLENBURG CO SCHOOLS - PARKVIEW HIGH SCHOOL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1509508800"	"1667188800"	"1544216073"	"VA0021768"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439748"	"permit"	"npdes_ip"	"VA0021776"	"MECKLENBURG CO SCHOOLS BLUESTONE HIGH SCHOOL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1509508800"	"1667188800"	"1544216073"	"VA0021776"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439749"	"permit"	"npdes_ip"	"VA0021849"	"MECKLENBURG CO SCHLS - PARK VIEW MIDDLE SCHOOL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1509508800"	"1667188800"	"1544216073"	"VA0021849"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439750"	"permit"	"npdes_ip"	"VA0021857"	"MECKLENBURG CO SCHOOLS BLUESTONE MIDDLE"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1509508800"	"1667188800"	"1544216074"	"VA0021857"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439751"	"permit"	"npdes_ip"	"VA0021989"	"VIRGINIA GLASS PRODUCTS CORP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1456462800"	"1614229200"	"1544216074"	"VA0021989"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439752"	"permit"	"npdes_ip"	"VA0022012"	"NORFOLK SOUTHERN RAILWAY CO - ANDOVER YARD"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1464753600"	"1622433600"	"1544216074"	"VA0022012"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439753"	"permit"	"npdes_ip"	"VA0022225"	"BUCHANAN TOWN - SEWAGE TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1498881600"	"1656561600"	"1544216074"	"VA0022225"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439754"	"permit"	"npdes_ip"	"VA0022241"	"BROOKNEAL TOWN - STAUNTON RIVER LAGOON"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1527048000"	"1684728000"	"1544216074"	"VA0022241"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439755"	"permit"	"npdes_ip"	"VA0022250"	"BROOKNEAL TOWN - FALLING RIVER LAGOON"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1527220800"	"1684900800"	"1544216074"	"VA0022250"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439756"	"permit"	"npdes_ip"	"VA0022322"	"MT SIDNEY WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1475294400"	"1632974400"	"1544216074"	"VA0022322"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439757"	"permit"	"npdes_ip"	"VA0022349"	"WEYERS CAVE WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1535774400"	"1693454400"	"1544216075"	"VA0022349"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439758"	"permit"	"npdes_ip"	"VA0022373"	"USCG STATION MILFORD HAVEN SEWAGE TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1444190400"	"1601438400"	"1544216075"	"VA0022373"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439759"	"permit"	"npdes_ip"	"VA0022390"	"BEDFORD WASTEWATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1372651200"	"1530331200"	"1544216075"	"VA0022390"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439760"	"permit"	"npdes_ip"	"VA0022471"	"RAPPAHANNOCK COUNTY ELEMENTARY SCHOOL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1421038800"	"1578718800"	"1544216075"	"VA0022471"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439761"	"permit"	"npdes_ip"	"VA0022691"	"SOUTH BOSTON FOURSQUARE CHURCH"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1470024000"	"1627704000"	"1544216075"	"VA0022691"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439762"	"permit"	"npdes_ip"	"VA0022705"	"CLUSTER SPRINGS EARLY LEARNING CENTER"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1470024000"	"1627704000"	"1544216075"	"VA0022705"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439763"	"permit"	"npdes_ip"	"VA0022721"	"HALIFAX COUNTY SCHOOLS MEADVILLE ELEM"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1470024000"	"1627704000"	"1544216075"	"VA0022721"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439764"	"permit"	"npdes_ip"	"VA0022730"	"HALIFAX COUNTY SCHOOLS SYDNOR JENNINGS ELEM"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1470024000"	"1627704000"	"1544216076"	"VA0022730"	"6115"	"1"	""	""	""	""	""	""	"416194"
