"DEQ.ID.of.Source"	"FacilityName"	"FacilityID"	"Latitude"	"Longitude"	"flag"	"Corrected_Latitude"	"Corrected_Longitude"
65018	"WYTHEVILLE FISH HATCHERY"	2437	36.56	80.54	"vwuds_flag_coord"	36.56	-80.54
65019	"WYTHEVILLE FISH HATCHERY"	2437	36.56	80.54	"vwuds_flag_coord"	36.56	-80.54
65029	"HASSELL BONDS"	943	0.1	0	"vwuds_flag_coord"	36.675119	-80.720627
65046	"RIVER MONT FARMS"	1823	0.1	0	"vwuds_flag_coord"	38.242318	-79.058308
65059	"KENNON HOUSE/LAKE GASTONY COLONY"	1189	99	-99	"vwuds_flag_coord"	36.561002	-77.853108
65063	"LANE VIEW SUBDIVISION"	1269	99	-99	"vwuds_flag_coord"	36.755415	-77.840063
65068	"LIBERTY GROVE"	1298	99	-99	"vwuds_flag_coord"	36.7384781	-78.0149968
65084	"LANE VIEW SUBDIVISION"	NA	-99	99	"vwuds_flag_coord"	36.75541	-77.84006
65092	"BUCKHEAD SUBDIVISION"	268	-99	99	"vwuds_flag_coord"	36.669193	-78.375733
65093	"CLIFFS ON THE ROANOKE"	433	99	-99	"vwuds_flag_coord"	36.576912	-78.154928
65094	"PLEASANT GROVE SUBDIVISION"	1689	99	-99	"vwuds_flag_coord"	36.77016	-77.930702
65095	"ROLLING ACRES II"	1876	99	-99	"vwuds_flag_coord"	36.588451	-77.534641
65096	"GREAT CREEK LANDING/TUDOR ESTATES"	885	99	-99	"vwuds_flag_coord"	36.58568	-78.089119
65097	"HAWKS NEST POINT"	947	99	-99	"vwuds_flag_coord"	36.559526	-78.112318
65098	"ANCHOR COVE/ANCHORAGE "	7	99	-99	"vwuds_flag_coord"	36.561103	-78.082561
65099	"HICKS HILL SUBDIVISION"	978	99	-99	"vwuds_flag_coord"	36.60211	-78.171128
65100	"JOYCEVILLE SUBDIVISION/HOLLY GROVE ESTATES"	1175	99	-99	"vwuds_flag_coord"	36.573156	-78.026021
65101	"LONG BRANCH SHORES"	1318	99	-99	"vwuds_flag_coord"	36.582625	-78.093631
65102	"MERRYMOUNT SUBDIVISION"	1425	-99	99	"vwuds_flag_coord"	36.57661	-78.156006
65103	"MCKENNEY ACRES"	1407	-99	99	"vwuds_flag_coord"	36.955933	-77.643543
65104	"TANGLEWOOD SHORES-L"	2123	-99	99	"vwuds_flag_coord"	36.575782	-78.056288
65105	"TANGLEWOOD SHORES-N"	2124	-99	99	"vwuds_flag_coord"	36.574753	-78.053064
65106	"TANGLEWOOD SHORES-U"	2125	-99	99	"vwuds_flag_coord"	36.574753	-78.053064
65107	"TIMBUCTU SUBDIVISION"	2174	-99	99	"vwuds_flag_coord"	36.545642	-78.071314
65108	"TANGLEWOOD SHORES-A"	2122	-99	99	"vwuds_flag_coord"	36.575782	-78.056288
65109	"SIOUAN SHORES SUBDIVISION"	1981	99	-99	"vwuds_flag_coord"	36.575888	-77.992739
65110	"NOTTOWAY ACRES AUBDIVISION"	1566	99	-99	"vwuds_flag_coord"	37.009158	-77.995245
65121	"David's Nursery"	550	99	-99	"vwuds_flag_coord"	37.531916666	-75.903083333
65122	"David's Nursery"	550	99	-99	"vwuds_flag_coord"	37.531916666	-75.903083333
65124	"Amelia Courthouse"	2	99	-99	"vwuds_flag_coord"	37.342654	-77.980754
65126	"CLARENCE HEDRICK"	419	0.1	0	"vwuds_flag_coord"	36.841835	-79.555301
65127	"CLINCHVIEW DAIRIES"	439	0.1	0	"vwuds_flag_coord"	36.967178	-82.08292
65129	"CLINCHVIEW DAIRIES"	439	0.1	0	"vwuds_flag_coord"	36.967178	-82.08292
65134	"M & L PRODUCE INC"	1344	0.1	0	"vwuds_flag_coord"	36.718002	-80.518925
65135	"M & L PRODUCE INC"	1344	0.1	0	"vwuds_flag_coord"	36.718002	-80.518925
65136	"M & L PRODUCE INC"	1344	0.1	0	"vwuds_flag_coord"	36.718002	-80.518925
65138	"WATKINS NURSERIES - POWHATAN"	2313	0.1	0	"vwuds_flag_coord"	37.506987	-77.706968
65141	"SEVEN SPRINGS FARMS INC"	1946	0.1	0	"vwuds_flag_coord"	36.894109	-78.048547
65144	"ROAKES BROTHER FARM"	1844	0.1	0.1	"vwuds_flag_coord"	37.163197	-79.073716
65161	"DAVID HUDSON"	545	0.1	0	"vwuds_flag_coord"	36.688634	-78.864849
65194	"FLOWER DEW HUNDRED"	741	37	77	"vwuds_flag_coord"	37	-77
65207	"Brunswick Estates"	260	99	-99	"vwuds_flag_coord"	36.552599	-77.865383
65232	"NOTTOWAY ACRES AUBDIVISION"	1566	99	-99	"vwuds_flag_coord"	37.009158	-77.995245
65259	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
65260	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
65261	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.656621	-77.374861
65262	"SMALL SYSTEMS"	1990	-99	-99	"vwuds_flag_coord"	37.585125	-77.287202
65308	"QUEENFIELD FARM"	1736	99	-99	"vwuds_flag_coord"	37.690277777	-77.1975
65312	"FOXRUN/CHAMPION FOREST SHORES"	767	99	-99	"vwuds_flag_coord"	36.721969	-78.141268
65370	"YORKTOWN FOSSIL POWER PLANT"	2449	36.2013888889	-79.9427777778	"vwuds_flag_coord"	37.214113	-76.453606
65373	"LOWER BROAD RUN SERVICE AREA"	1333	0.1	0	"vwuds_flag_coord"	39.244674	-77.503425
65380	"Dennis Road MLC"	574	99	-99	"vwuds_flag_coord"	37.797289	-75.622885
65381	"Dennis Road MLC"	574	99	-99	"vwuds_flag_coord"	37.797289	-75.622885
65382	"Dennis Road MLC"	574	99	-99	"vwuds_flag_coord"	37.797289	-75.622885
65383	"Dennis Road MLC"	574	99	-99	"vwuds_flag_coord"	37.797289	-75.622885
65384	"Dennis Road MLC"	574	99	-99	"vwuds_flag_coord"	37.797289	-75.622885
65385	"Dennis Road MLC"	574	99	-99	"vwuds_flag_coord"	37.797289	-75.622885
65386	"Dennis Road MLC"	574	99	-99	"vwuds_flag_coord"	37.797289	-75.622885
65387	"Dennis Road MLC"	574	99	-99	"vwuds_flag_coord"	37.797289	-75.622885
65388	"Dennis Road MLC"	574	99	-99	"vwuds_flag_coord"	37.797289	-75.622885
65389	"Dennis Road MLC"	574	99	-99	"vwuds_flag_coord"	37.797289	-75.622885
65390	"Dennis Road MLC"	574	99	-99	"vwuds_flag_coord"	37.797289	-75.622885
65391	"Duer Home Farm"	616	99	-99	"vwuds_flag_coord"	37.588117	-75.783198
65405	"ROCKBRIDGE COUNTY WELL SOURCES"	1867	NA	NA	"vwuds_flag_coord"	37.792783	-79.472461
65406	"ROCKBRIDGE COUNTY WELL SOURCES"	1867	NA	NA	"vwuds_flag_coord"	37.792783	-79.472461
65407	"ISLE OF PINES SERVICE AREA abandon tied into SML Cental"	1089	NA	NA	"vwuds_flag_coord"	37.118055	-79.621465
65408	"CLOVERFIELD FARM"	444	NA	NA	"vwuds_flag_coord"	38.042719	-76.961458
65409	"WOODLAWN \ WALSINGHAM FARMS"	2427	NA	NA	"vwuds_flag_coord"	36.714418	-80.833931
65410	"JOHN N MILLS & SONS - 3 FARMS"	1161	NA	NA	"vwuds_flag_coord"	37.772957	-77.307285
65411	"DULLES READY MIX  PLANT"	620	NA	NA	"vwuds_flag_coord"	38.983912	-77.451581
65412	"DULLES READY MIX  PLANT"	620	NA	NA	"vwuds_flag_coord"	38.983912	-77.451581
65413	"ROCKBRIDGE COUNTY WELL SOURCES"	1867	NA	NA	"vwuds_flag_coord"	37.792783	-79.472461
65414	"GRAINFIELD FARM"	878	NA	NA	"vwuds_flag_coord"	37.439602	-77.164301
65415	"HILLCREST SERVICE AREA"	989	NA	NA	"vwuds_flag_coord"	37.410707	-79.187313
65416	"College of William and Mary"	455	NA	NA	"vwuds_flag_coord"	37.29307	-76.732512
65417	"College of William and Mary"	455	NA	NA	"vwuds_flag_coord"	37.272534	-76.721572
65418	"HILLCREST SERVICE AREA"	989	NA	NA	"vwuds_flag_coord"	37.410707	-79.187313
65419	"LAWRENCEVILLE QUARRY"	1279	NA	NA	"vwuds_flag_coord"	36.758906	-77.743627
65420	"LAWRENCEVILLE SERVICE AREA"	1280	NA	NA	"vwuds_flag_coord"	36.757525	-77.847099
65423	"ISLE OF PINES SERVICE AREA abandon tied into SML Cental"	1089	NA	NA	"vwuds_flag_coord"	37.118055	-79.621465
65425	"Cedar Point Club Incorporated"	359	NA	NA	"vwuds_flag_coord"	36.897999	-76.484786
65426	"COUNTRY CLUB OF VIRGINIA"	481	NA	NA	"vwuds_flag_coord"	37.57176	-77.527471
65429	"MTN VIEW SHORES SERVICE AREA"	1492	NA	NA	"vwuds_flag_coord"	37.016776	-79.45131
65430	"MTN VIEW SHORES SERVICE AREA"	1492	NA	NA	"vwuds_flag_coord"	37.016776	-79.45131
65432	"ISLE OF PINES SERVICE AREA abandon tied into SML Cental"	1089	NA	NA	"vwuds_flag_coord"	37.118055	-79.621465
65435	"DONALD L MOORE"	596	NA	NA	"vwuds_flag_coord"	36.820314	-79.522199
65436	"College of William and Mary"	455	NA	NA	"vwuds_flag_coord"	37.29307	-76.732512
65440	"RICHMOND QUARRY"	1808	NA	NA	"vwuds_flag_coord"	37.881889	-77.507356
65441	"MIDDLEBURG SERVICE AREA"	1431	99	-99	"vwuds_flag_coord"	38.970555555	-77.735277777
65442	"PROCESSING PLANT"	1728	NA	NA	"vwuds_flag_coord"	36.905242	-77.239706
65443	"LAKE PRINCE PUMPING STATION"	1251	NA	NA	"vwuds_flag_coord"	36.805911	-76.623457
65445	"GRAINFIELD FARM"	878	NA	NA	"vwuds_flag_coord"	37.428697	-77.151254
65446	"GRAINFIELD FARM"	878	NA	NA	"vwuds_flag_coord"	37.439602	-77.164301
65447	"GRAINFIELD FARM"	878	NA	NA	"vwuds_flag_coord"	37.428697	-77.151254
65449	"Fort A. P. Hill Water System"	756	NA	NA	"vwuds_flag_coord"	38.072293	-77.328182
65453	"DULLES READY MIX  PLANT"	620	NA	NA	"vwuds_flag_coord"	38.983912	-77.451581
65454	"CONCORD CONCENTRATOR SITE"	472	NA	NA	"vwuds_flag_coord"	36.974378	-77.404377
65455	"CONCORD CONCENTRATOR SITE"	472	NA	NA	"vwuds_flag_coord"	36.974378	-77.404377
65460	"RED HILL QUARRY"	1774	NA	NA	"vwuds_flag_coord"	37.960485	-78.604177
65461	"NiceView Farm"	1532	NA	NA	"vwuds_flag_coord"	37.377642	-77.079366
65462	"THOMAS L KEATTS"	2162	1	-1	"vwuds_flag_coord"	36.569444444	-79.621666666
65463	"INTERSTATE DEVELOPMENT EXIT"	1085	NA	NA	"vwuds_flag_coord"	36.7457	-80.773581
65464	"ISLE OF PINES SERVICE AREA abandon tied into SML Cental"	1089	NA	NA	"vwuds_flag_coord"	37.118055	-79.621465
65465	"COUNTRY CLUB OF VIRGINIA"	481	NA	NA	"vwuds_flag_coord"	37.571858	-77.527481
65467	"Cypress Banks"	518	NA	NA	"vwuds_flag_coord"	37.453775	-77.151254
65468	"LOUISA-MINERAL SERVICE AREA"	1327	NA	NA	"vwuds_flag_coord"	38.010776	-77.908623
65469	"JOHN N MILLS & SONS - 3 FARMS"	1161	NA	NA	"vwuds_flag_coord"	37.772957	-77.307285
65470	"VICTORIA WTP"	2247	NA	NA	"vwuds_flag_coord"	36.960069	-78.119216
65472	"JOHN N MILLS & SONS - 3 FARMS"	1161	NA	NA	"vwuds_flag_coord"	37.772957	-77.307285
65474	"LAWRENCEVILLE SERVICE AREA"	1280	36.435379	-77.515619	"vwuds_flag_coord"	36.757525	-77.847099
65476	"LAWRENCEVILLE SERVICE AREA"	1280	36.435379	-77.515619	"vwuds_flag_coord"	36.757525	-77.847099
65477	"ISLE OF PINES SERVICE AREA abandon tied into SML Cental"	1089	NA	NA	"vwuds_flag_coord"	37.118055	-79.621465
65478	"BASS FARMS"	109	NA	NA	"vwuds_flag_coord"	37.166009	-79.074962
65479	"LAWRENCEVILLE SERVICE AREA"	1280	36.435379	-77.515619	"vwuds_flag_coord"	36.757525	-77.847099
65481	"Farms"	718	NA	NA	"vwuds_flag_coord"	36.734819	-79.485042
65482	"Cypress Banks"	518	NA	NA	"vwuds_flag_coord"	37.453775	-77.151254
65483	"Rees Vineyard"	1782	36	-79	"vwuds_flag_coord"	37.750685	-78.65605
65493	"Bennetts Creek Wholesale Nursery"	147	NA	NA	"vwuds_flag_coord"	36.874687	-76.466247
65494	"Brink Concentrator Site System"	240	NA	NA	"vwuds_flag_coord"	36.616647	-77.634299
65495	"DAL-NITA HILLS, KESWICK FARMS & TINKERVIEW GRDNS"	530	NA	NA	"vwuds_flag_coord"	37.57989	-79.789007
65496	"JOHN N MILLS & SONS - 3 FARMS"	1161	NA	NA	"vwuds_flag_coord"	37.772957	-77.307285
65497	"RIDGEWAY FARM LLC"	1814	1	-1	"vwuds_flag_coord"	37.005555555	-78.759166666
65500	"NEW BALTIMORE REGIONAL"	1508	NA	NA	"vwuds_flag_coord"	38.719866	-77.901387
65502	"NEW BALTIMORE REGIONAL"	1508	NA	NA	"vwuds_flag_coord"	38.717723	-77.862935
65504	"WOODBERRY FOREST SCHOOL"	2421	NA	NA	"vwuds_flag_coord"	38.291432	-78.121803
65507	"Nock Farm"	1538	NA	NA	"vwuds_flag_coord"	37.831527	-75.570203
65510	"REMINGTON COMBUSTION TURBINE SITE"	1783	NA	NA	"vwuds_flag_coord"	38.529795	-77.770129
65512	"WOODBRIDGE MOBILE HOME PARK"	2422	99	-99	"vwuds_flag_coord"	38.661456	-77.288681
65513	"LOVETTSVILLE SERVICE AREA"	1331	NA	NA	"vwuds_flag_coord"	39.272719	-77.636658
65514	"LADYSMITH COMBUSTION TURBINE SITE"	1232	NA	NA	"vwuds_flag_coord"	38.017495	-77.515604
65515	"GRAINFIELD FARM"	878	NA	NA	"vwuds_flag_coord"	37.439602	-77.164301
65517	"GRAINFIELD FARM"	878	NA	NA	"vwuds_flag_coord"	37.439602	-77.164301
65518	"JOHN N MILLS & SONS - 3 FARMS"	1161	NA	NA	"vwuds_flag_coord"	37.772957	-77.307285
65519	"Rees Vineyard"	1782	NA	NA	"vwuds_flag_coord"	37.750676	-78.65605
65521	"Rees Vineyard"	1782	36.5	-78.1	"vwuds_flag_coord"	37.750727	-78.656007
65523	"CARROLL COUNTY REGIONAL"	332	NA	NA	"vwuds_flag_coord"	36.765642	-80.822345
65525	"NORTH ANNA NUCLEAR POWER PLANT"	1547	NA	NA	"vwuds_flag_coord"	38.060527	-77.789726
65527	"Herbert Nottingham Farm (Cheapside)"	963	NA	NA	"vwuds_flag_coord"	37.313745	-75.93105
65528	"JOHN N MILLS & SONS - 3 FARMS"	1161	NA	NA	"vwuds_flag_coord"	37.772957	-77.307285
65534	"WOODBERRY FOREST SCHOOL"	2421	NA	NA	"vwuds_flag_coord"	38.291187	-78.121824
65536	"Nock Farm"	1538	NA	NA	"vwuds_flag_coord"	37.831527	-75.570203
65540	"KING GEORGE COUNTY WELL SYSTEM"	1207	NA	NA	"vwuds_flag_coord"	38.213569	-77.034193
65541	"RED MILL FARM"	1775	NA	NA	"vwuds_flag_coord"	38.178816	-78.858594
65542	"KING GEORGE COUNTY WELL SYSTEM"	1207	NA	NA	"vwuds_flag_coord"	38.213569	-77.034193
65543	"SOUTH WALES SERVICE AREA"	2029	NA	NA	"vwuds_flag_coord"	38.664594	-77.912516
65545	"KING GEORGE COUNTY WELL SYSTEM"	1207	NA	NA	"vwuds_flag_coord"	38.213569	-77.034193
65549	"Rees Vineyard"	1782	36.5	-78	"vwuds_flag_coord"	37.750727	-78.656007
65552	"Rees Vineyard"	1782	36.5	-80	"vwuds_flag_coord"	37.750727	-78.656007
65557	"Rees Vineyard"	1782	36.5	-79	"vwuds_flag_coord"	37.750727	-78.656007
65561	"NORTH ANNA NUCLEAR POWER PLANT"	1547	NA	NA	"vwuds_flag_coord"	38.060527	-77.789726
65562	"Fort A. P. Hill Water System"	756	NA	NA	"vwuds_flag_coord"	38.071727	-77.327624
65563	"Herbert Nottingham Farm (Cheapside)"	963	NA	NA	"vwuds_flag_coord"	37.313745	-75.93105
65568	"SOUTH WALES SERVICE AREA"	2029	NA	NA	"vwuds_flag_coord"	38.664594	-77.912516
65569	"MIDDLEBURG SERVICE AREA"	1431	99	-99	"vwuds_flag_coord"	38.970555555	-77.735277777
65570	"SOUTH WALES SERVICE AREA"	2029	NA	NA	"vwuds_flag_coord"	38.664594	-77.912516
65571	"SOUTH WALES SERVICE AREA"	2029	NA	NA	"vwuds_flag_coord"	38.664594	-77.912516
65580	"COUNTRY CLUB OF VIRGINIA"	481	NA	NA	"vwuds_flag_coord"	37.571858	-77.527481
65581	"College of William and Mary"	455	NA	NA	"vwuds_flag_coord"	37.271657	-76.13372
65582	"College of William and Mary"	455	NA	NA	"vwuds_flag_coord"	37.278272	-76.72336
65583	"College of William and Mary"	455	NA	NA	"vwuds_flag_coord"	37.278272	-76.72336
65585	"Farms"	718	99	-99	"vwuds_flag_coord"	36.762834	-79.65384
65592	"CONCORD CONCENTRATOR SITE"	472	NA	NA	"vwuds_flag_coord"	36.974378	-77.404377
65598	"INTERSTATE DEVELOPMENT EXIT"	1085	NA	NA	"vwuds_flag_coord"	36.7457	-80.773581
65599	"Farms"	718	99	-99	"vwuds_flag_coord"	36.762834	-79.65384
65605	"NORTH ANNA NUCLEAR POWER PLANT"	1547	NA	NA	"vwuds_flag_coord"	38.060527	-77.789726
65606	"NiceView Farm"	1532	NA	NA	"vwuds_flag_coord"	37.377642	-77.079366
65607	"STONY SPRINGS SUBDIVISION"	2077	99	-99	"vwuds_flag_coord"	37.054455	-77.563684
65609	"CHESDIN MANOR SUBDIVISION"	395	99	-99	"vwuds_flag_coord"	37.27313	-77.611296
65610	"Brunswick Estates"	260	99	-99	"vwuds_flag_coord"	36.552599	-77.865383
65611	"NOTTOWAY ACRES AUBDIVISION"	1566	99	-99	"vwuds_flag_coord"	37.009158	-77.995245
65613	"FOXRUN/CHAMPION FOREST SHORES"	767	99	-99	"vwuds_flag_coord"	36.721969	-78.141268
65614	"FOXRUN/CHAMPION FOREST SHORES"	767	99	-99	"vwuds_flag_coord"	36.721969	-78.141268
65615	"FOXRUN/CHAMPION FOREST SHORES"	767	99	-99	"vwuds_flag_coord"	36.721969	-78.141268
65616	"NEW BALTIMORE REGIONAL"	1508	NA	NA	"vwuds_flag_coord"	38.717723	-77.862935
65617	"SIOUAN SHORES SUBDIVISION"	1981	99	-99	"vwuds_flag_coord"	36.575888	-77.992739
65619	"GREAT CREEK LANDING/TUDOR ESTATES"	885	99	-99	"vwuds_flag_coord"	36.58568	-78.089119
65620	"JOYCEVILLE SUBDIVISION/HOLLY GROVE ESTATES"	1175	99	-99	"vwuds_flag_coord"	36.573156	-78.026021
65623	"LAKE WILDERNESS SERVICE AREA"	1254	99	-99	"vwuds_flag_coord"	38.312777777	-77.739166666
65624	"MT. JACKSON PLANT"	1490	NA	NA	"vwuds_flag_coord"	38.748904	-78.628601
65625	"SUNNYBROOK SUBDIVISION"	2099	99	-99	"vwuds_flag_coord"	37.08537	-77.358167
65626	"BUCKHEAD SUBDIVISION"	268	99	-99	"vwuds_flag_coord"	36.669193	-78.375733
65627	"STONY SPRINGS SUBDIVISION"	2077	99	-99	"vwuds_flag_coord"	37.054455	-77.563684
65628	"KESWICK ESTATES UTILITIES, LLC"	1193	NA	NA	"vwuds_flag_coord"	38.016773	-78.366607
65630	"LAWRENCEVILLE SERVICE AREA"	1280	36.435379	-77.515619	"vwuds_flag_coord"	36.757525	-77.847099
65633	"LAWRENCEVILLE SERVICE AREA"	1280	36.435379	-77.515619	"vwuds_flag_coord"	36.757525	-77.847099
65634	"Cypress Banks"	518	NA	NA	"vwuds_flag_coord"	37.453775	-77.151254
65635	"CLIFFS ON THE ROANOKE"	433	99	-99	"vwuds_flag_coord"	36.576912	-78.154928
65638	"DIFFICULT HILL FARM"	583	NA	NA	"vwuds_flag_coord"	37.825043	-77.233127
65641	"NOTTOWAY ACRES AUBDIVISION"	1566	99	-99	"vwuds_flag_coord"	37.009158	-77.995245
65642	"SIOUAN SHORES SUBDIVISION"	1981	99	-99	"vwuds_flag_coord"	36.575888	-77.992739
65643	"SUNNYBROOK SUBDIVISION"	2099	99	-99	"vwuds_flag_coord"	37.08537	-77.358167
65645	"CHESDIN MANOR SUBDIVISION"	395	99	-99	"vwuds_flag_coord"	37.27313	-77.611296
65646	"Rees Vineyard"	1782	36.5	-79	"vwuds_flag_coord"	37.750727	-78.656007
65647	"STONY SPRINGS SUBDIVISION"	2077	99	-99	"vwuds_flag_coord"	37.054455	-77.563684
65648	"STONY SPRINGS SUBDIVISION"	2077	99	-99	"vwuds_flag_coord"	37.054455	-77.563684
65649	"BUCKHEAD SUBDIVISION"	268	99	-99	"vwuds_flag_coord"	36.669193	-78.375733
65650	"ANCHOR COVE/ANCHORAGE "	7	99	-99	"vwuds_flag_coord"	36.561103	-78.082561
65651	"CLIFFS ON THE ROANOKE"	433	99	-99	"vwuds_flag_coord"	36.576912	-78.154928
65652	"FOXRUN/CHAMPION FOREST SHORES"	767	99	-99	"vwuds_flag_coord"	36.721969	-78.141268
65653	"FOXRUN/CHAMPION FOREST SHORES"	767	99	-99	"vwuds_flag_coord"	36.721969	-78.141268
65654	"FOXRUN/CHAMPION FOREST SHORES"	767	99	-99	"vwuds_flag_coord"	36.721969	-78.141268
65656	"GREAT CREEK LANDING/TUDOR ESTATES"	885	99	-99	"vwuds_flag_coord"	36.58568	-78.089119
65657	"GREAT CREEK LANDING/TUDOR ESTATES"	885	99	-99	"vwuds_flag_coord"	36.58568	-78.089119
65658	"JOYCEVILLE SUBDIVISION/HOLLY GROVE ESTATES"	1175	99	-99	"vwuds_flag_coord"	36.573156	-78.026021
65659	"MERRYMOUNT SUBDIVISION"	1425	99	-99	"vwuds_flag_coord"	36.57661	-78.156006
65662	"Rees Vineyard"	1782	36.5	-78	"vwuds_flag_coord"	37.750727	-78.656007
65664	"TIMBUCTU SUBDIVISION"	2174	99	-99	"vwuds_flag_coord"	36.545642	-78.071314
65665	"HILLSBOROUGH FARM INC"	993	NA	NA	"vwuds_flag_coord"	37.783573	-76.949236
65666	"Rees Vineyard"	1782	36	-80	"vwuds_flag_coord"	37.750685	-78.65605
68384	"Dominion Valley Country Club"	NA	NA	NA	"vwuds_flag_coord"	38.84026	-77.64728
68385	"Bristow Manor Golf Club"	242	99	-99	"vwuds_flag_coord"	38.705569	-77.53102
68391	"Lake Mooney WTP"	NA	NA	NA	"vwuds_flag_coord"	38.332159	-77.544802
68392	"Mill Quarter Plantation Golf Club"	1438	NA	NA	"vwuds_flag_coord"	37.496315	-77.920086
68394	"Piedmont Golf Club"	NA	NA	NA	"vwuds_flag_coord"	38.82572	-77.62707
68395	"Skyland Lakes Golf Course"	1988	NA	NA	"vwuds_flag_coord"	36.645778	-80.728354
68399	"Kiln Creek Golf Club and Resort"	1202	99	-99	"vwuds_flag_coord"	37.11844	-76.48167
68400	"Herndon Centennial Golf Course"	973	99	-99	"vwuds_flag_coord"	38.975131	-77.394171
68401	"Evergreen Country Club"	NA	NA	NA	"vwuds_flag_coord"	38.884058	-77.661587
68402	"Captains Cove Golf and Yacht Club"	321	NA	NA	"vwuds_flag_coord"	37.990704	-75.422204
68404	"River Ridge Golf and Camping Club"	1825	NA	NA	"vwuds_flag_coord"	36.580306	-78.145606
68405	"Glenrochie Country Club"	843	99	-99	"vwuds_flag_coord"	36.696702	-81.961025
68415	"Cypress Creek Golfers Club"	520	NA	NA	"vwuds_flag_coord"	36.96036	-76.627293
68432	"Dominion Valley Country Club"	593	NA	NA	"vwuds_flag_coord"	38.844503	-77.641358
68433	"Dominion Valley Country Club"	593	NA	NA	"vwuds_flag_coord"	38.840258	-77.64728
68434	"Dominion Valley Country Club"	593	NA	NA	"vwuds_flag_coord"	38.841528	-77.640456
68435	"Ringgold Golf Club"	1818	NA	NA	"vwuds_flag_coord"	36.593377	-79.302574
68436	"Ringgold Golf Club"	1818	NA	NA	"vwuds_flag_coord"	36.593377	-79.302574
68438	"Heritage Hall #10 Nursing Home"	966	NA	NA	"vwuds_flag_coord"	38.273316	-77.194615
68439	"Fort A. P. Hill Water System"	756	NA	NA	"vwuds_flag_coord"	38.071727	-77.327624
68441	"CEDARBROOKE"	360	NA	NA	"vwuds_flag_coord"	38.449735	-78.003063
68443	"ST. TAMMANYS LANDING"	2055	NA	NA	"vwuds_flag_coord"	36.559731	-78.086869
68445	"PRESIDENTIAL LAKES"	1718	NA	NA	"vwuds_flag_coord"	38.270016	-77.207551
68446	"HEATHERSTONE"	954	NA	NA	"vwuds_flag_coord"	37.354716	-79.842433
68449	"Blue Ridge Country Club"	194	NA	NA	"vwuds_flag_coord"	36.712306	-80.859437
68470	"FRANKLIN ACRES SERVICE AREA"	773	NA	NA	"vwuds_flag_coord"	37.150456	-79.799067
68471	"ARLINGTON GOLF COURSE"	25	NA	NA	"vwuds_flag_coord"	38.908958	-77.130745
68482	"LAKE SHAWNEE SERVICE AREA"	1253	NA	NA	"vwuds_flag_coord"	37.560653	-77.884886
68485	"Rees Vineyard"	1782	36.5	-79	"vwuds_flag_coord"	37.750727	-78.656007
68493	"CHARLOTTE CT HSE SERVICE AREA"	376	NA	NA	"vwuds_flag_coord"	37.056358	-78.632163
68494	"CHARLOTTE CT HSE SERVICE AREA"	376	NA	NA	"vwuds_flag_coord"	37.056358	-78.632163
68500	"WYTHEVILLE FISH HATCHERY"	2437	NA	NA	"vwuds_flag_coord"	36.932215	-80.891789
68522	"YAROS FARMS INC"	2445	NA	NA	"vwuds_flag_coord"	37.19862	-75.979445
68525	"YAROS FARMS INC"	2445	NA	NA	"vwuds_flag_coord"	37.19862	-75.979445
68540	"Lake Packing Company, Inc."	1250	NA	NA	"vwuds_flag_coord"	37.972791	-76.470674
68545	"Lake Packing Company, Inc."	1250	NA	NA	"vwuds_flag_coord"	37.972791	-76.470674
74481	"Fauquier Springs Country Club"	NA	NA	NA	"vwuds_flag_coord"	38.653378	-77.872955
74483	"Emporia Country Club"	NA	36.75265	77.49735	"vwuds_flag_coord"	36.75265	-77.49735
74485	"Henry Fitzgerald Farm"	962	99	-99	"vwuds_flag_coord"	37.71264	-78.933318
74488	"Henry Fitzgerald Farm"	962	99	-99	"vwuds_flag_coord"	37.71264	-78.933318
74491	"PIANKATANK RIVER GOLF CLUB"	1665	99	-99	"vwuds_flag_coord"	37.553849	-76.480025
74499	"Hat Creek Golf Course"	944	99	-99	"vwuds_flag_coord"	37.103766	-78.93597
74501	"CEDARS COUNTRY CLUB"	361	99	-99	"vwuds_flag_coord"	36.891968	-79.420475
74504	"KISKIACK GOLF CLUB"	1218	99	-99	"vwuds_flag_coord"	37.387861	-76.75372
74506	"The Regency at Dominion Valley"	NA	NA	NA	"vwuds_flag_coord"	38.84217	-77.64507
74508	"Creighton Farms, The Club at "	495	99	-99	"vwuds_flag_coord"	38.997006	-77.612994
74523	"Appleland Sport Center"	16	NA	NA	"vwuds_flag_coord"	39.103862	-78.20782
90364	"Birch Island Apartments"	174	NA	NA	"vwuds_flag_coord"	36.97395	-76.974851
90365	"Birch Island Apartments"	174	NA	NA	"vwuds_flag_coord"	36.97395	-76.974851
90366	"Sussex Courthouse"	NA	NA	NA	"vwuds_flag_coord"	36.914938	-77.279806
90451	"OLD HICKORY GOLF CLUB"	1594	99	-99	"vwuds_flag_coord"	38.695967	-77.346146
90462	"BEAVER HILLS GOLF COURSE"	126	99	-99	"vwuds_flag_coord"	36.738948	-79.888053
