"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_geofield"	"address1"	"city"	"dh_link_admin_location"
"facility"	"DOC POWHATAN CORRECTIONAL CENTER"	"commercial"	"echo_VA0020699"	"active"	"POINT (-77.830959 37.640484)"	"3200 WOODS WAY"	"STATE FARM"	"VA0020699"
"facility"	"VIRGINIA CORRECTIONAL CENTER FOR WOMEN"	"commercial"	"echo_VA0020702"	"active"	"POINT (-77.88606 37.67588)"	"2841 RIVER RD W"	"GOOCHLAND"	"VA0020702"
"facility"	"VDOC - BLAND CORRECTIONAL CENTER STP"	"public water supply"	"echo_VA0020729"	"active"	"POINT (-80.887523 37.170398)"	"256 BLAND FARM RD"	"BLAND"	"VA0020729"
"facility"	"BOWLING GREEN WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0020737"	"active"	"POINT (-77.35875 38.04871)"	"219 ANDERSON AVE"	"BOWLING GREEN"	"VA0020737"
"facility"	"LEBANON WWTP"	"wwtp"	"echo_VA0020745"	"active"	"POINT (-82.052778 36.921667)"	"HARBER DR"	"LEBANON"	"VA0020745"
"facility"	"JARRATT SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0020761"	"active"	"POINT (-77.474161 36.804211)"	"721 HORSESHOE RD"	"JARRATT"	"VA0020761"
"facility"	"KILMARNOCK WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0020788"	"active"	"POINT (-76.37407 37.7088)"	"WAVERLY AVE"	"KILMARNOCK"	"VA0020788"
"facility"	"BEDFORD COUNTY SCHOOLS - BODY"	"commercial"	"echo_VA0020818"	"inactive"	"POINT (-79.51758 37.2251)"	"1051 ELEMENTARY WAY"	"BEDFORD"	"VA0020818"
"facility"	"BEDFORD COUNTY SCHOOLS - NEW L"	"commercial"	"echo_VA0020826"	"inactive"	"POINT (-79.30561 37.305992)"	"12400 E LYNCHBURG SALEM TPKE"	"FOREST"	"VA0020826"
"facility"	"BEDFORD COUNTY SCHOOLS - STEWARTSVILLE ELEMENTARY"	"commercial"	"echo_VA0020842"	"inactive"	"POINT (-79.790263 37.271159)"	"1138 WILDCAT RD"	"GOODVIEW"	"VA0020842"
"facility"	"BEDFORD COUNTY SCHOOLS - OTTER RIVER ELEM SCHOOL"	"commercial"	"echo_VA0020851"	"active"	"POINT (-79.4343 37.36521)"	"1044 OTTER RIVER DR"	"GOODE"	"VA0020851"
"facility"	"BEDFORD COUNTY SCHOOLS - THAXT"	"commercial"	"echo_VA0020869"	"inactive"	"POINT (-79.607177 37.353507)"	"1081 MONORAIL CR"	"THAXTON"	"VA0020869"
"facility"	"NORTHUMBERLAND FAMILY YMCA"	"commercial"	"echo_VA0020877"	"active"	"POINT (-76.483056 37.918889)"	"6348 NORTHUMBERLAND HWY"	"HEATHSVILLE"	"VA0020877"
"facility"	"BIG STONE GAP REGIONAL WWTP"	"wwtp"	"echo_VA0020940"	"active"	"POINT (-82.800341 36.856618)"	"1572 SECOND AVE W"	"BIG STONE GAP"	"VA0020940"
"facility"	"HAMILTON SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0020974"	"active"	"POINT (-77.663843 39.136835)"	"104 N ROGERS ST"	"HAMILTON"	"VA0020974"
"facility"	"MIDDLETOWN STP"	"public water supply"	"echo_VA0020982"	"active"	"POINT (-78.288436 39.035016)"	"2480 THIRD ST"	"MIDDLETOWN"	"VA0020982"
"facility"	"BUENA VISTA STP"	"public water supply"	"echo_VA0020991"	"active"	"POINT (-79.3645 37.72405)"	"301 W 10TH STREET"	"BUENA VISTA"	"VA0020991"
"facility"	"CLEVELAND STP"	"public water supply"	"echo_VA0021016"	"active"	"POINT (-82.162222 36.938055)"	"STATE RT 600"	"CLEVELAND"	"VA0021016"
"facility"	"RICH CREEK TOWN - SEWAGE TREAT"	"unknown"	"echo_VA0021041"	"inactive"	"POINT (-80.8253 37.3831)"	"ST RT 460"	"RICH CREEK"	"VA0021041"
"facility"	"NAVAL SUPPORT FACILITY DAHLGREN"	"commercial"	"echo_VA0021067"	"active"	"POINT (-77.026944 38.326667)"	"17483 DAHLGREN RD"	"DAHLGREN"	"VA0021067"
"facility"	"SCOTT COUNTY SCHOOLS - HILTON ELEMENTARY"	"commercial"	"echo_VA0021083"	"active"	"POINT (-82.463055 36.653888)"	"ST RT 709"	"HILTONS"	"VA0021083"
"facility"	"GORDONSVILLE SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0021105"	"active"	"POINT (-78.1934 38.12952)"	"735 RED HILL RD"	"GORDONSVILLE"	"VA0021105"
"facility"	"NARROWS TOWN - SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0021113"	"active"	"POINT (-80.81005 37.33347)"	"141 RIVERVIEW DR"	"NARROWS"	"VA0021113"
"facility"	"DAMASCUS WWTP"	"wwtp"	"echo_VA0021130"	"active"	"POINT (-81.838346 36.650874)"	"30071 DROWNING FORD RD"	"DAMASCUS"	"VA0021130"
"facility"	"CENTRA ROCKBRIDGE RIVERMONT SCHOOL"	"commercial"	"echo_VA0021148"	"active"	"POINT (-79.298718 37.899983)"	"1200 STERRETT RD"	"FAIRFIELD"	"VA0021148"
"facility"	"WARRENTON TOWN SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0021172"	"active"	"POINT (-77.81612 38.71584)"	"731 FROST AVE"	"WARRENTON"	"VA0021172"
"facility"	"RICHLANDS REGIONAL WWTF"	"wwtp"	"echo_VA0021199"	"active"	"POINT (-81.8325 37.0914)"	"425 PLANT RD"	"RICHLANDS"	"VA0021199"
"facility"	"ONANCOCK TOWN - WASTE WATER TREATMENT PLANT"	"wwtp"	"echo_VA0021253"	"active"	"POINT (-75.747799 37.717132)"	"23656 NORTH ST"	"ONANCOCK"	"VA0021253"
"facility"	"RUTHVILLE COMMUNITY CENTER WWTP"	"wwtp"	"echo_VA0021261"	"active"	"POINT (-77.04689 37.37398)"	"8320 RUTHVILLE RD"	"CHARLES CITY"	"VA0021261"
"facility"	"CAPE CHARLES TOWN - WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0021288"	"inactive"	"POINT (-76.0157 37.2628)"	"1270 BAYSHORE RD"	"CAPE CHARLES"	"VA0021288"
"facility"	"PAGE COUNTY HIGH SCHOOL AND MIDDLE SCHOOL STP"	"public water supply"	"echo_VA0021318"	"active"	"POINT (-78.606303 38.562962)"	"184/194 PANTHER DR"	"SHENANDOAH"	"VA0021318"
"facility"	"RURAL RETREAT WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0021326"	"active"	"POINT (-81.25325 36.892518)"	"403 FOUR SEASONS ROAD"	"RURAL RETREAT"	"VA0021326"
"facility"	"VIRGINIA MUSEUM OF THE CIVIL WAR"	"commercial"	"echo_VA0021342"	"active"	"POINT (-78.66864 38.6612)"	"8895 GEORGE COLLINS PKWY"	"NEW MARKET"	"VA0021342"
"facility"	"ORANGE TOWN SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0021385"	"active"	"POINT (-78.15161 38.261)"	"13222 SPICERS MILL RD"	"ORANGE"	"VA0021385"
"facility"	"ARCOLA MONTESSORI SCHOOL AND D"	"commercial"	"echo_VA0021733"	"inactive"	"POINT (-77.566582 38.942772)"	"24328 GOSHEN RD"	"LOUDOUN"	"VA0021733"
"facility"	"LUCKETTS ELEMENTARY SCHOOL"	"commercial"	"echo_VA0021750"	"active"	"POINT (-77.5353 39.213)"	"14550 JAMES MONROE HWY"	"LEESBURG"	"VA0021750"
"facility"	"MECKLENBURG CO SCHOOLS - PARKVIEW HIGH SCHOOL"	"commercial"	"echo_VA0021768"	"active"	"POINT (-78.182635 36.703419)"	"205 PARK VIEW CIRCLE -HWY 1 S"	"SOUTH HILL"	"VA0021768"
"facility"	"MECKLENBURG CO SCHOOLS BLUESTONE HIGH SCHOOL"	"commercial"	"echo_VA0021776"	"active"	"POINT (-78.49531 36.70573)"	"6825 SKIPWITH ROAD"	"SKIPWITH"	"VA0021776"
"facility"	"MECKLENBURG CO SCHLS - PARK VIEW MIDDLE SCHOOL"	"commercial"	"echo_VA0021849"	"active"	"POINT (-78.19766 36.68824)"	"365 DOCKERY ROAD"	"SOUTH HILL"	"VA0021849"
"facility"	"MECKLENBURG CO SCHOOLS BLUESTONE MIDDLE"	"commercial"	"echo_VA0021857"	"active"	"POINT (-78.53997 36.70939)"	"250 MIDDLE SCHOOL ROAD"	"SKIPWITH"	"VA0021857"
"facility"	"VIRGINIA GLASS PRODUCTS CORP"	"industrial"	"echo_VA0021989"	"active"	"POINT (-79.854444 36.626111)"	"ST RT 782"	"RIDGEWAY"	"VA0021989"
"facility"	"NORFOLK SOUTHERN RAILWAY CO - ANDOVER YARD"	"unknown"	"echo_VA0022012"	"active"	"POINT (-82.79624 36.92263)"	"4300 FLEMING RD"	"ANDOVER"	"VA0022012"
"facility"	"BUCHANAN TOWN - SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0022225"	"active"	"POINT (-79.66899 37.52836)"	"541 PARKWAY DR"	"BUCHANAN"	"VA0022225"
"facility"	"BROOKNEAL TOWN - STAUNTON RIVER LAGOON"	"unknown"	"echo_VA0022241"	"active"	"POINT (-78.94161 37.03889)"	"RADIO RD"	"BROOKNEAL"	"VA0022241"
"facility"	"BROOKNEAL TOWN - FALLING RIVER LAGOON"	"unknown"	"echo_VA0022250"	"active"	"POINT (-78.9325 37.051667)"	"WICKLIFFE AVE"	"BROOKNEAL"	"VA0022250"
"facility"	"MT SIDNEY WWTP"	"wwtp"	"echo_VA0022322"	"active"	"POINT (-78.959444 38.247778)"	"2075 LEE HIGHWAY"	"MOUNT SIDNEY"	"VA0022322"
"facility"	"WEYERS CAVE WWTP"	"wwtp"	"echo_VA0022349"	"active"	"POINT (-78.8825 38.297777)"	"356 CHAPEL HILL LANE"	"WEYERS CAVE"	"VA0022349"
"facility"	"USCG STATION MILFORD HAVEN SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0022373"	"active"	"POINT (-76.30847 37.48558)"	"63 MILL POINT RD"	"HUDGINS"	"VA0022373"
"facility"	"BEDFORD WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0022390"	"active"	"POINT (-79.506667 37.333611)"	"852 ORANGE ST"	"BEDFORD"	"VA0022390"
"facility"	"RAPPAHANNOCK COUNTY ELEMENTARY SCHOOL"	"commercial"	"echo_VA0022471"	"active"	"POINT (-78.17744 38.6901)"	"34 SCHOOLHOUSE RD"	"WASHINGTON"	"VA0022471"
"facility"	"SOUTH BOSTON FOURSQUARE CHURCH"	"commercial"	"echo_VA0022691"	"inactive"	"POINT (-78.916783 36.623727)"	"1011 CHERRY HILL CHURCH RD"	"SOUTH BOSTON"	"VA0022691"
"facility"	"CLUSTER SPRINGS EARLY LEARNING CENTER"	"commercial"	"echo_VA0022705"	"active"	"POINT (-78.918005 36.624133)"	"1011 CLUSTER SPRINGS ELEMENTARY RD"	"SOUTH BOSTON"	"VA0022705"
"facility"	"HALIFAX COUNTY SCHOOLS MEADVILLE ELEM"	"commercial"	"echo_VA0022721"	"active"	"POINT (-79.042903 36.837179)"	"1011 MEADVILLE LOOP"	"NATHALIE"	"VA0022721"
"facility"	"HALIFAX COUNTY SCHOOLS SYDNOR JENNINGS ELEM"	"commercial"	"echo_VA0022730"	"active"	"POINT (-79.013496 36.924563)"	"1011 SYDNOR JENNINGS RD"	"NATHALIE"	"VA0022730"
"facility"	"HALIFAX COUNTY SCHOOLS CLAYS MILL ELEMENTARY"	"commercial"	"echo_VA0022748"	"active"	"POINT (-78.875 36.83)"	"1011 CLAYS MILL SCHOOL RD"	"SCOTTSBURG"	"VA0022748"
"facility"	"CLIFTON FORGE TOWN WASTE WATER"	"wwtp"	"echo_VA0022772"	"active"	"POINT (-79.81571 37.81334)"	"100 MOUNTAIN VIEW CEMETERY RD"	"CLIFTON FORGE"	"VA0022772"
"facility"	"BASHAM SIMMS WASTEWATER FACILITY"	"wwtp"	"echo_VA0022802"	"active"	"POINT (-77.71092 39.12141)"	"1001 S 20TH ST"	"PURCELLVILLE"	"VA0022802"
"facility"	"RAPIDAN SERVICE AUTHORITY - MADISON POTW"	"unknown"	"echo_VA0022845"	"active"	"POINT (-78.24016 38.38787)"	"1033 FISHBACK RD"	"MADISON"	"VA0022845"
"facility"	"NEW MARKET STP"	"public water supply"	"echo_VA0022853"	"inactive"	"POINT (-78.68915 38.65426)"	"389 ACADEMY RD"	"NEW MARKET"	"VA0022853"
"facility"	"SOUTHSIDE ELEMENTARY SCHOOL"	"commercial"	"echo_VA0022934"	"inactive"	"POINT (-77.53591 37.13067)"	"10305 BOYDTON PLANK RD"	"DINWIDDIE"	"VA0022934"
"facility"	"STUART TOWN - WASTE WATER TREATMENT PLANT"	"wwtp"	"echo_VA0022985"	"active"	"POINT (-80.254756 36.632415)"	"709 COMMERCE STREET"	"STUART"	"VA0022985"
"facility"	"USDA - FOREST SERVICE - GRINDSTONE RECREATION AREA"	"commercial"	"echo_VA0022993"	"active"	"POINT (-81.422673 36.811341)"	"3714 HIGHWAY 16"	"MARION"	"VA0022993"
"facility"	"FLATWOODS JOB CORPS CIVILIAN CONSERVATION CTR STP"	"public water supply"	"echo_VA0023027"	"active"	"POINT (-82.460507 36.8956)"	"2803 DUNGANNON RD"	"COEBURN"	"VA0023027"
"facility"	"VDOT - ROUTE 13 INFORMATION CE"	"unknown"	"echo_VA0023078"	"inactive"	"POINT (-75.535556 37.989722)"	"13420 LANKFORD HWY"	"NEW CHURCH"	"VA0023078"
"facility"	"VDOT INTERSTATE 64 GOOCHLAND REST AREA"	"commercial"	"echo_VA0023108"	"active"	"POINT (-77.766111 37.704444)"	"INTERSTATE 64"	"GOOCHLAND"	"VA0023108"
"facility"	"VDOT I81 REST AREA - BOTETOURT"	"commercial"	"echo_VA0023141"	"active"	"POINT (-79.81227 37.4691)"	"1-81 SOUTH"	"BOTETOURT"	"VA0023141"
"facility"	"LOVETTSVILLE TOWN WASTEWATER TREATMENT FACILITY"	"wwtp"	"echo_VA0023183"	"active"	"POINT (-77.64911 39.28172)"	"39183 IRISH CORNER RD"	"LOVETTSVILLE"	"VA0023183"
"facility"	"TRANSMONTAIGNE OPERATING COMPANY LP - CHESAPEAKE"	"unknown"	"echo_VA0023272"	"inactive"	"POINT (-76.28381 36.81661)"	"7600 HALIFAX LN"	"CHESAPEAKE"	"VA0023272"
"facility"	"MONTEREY STP"	"public water supply"	"echo_VA0023281"	"active"	"POINT (-79.573046 38.414977)"	"ROUTE 1005, 0.3 MILE NE OF MONTEREY"	"MONTEREY"	"VA0023281"
"facility"	"GUNSTON ELEMENTARY SCHOOL"	"commercial"	"echo_VA0023299"	"active"	"POINT (-77.20874 38.68489)"	"10100 GUNSTON RD"	"FAIRFAX"	"VA0023299"
"facility"	"DOC - CAROLINE CORRECTIONAL UNIT 2"	"commercial"	"echo_VA0023329"	"active"	"POINT (-77.331943 37.833192)"	"31285 CAMP RD"	"HANOVER"	"VA0023329"
"facility"	"DOC BASKERVILLE CORRECTIONAL UNIT"	"commercial"	"echo_VA0023345"	"active"	"POINT (-78.302871 36.723334)"	"4150 HAYES MILL RD"	"BASKERVILLE"	"VA0023345"
"facility"	"DOC - WHITE POST CORRECTIONAL UNIT 7"	"commercial"	"echo_VA0023370"	"active"	"POINT (-78.13846 39.0531)"	"201 RAY OF HOPE LN"	"WHITE POST"	"VA0023370"
"facility"	"DOC RUSTBURG CORRECTIONAL UNIT 9"	"commercial"	"echo_VA0023396"	"inactive"	"POINT (-79.0706 37.26768)"	"479 CAMP NINE RD"	"RUSTBURG"	"VA0023396"
"facility"	"DOC - COLD SPRINGS CORRECTIONAL UNIT 10"	"commercial"	"echo_VA0023400"	"active"	"POINT (-79.15454 37.991)"	"221 SPITLER CIRCLE"	"GREENVILLE"	"VA0023400"
"facility"	"DOC - FLUVANNA CORRECTIONAL CENTER FOR WOMEN"	"commercial"	"echo_VA0023418"	"active"	"POINT (-78.270288 37.984788)"	"144 PRISON LN"	"TROY"	"VA0023418"
"facility"	"DOC CENTRAL VIRGINIA CORRECTIONAL CENTER FOR WOMEN"	"commercial"	"echo_VA0023426"	"active"	"POINT (-77.5613 37.40349)"	"6900 COURTHOUSE RD"	"CHESTERFIELD"	"VA0023426"
"facility"	"DOC CHATHAM DIVERSION CENTER"	"unknown"	"echo_VA0023442"	"inactive"	"POINT (-79.42858 36.80472)"	"1541 CONCORD RD"	"CHATHAM"	"VA0023442"
"facility"	"HAYNESVILLE CORRECTIONAL CENTER"	"commercial"	"echo_VA0023469"	"active"	"POINT (-76.676169 37.953623)"	"BARNSFIELD RD"	"HAYNESVILLE"	"VA0023469"
"facility"	"DOC - WISE CORRECTIONAL UNIT 18 STP"	"public water supply"	"echo_VA0023477"	"active"	"POINT (-82.463611 36.918333)"	"3703 DUNGANNON RD"	"COEBURN"	"VA0023477"
"facility"	"DOC DINWIDDIE FIELD UNIT 27 WW"	"unknown"	"echo_VA0023540"	"inactive"	"POINT (-77.669582 37.171988)"	"13510 COX RD"	"CHURCH ROAD"	"VA0023540"
"facility"	"DOC - PATRICK HENRY CORRECTIONAL UNIT 28"	"commercial"	"echo_VA0023558"	"active"	"POINT (-79.952222 36.622222)"	"18155 AL PHILPOTT HWY"	"RIDGEWAY"	"VA0023558"
"facility"	"DOC - TAZEWELL CORRECTIONAL FIELD UNIT 31"	"commercial"	"echo_VA0023582"	"inactive"	"POINT (-81.2646 37.23743)"	"1245 CLEARFORK RD"	"TAZEWELL"	"VA0023582"
"facility"	"NORTHAMPTON COUNTY FACILITIES BUILDING"	"commercial"	"echo_VA0023817"	"active"	"POINT (-75.91096 37.40323)"	"7247 YOUNG ST"	"MACHIPONGO"	"VA0023817"
"facility"	"SHENANDOAH STP"	"public water supply"	"echo_VA0023825"	"active"	"POINT (-78.6324 38.48752)"	"219 LONG AVENUE"	"SHENANDOAH"	"VA0023825"
"facility"	"BREAKS INTERSTATE PARK CAMP 1 STP"	"public water supply"	"echo_VA0023892"	"active"	"POINT (-82.298333 37.288333)"	"BELOW DAM OFF STATE RT 743"	"BREAKS"	"VA0023892"
"facility"	"HAMILTON HOLMES WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0023914"	"active"	"POINT (-77.0375 37.695833)"	"18544 KING WILLIAM RD"	"KING WILLIAM"	"VA0023914"
"facility"	"FRANKLIN CITY - WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0023922"	"inactive"	"POINT (-76.918429 36.673853)"	"501 S MAIN ST"	"FRANKLIN"	"VA0023922"
"facility"	"CAMPBELL CO UTIL AND SERV AUTH - RUSTBURG"	"unknown"	"echo_VA0023965"	"active"	"POINT (-79.099167 37.273056)"	"180 MOSELEY LN"	"RUSTBURG"	"VA0023965"
"facility"	"SHAWSVILLE SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0024031"	"active"	"POINT (-80.2438 37.1803)"	"4300 RIFFE ST"	"SHAWSVILLE"	"VA0024031"
"facility"	"RINER WWTP"	"wwtp"	"echo_VA0024040"	"active"	"POINT (-80.441416 37.058637)"	"4351 RINER RD"	"RINER"	"VA0024040"
"facility"	"KEYSVILLE WWTP"	"wwtp"	"echo_VA0024058"	"active"	"POINT (-78.492778 37.038333)"	"ROUTE 765"	"KEYSVILLE"	"VA0024058"
"facility"	"CHRISTCHURCH SCHOOL"	"commercial"	"echo_VA0024066"	"inactive"	"POINT (-76.5489 37.6119)"	"ROUTE 33 E"	"CHRISTCHURCH"	"VA0024066"
"facility"	"WHITE'S TRUCK STOP INC"	"unknown"	"echo_VA0024074"	"inactive"	"POINT (-79.298528 37.954097)"	"2440 RAPHINE RD"	"RAPHINE"	"VA0024074"
"facility"	"NATURAL BRIDGE OF VIRGINIA"	"unknown"	"echo_VA0024101"	"active"	"POINT (-79.543484 37.631986)"	"15 APPLEDORE LANE"	"NATURAL BRIDGE"	"VA0024101"
"facility"	"FOXCROFT SCHOOL"	"commercial"	"echo_VA0024112"	"active"	"POINT (-77.75433 39.0097)"	"22407 FOXHOUND LN"	"MIDDLEBURG"	"VA0024112"
"facility"	"THE MADEIRA SCHOOL"	"commercial"	"echo_VA0024121"	"active"	"POINT (-77.23458 38.96506)"	"8328 GEORGETOWN PIKE"	"MCLEAN"	"VA0024121"
"facility"	"FORK UNION MILITARY ACADEMY STP"	"public water supply"	"echo_VA0024147"	"active"	"POINT (-78.26267 37.76195)"	"4744 JAMES MADISON HWY"	"FORK UNION"	"VA0024147"
"facility"	"MARY MOTHER OF THE CHURCH ABBEY STP"	"public water supply"	"echo_VA0024163"	"active"	"POINT (-77.675833 37.578611)"	"12829 RIVER RD"	"RICHMOND"	"VA0024163"
"facility"	"US NAVY - NAVAL SUPPORT ACT HAMPTON ROADS NW ANNEX"	"commercial"	"echo_VA0024244"	"inactive"	"POINT (-76.248748 36.567814)"	"1320 NORTHWEST BLVD"	"CHESAPEAKE"	"VA0024244"
"facility"	"BIG MEADOWS STP"	"public water supply"	"echo_VA0024406"	"active"	"POINT (-78.46527 38.66105)"	"SKYLINE DRIVE, MILE POST 51"	"SKYLINE DRIVE"	"VA0024406"
"facility"	"LOFT MOUNTAIN STP"	"public water supply"	"echo_VA0024414"	"active"	"POINT (-78.4595 38.6654)"	"LOFT MOUNTAIN CAMPGROUND, SKYLINE DRIVE, MILE POST"	"SKYLINE DRIVE"	"VA0024414"
"facility"	"SKYLAND STP"	"public water supply"	"echo_VA0024422"	"active"	"POINT (-78.46527 38.66105)"	"SKYLAND DEVELOPED AREA, SKYLINE DRIVE MILE POST 43"	"SKYLINE DRIVE"	"VA0024422"
"facility"	"MATHEWS ARM STP"	"public water supply"	"echo_VA0024431"	"active"	"POINT (-78.46527 38.66105)"	"MATHEWS ARM CAMPGROUND, SKYLINE DRIVE MILE POST 22"	"SKYLINE DRIVE"	"VA0024431"
"facility"	"THORNTON GAP WWTP"	"wwtp"	"echo_VA0024449"	"inactive"	"POINT (-78.46527 38.66105)"	"3655 US HIGHWAY 211 E"	"LURAY"	"VA0024449"
"facility"	"US NASA - WALLOPS FLIGHT FACILITY - MAIN BASE"	"industrial"	"echo_VA0024457"	"active"	"POINT (-75.469901 37.93581)"	"34200 FULTON ST"	"WALLOPS ISLAND"	"VA0024457"
"facility"	"UNITED COMPANY STP"	"public water supply"	"echo_VA0024481"	"active"	"POINT (-82.004281 36.603994)"	"24311 CAMP SEQUOYA DR"	"ABINGDON"	"VA0024481"
"facility"	"EDGEMONT CENTER INCORPORATED STP"	"public water supply"	"echo_VA0024490"	"active"	"POINT (-81.04657 36.94453)"	"100 EDGEMONT RD"	"WYTHEVILLE"	"VA0024490"
"facility"	"VIRGINIA AMERICAN WATER PRINCE WILLIAM - SECTION 8"	"unknown"	"echo_VA0024678"	"active"	"POINT (-77.34706 38.646133)"	"14420 DELANEY RD"	"DALE CITY"	"VA0024678"
"facility"	"VIRGINIA AMERICAN WATER PRINCE WILLIAM - SECTION 1"	"unknown"	"echo_VA0024724"	"active"	"POINT (-77.31043 38.62768)"	"15051 S BIRCHDALE AVE"	"DALE CITY"	"VA0024724"
"facility"	"MASSANUTTEN PUBLIC SERVICE CORPORATION STP"	"public water supply"	"echo_VA0024732"	"active"	"POINT (-78.71682 38.40488)"	"1550 RESORT DR"	"MCGAHEYSVILLE"	"VA0024732"
"facility"	"US NASA - LANGLEY RESEARCH CENTER"	"unknown"	"echo_VA0024741"	"inactive"	"POINT (-76.358611 37.069999)"	"1 LANGLEY BLVD"	"HAMPTON"	"VA0024741"
"facility"	"MOUNT WEATHER EMERGENCY OPERATIONS CENTER"	"unknown"	"echo_VA0024759"	"active"	"POINT (-77.88855 39.06444)"	"19844 BLUE RIDGE MOUNTAIN RD"	"LOUDOUN COUNTY"	"VA0024759"
"facility"	"MIDDLEBURG WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0024775"	"active"	"POINT (-77.728198 38.971563)"	"500 E WASHINGTON ST"	"MIDDLEBURG"	"VA0024775"
"facility"	"ASHLAND WWTP"	"wwtp"	"echo_VA0024899"	"active"	"POINT (-77.47916 37.77145)"	"106 W VAUGHAN RD"	"ASHLAND"	"VA0024899"
"facility"	"LAKE MONTICELLO WWTP"	"wwtp"	"echo_VA0024945"	"active"	"POINT (-78.29935 37.91735)"	"3086 SOUTH BOSTON RD"	"PALMYRA"	"VA0024945"
"facility"	"LYNCHBURG REGIONAL WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0024970"	"active"	"POINT (-79.113797 37.395561)"	"2301 CONCORD TPKE"	"LYNCHBURG"	"VA0024970"
"facility"	"UOSA - CENTREVILLE"	"unknown"	"echo_VA0024988"	"active"	"POINT (-77.45508 38.81142)"	"14631 COMPTON RD"	"CENTREVILLE"	"VA0024988"
"facility"	"FALLING CREEK WWTP"	"wwtp"	"echo_VA0024996"	"active"	"POINT (-77.43384 37.44059)"	"2100 STATION RD"	"RICHMOND"	"VA0024996"
"facility"	"WVWA - WPCP"	"unknown"	"echo_VA0025020"	"active"	"POINT (-79.91236 37.263578)"	"1502 BROWNLEE AVE SE"	"ROANOKE"	"VA0025020"
"facility"	"BLUEFIELD WESTSIDE WWTP"	"wwtp"	"echo_VA0025054"	"active"	"POINT (-81.2818 37.261)"	"203 PARSLEY ST"	"BLUEFIELD"	"VA0025054"
"facility"	"PWCSA - H L MOONEY WASTEWATER TREATMENT WORKS"	"wwtp"	"echo_VA0025101"	"active"	"POINT (-77.26961 38.61623)"	"1851 RIPPON BLVD"	"WOODBRIDGE"	"VA0025101"
"facility"	"FREDERICKSBURG WASTEWATER TREATMENT FACILITY"	"wwtp"	"echo_VA0025127"	"active"	"POINT (-77.451111 38.288972)"	"700 BEULAH SALISBURY RD"	"FREDERICKSBURG"	"VA0025127"
"facility"	"ARLINGTON COUNTY WATER POLLUTION CONTROL FACILITY"	"wwtp"	"echo_VA0025143"	"active"	"POINT (-77.05692 38.8439)"	"3401 S GLEBE RD"	"ARLINGTON"	"VA0025143"
"facility"	"WAYNESBORO WWTP"	"wwtp"	"echo_VA0025151"	"active"	"POINT (-78.874625 38.080536)"	"930 ESSEX AVE"	"WAYNESBORO"	"VA0025151"
"facility"	"ALEXANDRIA RENEW ENTERPRISES WWTP"	"wwtp"	"echo_VA0025160"	"active"	"POINT (-77.0606 38.7989)"	"1500 EISENHOWER AVE"	"ALEXANDRIA"	"VA0025160"
"facility"	"BLACKSTONE WWTP"	"wwtp"	"echo_VA0025194"	"active"	"POINT (-77.99797 37.07953)"	"GARNETT AVENUE BUILDING 2010"	"FORT PICKETT"	"VA0025194"
"facility"	"USAF - JOINT BASE LANGELY - EUSTIS"	"unknown"	"echo_VA0025216"	"inactive"	"POINT (-76.602274 37.121274)"	"1407 WASHINGTON BLVD"	"NEWPORT NEWS"	"VA0025216"
"facility"	"FISHERSVILLE REGIONAL WWTP"	"wwtp"	"echo_VA0025291"	"active"	"POINT (-78.9961 38.1276)"	"887 SANGERS LN"	"STAUNTON"	"VA0025291"
"facility"	"MARTINSVILLE CITY SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0025305"	"active"	"POINT (-79.835099 36.645609)"	"801 WIND DANCER LN"	"MARTINSVILLE"	"VA0025305"
"facility"	"NOMAN M COLE JR POLLUTION CONTROL PLANT"	"wwtp"	"echo_VA0025364"	"active"	"POINT (-77.207057 38.704002)"	"9399 RICHMOND HWY"	"LORTON"	"VA0025364"
"facility"	"SOUTH CENTRAL WASTEWATER AUTHORITY WWTF"	"wwtp"	"echo_VA0025437"	"active"	"POINT (-77.39709 37.23754)"	"900 MAGAZINE RD"	"PETERSBURG"	"VA0025437"
