"OutfallID"|"Outfall_Type"|"Hydrocode"|"Facility_Name"|"Outfall_Longitude"|"Outfall_Latitude"|"City"|"County"|"Use_Type"|"Permit_Status"
"VA0062961001"|"EXO"|"VA0062961"|"LIGHTFOOT ELEMENTARY SCHOOL"|-77.9533333332886|38.2474999996699|"UNIONVILLE"|"Orange"|"Commercial"|"Effective"
"VA0063029001"|"EXO"|"VA0063029"|"DOCKSIDE HEALTH AND REHAB CENTER WWTP"|-76.5086111112056|37.6111111109379|"LOCUST HILL"|"Middlesex"|"Commercial"|"Effective"
"VA0063037001"|"EXO"|"VA0063037"|"HUGUENOT ACADEMY INCORPORATED"|-77.8863888885476|37.5588888887074|"POWHATAN"|""|"Commercial"|"Effective"
"VA0063177001"|"EXO"|"VA0063177"|"RICHMOND WWTP"|-77.41802900001|37.5170239998175|"RICHMOND"|"Richmond"|"Municipal"|"Effective"
"VA0063347001"|"EXO"|"VA0063347"|"MOUNTAIN VIEW NURSING HOME"|-78.2030555553532|38.3386111111065|"ARODA"|""|"Commercial"|"Effective"
"VA0063606001"|"EXO"|"VA0063606"|"SHORE HEALTHCARE GROUP LLC"|-75.616583333389|37.7602499996922|"PARKSLEY"|"Accomack"|"Commercial"|"Admin Continued"
"VA0063614001"|"EXO"|"VA0063614"|"SIMMONS TERMINAL AND RESTAURANT"|-78.1524999998085|36.5988888892272|"BRACEY"|"Mecklenburg"|"Commercial"|"Admin Continued"
"VA0063614002"|"EXO"|"VA0063614"|"SIMMONS TERMINAL AND RESTAURANT"|-78.1514611107589|36.5985833333199|"BRACEY"|"Mecklenburg"|"Commercial"|"Admin Continued"
"VA0063649001"|"EXO"|"VA0063649"|"RICHMOND COUNTRY CLUB INC"|-77.6822222225124|37.6041666668563|"MANAKIN-SABOT"|"Goochland"|"Commercial"|"Effective"
"VA0063657001"|"EXO"|"VA0063657"|"AMHERST CO SERVICE AUTH-IVANHOE FOREST SUB"|-79.1363888886231|37.4786111113095|"MADISON HEIGHTS"|""|"Municipal"|"Effective"
"VA0063673001"|"EXO"|"VA0063673"|"WASHINGTON CNTY PUBLIC SCHOOLS - GREENDALE ELEM"|-82.04425|36.75145|"ABINGDON"|"Washington"|"Commercial"|"Terminated"
"VA0063690001"|"EXO"|"VA0063690"|"HENRICO COUNTY WATER RECLAMATION FACILITY"|-77.3472222226538|37.3802777777959|"HENRICO"|"Henrico"|"Municipal"|"Effective"
"VA0063738001"|"EXO"|"VA0063738"|"BEDFORD COUNTY SCHOOLS - STAUNTON RIVER HS"|-79.6263888887246|37.2444444442938|"MONETA"|"Bedford"|"Commercial"|"Effective"
"VA0063843001"|"EXO"|"VA0063843"|"GRETNA TOWN - SEWAGE TREATMENT PLANT"|-79.3436111112152|36.9466666664423|"GRETNA"|""|"Municipal"|"Effective"
"VA0064009001"|"EXO"|"VA0064009"|"BEELINE MOBILE HOME PARK LLC"|-82.8433333334762|36.6875000001996|"DUFFIELD"|"Scott"|"Municipal"|"Effective"
"VA0064181001"|"EXO"|"VA0064181"|"RAPPAHANNOCK COUNTY HIGH SCHOOL"|-78.1902777777163|38.684722222275|"SPERRYVILLE"|"Rappahannock"|"Commercial"|"Effective"
"VA0064271001"|"EXO"|"VA0064271"|"CLAYPOOL HILL WASTEWATER TREATMENT PLANT"|-81.7908333331162|37.0297222224646|"CEDAR BLUFF"|"Tazewell"|"Municipal"|"Effective"
"VA0064394001"|"EXO"|"VA0064394"|"STANLEY STP"|-78.5659459998937|38.5879270003445|"STANLEY"|"Page"|"Municipal"|"Effective"
"VA0064424001"|"EXO"|"VA0064424"|"INDEPENDENCE STP"|-81.1115100002379|36.6003099996564|"INDEPENDENCE"|"Grayson"|"Municipal"|"Effective"
"VA0064599001"|"EXO"|"VA0064599"|"CRAIG NEW CASTLE PSA WWT PLANT"|-80.0969722225748|37.508611111245|"NEW CASTLE"|""|"Municipal"|"Effective"
"VA0064726001"|"EXO"|"VA0064726"|"MARY WALTER ELEMENTARY SCHOOL"|-77.7047222221275|38.504444444151|"BEALETON"|"Fauquier"|"Commercial"|"Effective"
"VA0064751001"|"EXO"|"VA0064751"|"BUCHANAN CNTY PUBLIC SCHOOLS - COUNCIL ELEM & HS"|-82.0816666666976|37.0819444444517|"HONAKER"|"Russell"|"Commercial"|"Effective"
"VA0064793001"|"EXO"|"VA0064793"|"MIDDLE RIVER REGIONAL WWTP"|-78.972619999904|38.1889399997556|"VERONA"|"Staunton (city)"|"Municipal"|"Effective"
"VA0065196001"|"EXO"|"VA0065196"|"CARDINAL VILLAGE"|-75.5398611112594|37.9538055555873|"NEW CHURCH"|"Accomack"|"Municipal"|"Effective"
"VA0065315001"|"EXO"|"VA0065315"|"WASHINGTON COUNTY PUBLIC SCHOOLS - WATAUGA ELEM"|-81.9566666662409|36.674166666917|"ABINGDON"|"Washington"|"Commercial"|"Effective"
"VA0065323001"|"EXO"|"VA0065323"|"WASHINGTON COUNTY PUBLIC SCHOOLS- RHEA VALLEY ELEM"|-81.8175000001917|36.6872222221342|"MEADOWVIEW"|"Washington"|"Commercial"|"Effective"
"VA0065358001"|"EXO"|"VA0065358"|"BOSTON WATER AND SEWER COMPANY STP - OLD FACILITY"|-78.1373055555298|38.5252777777022|"BOSTON"|"Culpeper"|"Industrial"|"Effective"
"VA0065374001"|"EXO"|"VA0065374"|"GROTTOES WWTP"|-78.8277777778896|38.2861111113048|"GROTTOES"|"Rockingham"|"Municipal"|"Effective"
"VA0065471001"|"EXO"|"VA0065471"|"EMPIRE MOBILE HOME PARK STP"|-82.7958333335901|36.7113888888984|"DUFFIELD"|"Wise"|"Municipal"|"Effective"
"VA0065552001"|"EXO"|"VA0065552"|"OPEQUON WATER RECLAMATION FACILITY"|-78.074060000328|39.1768100001904|"WINCHESTER"|"Frederick"|"Municipal"|"Effective"
"VA0065714001"|"EXO"|"VA0065714"|"OAK HILL ACADEMY STP"|-81.3402777777271|36.6022222223304|"MOUTH OF WILSON"|"Grayson"|"Commercial"|"Effective"
"VA0066303001"|"EXO"|"VA0066303"|"HOT SPRINGS REGIONAL STP"|-79.8633333331524|38.009444444146|"HOT SPRINGS"|"Pittsylvania"|"Municipal"|"Effective"
"VA0066311001"|"EXO"|"VA0066311"|"SCOTT COUNTY SCHOOLS - TWIN SPRINGS HIGH"|-82.4633333334892|36.7777777779968|"NICKELSVILLE"|"Scott"|"Commercial"|"Effective"
"VA0066460001"|"EXO"|"VA0066460"|"DOC - BUCKINGHAM CORRECTIONAL CENTER"|-78.4816666663005|37.5683333335832|"DILLWYN"|"Buckingham"|"Commercial"|"Effective"
"VA0066532001"|"EXO"|"VA0066532"|"VIELE-REED STP"|-80.5345489995873|36.6383639997504|"FANCY GAP"|"Carroll"|"Municipal"|"Effective"
"VA0066630001"|"EXO"|"VA0066630"|"HOPEWELL WATER RENEWAL"|-77.261388888959|37.3058333334342|"HOPEWELL"|""|"Municipal"|"Effective"
"VA0066630101"|"EXO"|"VA0066630"|"HOPEWELL WATER RENEWAL"|-77.2572222223969|37.2952777780637|"HOPEWELL"|""|"Municipal"|"Effective"
"VA0066869001"|"EXO"|"VA0066869"|"DOC - NOTTOWAY CORRECTIONAL CENTER"|-78.1861149999611|37.1733329998046|"BURKEVILLE"|"Nottoway"|"Commercial"|"Effective"
"VA0066877001"|"EXO"|"VA0066877"|"STUARTS DRAFT WWTP"|-79.0186999995828|38.0187499997334|"STUARTS DRAFT"|"Augusta"|"Municipal"|"Effective"
"VA0067032001"|"EXO"|"VA0067032"|"DICKENSON RUSSELL CONTURA - MCCLURE RIVER PREP PLT"|-82.3964200001015|37.1057190002891|"MCCLURE"|"Dickenson"|"Industrial"|"Effective"
"VA0067059001"|"EXO"|"VA0067059"|"WYTHE CNTY WATER AND WASTEWATER - AUSTINVILLE STP"|-80.9075000003882|36.8524999999372|"AUSTINVILLE"|"Wythe"|"Municipal"|"Effective"
"VA0067067001"|"EXO"|"VA0067067"|"CHRISTENDOM COLLEGE STP"|-78.1483329999715|38.9516209998481|"FRONT ROYAL"|"Warren"|"Commercial"|"Effective"
"VA0067105001"|"EXO"|"VA0067105"|"MISSIONARY LEARNING CENTER WWTP"|-77.6624999997071|37.7480555557314|"ROCKVILLE"|"Hanover"|"Municipal"|"Effective"
"VA0067245002"|"EXO"|"VA0067245"|"TOWN OF BOONES MILL - SEWAGE TREATMENT PLANT"|-79.940833333723|37.1180555553251|"BOONES MILL"|"Franklin"|"Municipal"|"Effective"
"VA0067318001"|"EXO"|"VA0067318"|"CLYDES DALE MOBILE COMMUNITY"|-76.7588888891712|36.8447222223247|"WINDSOR"|"Isle of Wight"|"Municipal"|"Effective"
"VA0067351001"|"EXO"|"VA0067351"|"SCOTT COUNTY PSA - HOLSTON REGIONAL WWTP"|-82.5821719996179|36.6121710001481|"WEBER CITY"|"Scott"|"Municipal"|"Effective"
"VA0067423001"|"EXO"|"VA0067423"|"TANGIER TOWN"|-76.009722222079|37.8277777775932|"ACCOMAC"|"Accomack"|"Municipal"|"Effective"
"VA0067521001"|"EXO"|"VA0067521"|"BUCHANAN CNTY PUBLIC SCHOOLS-HURLEY MIDDLE SCHOOL"|-82.0002777775154|37.383611110891|"HURLEY"|""|"Commercial"|"Effective"
"VA0067555001"|"EXO"|"VA0067555"|"RED OAK MANOR STP"|-79.8763029999171|37.048906999698|"ROCKY MOUNT"|"Franklin"|"Municipal"|"Effective"
"VA0067571001"|"EXO"|"VA0067571"|"DICKENSON COUNTY PUBLIC SERVICE AUTH - HAYSI STP"|-82.2980555553671|37.2100000000602|"HAYSI"|"Dickenson"|"Municipal"|"Effective"
"VA0067881001"|"EXO"|"VA0067881"|"FRIES WWTP"|-80.9730555553768|36.7113888888984|"FRIES"|"Grayson"|"Municipal"|"Admin Continued"
"VA0067938001"|"EXO"|"VA0067938"|"NORTH SPRING BEHAVIORAL HEALTHCARE WWTP"|-77.5477777780279|39.1488888887915|"LEESBURG"|"Loudoun"|"Commercial"|"Effective"
"VA0067954001"|"EXO"|"VA0067954"|"LOUISA REGIONAL SEWAGE TREATMENT PLANT"|-77.9938888889044|38.0083333334914|"LOUISA"|"Louisa"|"Municipal"|"Effective"
"VA0067962001"|"EXO"|"VA0067962"|"VESPER VIEW STP"|-78.8499999995542|38.1422222225522|"WAYNESBORO"|"Augusta"|"Municipal"|"Effective"
"VA0068110001"|"EXO"|"VA0068110"|"FMC WASTEWATER TREATMENT FACILITY"|-77.4450000001341|38.2819444445655|"FREDERICKSBURG"|"Spotsylvania"|"Municipal"|"Effective"
"VA0068144001"|"EXO"|"VA0068144"|"DGIF - WYTHEVILLE FISH CULTURAL STATION"|-80.8980555554621|36.9336111109452|"MAX MEADOWS"|"Wythe"|"Aquaculture"|"Effective"
"VA0068209001"|"EXO"|"VA0068209"|"CHESAPEAKE REGIONAL AIRPORT"|-76.3279722225734|36.6635555553049|"CHESAPEAKE"|"Chesapeake (city)"|"Commercial"|"Effective"
"VA0068314001"|"EXO"|"VA0068314"|"RHAPSODY INDUSTRIAL PARK - PURGO"|-77.462500000234|37.8880555552521|"DOSWELL"|"Richmond (city)"|"Commercial"|"Admin Continued"
"VA0068438001"|"EXO"|"VA0068438"|"BUCHANAN CNTY PUBLIC SCHOOLS - TWIN VALLEY H S STP"|-81.9152777776719|37.2422222221222|"PILGRIMS KNOB"|""|"Commercial"|"Effective"
"VA0068543001"|"EXO"|"VA0068543"|"THOUSAND TRAILS LYNCHBURG PRESERVE"|-79.0566666662454|37.2013888891127|"GLADYS"|"Campbell"|"Municipal"|"Effective"
"VA0068586001"|"EXO"|"VA0068586"|"CULPEPER COUNTY INDUSTRIAL AIRPARK STP"|-77.8549999999073|38.5180555556505|"CULPEPER"|"Culpeper"|"Industrial"|"Effective"
"VA0068934001"|"EXO"|"VA0068934"|"GLENWOOD MOBILE HOME PARK"|-77.4969444445328|38.229166666554|"FREDERICKSBURG"|"Spotsylvania"|"Municipal"|"Effective"
"VA0069337001"|"EXO"|"VA0069337"|"SOUTH HILL WWTP"|-78.1313888890475|36.6986111110578|"SOUTH HILL"|"Mecklenburg"|"Municipal"|"Effective"
"VA0070106001"|"EXO"|"VA0070106"|"PURKINS CORNER WASTEWATER TREATMENT PLANT"|-77.1563888892581|38.2536111109838|"KING GEORGE"|""|"Municipal"|"Effective"
"VA0070271001"|"EXO"|"VA0070271"|"FALLING RUN WWTP"|-77.5352777774432|36.6816666669734|"EMPORIA"|"Emporia (city)"|"Municipal"|"Effective"
"VA0070564001"|"EXO"|"VA0070564"|"PICTURE LAKE CAMPGROUND WWTP"|-77.512412|37.164453|"PETERSBURG"|"Petersburg (city)"|"Commercial"|"Terminated"
"VA0070670001"|"EXO"|"VA0070670"|"DUNGANNON STP"|-82.4677777780018|36.8233333333991|"DUNGANNON"|"Scott"|"Municipal"|"Effective"
"VA0071471001"|"EXO"|"VA0071471"|"TAPPAHANNOCK TOWN OF WWTP"|-76.8751388891288|37.9109722221022|"TAPPAHANNOCK"|"Essex"|"Municipal"|"Effective"
"VA0071528004"|"EXO"|"VA0071528"|"VIMS GLOUCESTER POINT"|-76.4969444444723|37.2486111108786|"GLOUCESTER POINT"|"Gloucester"|"Commercial"|"Effective"
"VA0071692001"|"EXO"|"VA0071692"|"CARYSBROOK HOLDINGS LLC"|-78.2269444447206|37.8152777778095|"FORK UNION"|"Fluvanna"|"Municipal"|"Effective"
"VA0071846001"|"EXO"|"VA0071846"|"ENDLESS CAVERNS STP"|-78.6802777778178|38.6016666666174|"NEW MARKET"|"Shenandoah"|"Commercial"|"Effective"
"VA0071927001"|"EXO"|"VA0071927"|"INDIAN HOLLOW ELEMENTARY SCHOOL"|-78.2872222222435|39.2413888891158|"WINCHESTER"|"Frederick"|"Commercial"|"Effective"
"VA0072044001"|"EXO"|"VA0072044"|"NORTH FORK RESORT STP"|-78.2277777776737|38.9613888887864|"FRONT ROYAL"|"Warren"|"Commercial"|"Effective"
"VA0072079001"|"EXO"|"VA0072079"|"LAKE ANNA ENVIRONMENTAL SERVICES STP"|-77.8283333337301|38.0858333330118|"MINERAL"|"Louisa"|"Municipal"|"Admin Continued"
"VA0072354001"|"EXO"|"VA0072354"|"EASTMAN PERFORMANCE FILMS LLC - FIELDALE"|-79.9472199996603|36.7275000000772|"FIELDALE"|"Henry"|"Industrial"|"Effective"
"VA0072354002"|"EXO"|"VA0072354"|"EASTMAN PERFORMANCE FILMS LLC - FIELDALE"|-79.950559999667|36.7288900000621|"FIELDALE"|"Henry"|"Industrial"|"Effective"
"VA0072389001"|"EXO"|"VA0072389"|"RAMSEYS MOBILE HOME PARK"|-79.8305555556581|37.2747222223292|"VINTON"|"Roanoke (city)"|"Municipal"|"Effective"
"VA0072397001"|"EXO"|"VA0072397"|"ROANOKE CEMENT CO - BOTETOURT COUNTY"|-80.0066666666621|37.4669444443189|"TROUTVILLE"|"Botetourt"|"Industrial"|"Effective"
"VA0072397002"|"EXO"|"VA0072397"|"ROANOKE CEMENT CO - BOTETOURT COUNTY"|-80.0055555557585|37.4675000001012|"TROUTVILLE"|"Botetourt"|"Industrial"|"Effective"
"VA0072397003"|"EXO"|"VA0072397"|"ROANOKE CEMENT CO - BOTETOURT COUNTY"|-80.0052777778081|37.4677777775136|"TROUTVILLE"|"Botetourt"|"Industrial"|"Effective"
"VA0072397004"|"EXO"|"VA0072397"|"ROANOKE CEMENT CO - BOTETOURT COUNTY"|-80.0063888887116|37.463611111342|"TROUTVILLE"|"Botetourt"|"Industrial"|"Effective"
"VA0072397005"|"EXO"|"VA0072397"|"ROANOKE CEMENT CO - BOTETOURT COUNTY"|-79.9738888891678|37.4550000001459|"TROUTVILLE"|"Botetourt"|"Industrial"|"Effective"
"VA0072397007"|"EXO"|"VA0072397"|"ROANOKE CEMENT CO - BOTETOURT COUNTY"|-79.982777778193|37.4519444444444|"TROUTVILLE"|"Botetourt"|"Industrial"|"Effective"
"VA0072729001"|"EXO"|"VA0072729"|"MONTROSS WESTMORELAND WWTP"|-76.838055555648|38.0855555554835|"MONTROSS"|"Westmoreland"|"Municipal"|"Effective"
"VA0072931001"|"EXO"|"VA0072931"|"MCGAHEYSVILLE STP"|-78.7072222219455|38.3483333331133|"MCGAHEYSVILLE"|"Rockingham"|"Municipal"|"Effective"
"VA0072991001"|"EXO"|"VA0072991"|"CAMP BLUE RIDGE STP"|-79.1208333332783|37.8527777781311|"MONTEBELLO"|""|"Municipal"|"Effective"
"VA0073091002"|"EXO"|"VA0073091"|"GENERAL DYNAMICS NASSCO-NORFOLK - LIGON FACILITY"|-76.2894444448281|36.838333333518|"NORFOLK"|""|"Industrial"|"Effective"
"VA0073091003"|"EXO"|"VA0073091"|"GENERAL DYNAMICS NASSCO-NORFOLK - LIGON FACILITY"|-76.2880555559741|36.8388888885929|"NORFOLK"|""|"Industrial"|"Effective"
"VA0073156001"|"EXO"|"VA0073156"|"MILLBORO STP"|-79.5944444441834|37.9813888891196|"MILLBORO"|"Bath"|"Municipal"|"Effective"
"VA0073245001"|"EXO"|"VA0073245"|"MILLERCOORS BREWING CO - SHENANDOAH BREWERY"|-78.6813888887214|38.3674999997491|"ELKTON"|"Rockingham"|"Commercial"|"Effective"
"VA0073245002"|"EXO"|"VA0073245"|"MILLERCOORS BREWING CO - SHENANDOAH BREWERY"|-78.6694444440377|38.3688888889633|"ELKTON"|"Rockingham"|"Commercial"|"Effective"
"VA0073300001"|"EXO"|"VA0073300"|"CITY POINT ENERGY CENTER LLC"|-77.2688888891301|37.2883333331368|"HOPEWELL"|""|"Energy"|"Admin Continued"
"VA0073300101"|"INO"|"VA0073300"|"CITY POINT ENERGY CENTER LLC"|-77.2688888891301|37.2883333331368|"HOPEWELL"|""|"Energy"|"Admin Continued"
"VA0073300102"|"INO"|"VA0073300"|"CITY POINT ENERGY CENTER LLC"|-77.2688888891301|37.2883333331368|"HOPEWELL"|""|"Energy"|"Admin Continued"
"VA0073318001"|"EXO"|"VA0073318"|"HRSD CENTRAL MIDDLESEX STP"|-76.5924166670298|37.6091388887311|"SALUDA"|"Middlesex"|"Municipal"|"Effective"
"VA0073504001"|"EXO"|"VA0073504"|"CAROLINE COUNTY REGIONAL WWTP"|-77.420805555111|37.9650277777937|"RUTHER GLEN"|""|"Municipal"|"Effective"
"VA0073636002"|"EXO"|"VA0073636"|"NAVAL SUPPORT FACILITY, DAHLGR"|-77.0265833332227|38.3255277774902|"KING GEORGE"|"King George"|"Commercial"|"Expired"
"VA0073636003"|"EXO"|"VA0073636"|"NAVAL SUPPORT FACILITY, DAHLGR"|-77.0244444445312|38.3293611108086|"KING GEORGE"|"King George"|"Commercial"|"Expired"
"VA0073636004"|"EXO"|"VA0073636"|"NAVAL SUPPORT FACILITY, DAHLGR"|-77.0323055557684|38.322750000321|"KING GEORGE"|"King George"|"Commercial"|"Expired"
"VA0073636006"|"EXO"|"VA0073636"|"NAVAL SUPPORT FACILITY, DAHLGR"|-77.0342222219199|38.3197777776057|"KING GEORGE"|"King George"|"Commercial"|"Expired"
"VA0073636007"|"EXO"|"VA0073636"|"NAVAL SUPPORT FACILITY, DAHLGR"|-77.0187222219854|38.3338333336065|"KING GEORGE"|"King George"|"Commercial"|"Expired"
"VA0073636009"|"EXO"|"VA0073636"|"NAVAL SUPPORT FACILITY, DAHLGR"|-77.0301944447821|38.3262222220631|"KING GEORGE"|"King George"|"Commercial"|"Expired"
"VA0073733001"|"EXO"|"VA0073733"|"CLOVER WWTP"|-78.7205555554833|36.8352777778538|"CLOVER"|"Halifax"|"Municipal"|"Effective"
"VA0074047001"|"EXO"|"VA0074047"|"WINTERGREEN STONEY CREEK STP"|-78.8594444444803|37.8744444443755|"WINTERGREEN"|"Nelson"|"Commercial"|"Effective"
"VA0074161001"|"EXO"|"VA0074161"|"FORT CHISWELL WWTP"|-80.9324999997609|36.9533333335236|"MAX MEADOWS"|"Wythe"|"Municipal"|"Effective"
"VA0074179001"|"EXO"|"VA0074179"|"SMITH MOUNTAIN DAM VISITOR CENTER SEWAGE TREATMENT"|-79.5346499998092|37.04093999975|"BEDFORD"|""|"Municipal"|"Effective"
"VA0074381001"|"EXO"|"VA0074381"|"CAMP HAPPYLAND"|-77.7122222222986|38.3972222218795|"RICHARDSVILLE"|"Culpeper"|"Industrial"|"Admin Continued"
"VA0074586001"|"EXO"|"VA0074586"|"COUNTRY OAKS LLC"|-79.4369444441829|36.6272222220646|"DANVILLE"|""|"Municipal"|"Admin Continued"
"VA0074870001"|"EXO"|"VA0074870"|"WOODHAVEN NURSING HOME - MONTVALE"|-79.7522194445436|37.397777778048|"MONTVALE"|"Bedford"|"Municipal"|"Effective"
"VA0074934001"|"EXO"|"VA0074934"|"ONE STOP TRAILER PARK"|-77.5330555556361|39.221944444507|"LEESBURG"|"Loudoun"|"Municipal"|"Effective"
"VA0074942001"|"EXO"|"VA0074942"|"HIWAY MOBILE HOME COMMUNITY LLC"|-77.5364166669503|39.2139722221551|"LEESBURG"|"Loudoun"|"Municipal"|"Effective"
"VA0075183001"|"EXO"|"VA0075183"|"SKYLINE RESORT INC STP"|-78.2947222224146|38.9038888887246|"FRONT ROYAL"|"Warren"|"Commercial"|"Effective"
"VA0075191001"|"EXO"|"VA0075191"|"PARKINS MILL WWTF"|-78.1536111107121|39.1075000003461|"WINCHESTER"|"Frederick"|"Municipal"|"Effective"
"VA0075361001"|"EXO"|"VA0075361"|"UVA -  MOUNTAIN LAKE BIOLOGICAL RESEARCH STATION"|-80.5269389998113|37.374999999936|"PEMBROKE"|"Giles"|"Municipal"|"Effective"
"VA0075451001"|"EXO"|"VA0075451"|"SHENANDOAH BAPTIST CHURCH - CAMP EAGLE"|-79.9055555555728|37.5363888890981|"FINCASTLE"|"Botetourt"|"Commercial"|"Effective"
"VA0075515001"|"EXO"|"VA0075515"|"LEE COUNTY PUBLIC SERVICE AUTHORITY - CROSS CREEK"|-82.9166666665864|36.7683333333684|"DRYDAN"|"Lee"|"Municipal"|"Effective"
"VA0075574001"|"EXO"|"VA0075574"|"VDOT I64 REST AREA - ALLEGHANY CO"|-80.1897222219363|37.8111111113218|"ALLEGHANY"|""|"Commercial"|"Effective"
"VA0075981001"|"EXO"|"VA0075981"|"COMFORT INN-MONTICELLO"|-78.4244444444361|38.0202777780962|"CHARLOTTESVILLE"|""|"Commercial"|"Effective"
"VA0076015001"|"EXO"|"VA0076015"|"RONILE INC"|-79.8829400002729|36.9872199997133|"ROCKY MOUNT"|"Franklin"|"Industrial"|"Effective"
"VA0076244001"|"EXO"|"VA0076244"|"STONE-ROBINSON ELEMENTARY SCHOOL"|-78.4008250002466|38.0106870002297|"CHARLOTTESVILLE"|"Albemarle"|"Commercial"|"Effective"
"VA0076392001"|"EXO"|"VA0076392"|"LITTLE FALLS RUN WASTEWATER TREATMENT FACILITY"|-77.4136111114939|38.2561111109668|"FREDERICKSBURG"|"Stafford"|"Municipal"|"Effective"
"VA0076473001"|"EXO"|"VA0076473"|"SUFFOLK CITY - G ROBERT HOUSE JR WTP"|-76.5595350002712|36.8381290000172|"SUFFOLK"|""|"Municipal"|"Effective"
"VA0076678001"|"EXO"|"VA0076678"|"SHENANDOAH CROSSING STP"|-78.1491666670978|38.0755555553019|"GORDONSVILLE"|"Louisa"|"Municipal"|"Admin Continued"
"VA0076805001"|"EXO"|"VA0076805"|"REMINGTON WASTEWATER TREATMENT PLANT"|-77.8113888886329|38.5255555552995|"REMINGTON"|"Fauquier"|"Municipal"|"Effective"
"VA0076830001"|"EXO"|"VA0076830"|"VIRGILINA TOWN OF"|-78.7624999999532|36.5438888891467|"VIRGILINA"|"Halifax"|"Municipal"|"Effective"
"VA0076881001"|"EXO"|"VA0076881"|"TOWN OF CHASE CITY WWTP"|-78.4758333329338|36.7774999997004|"CHASE CITY"|"Mecklenburg"|"Municipal"|"Effective"
"VA0077259001"|"EXO"|"VA0077259"|"THREE CREEK WWTP"|-77.5200000000488|36.7238888888945|"EMPORIA"|"Greensville"|"Municipal"|"Effective"
"VA0077399002"|"EXO"|"VA0077399"|"LACEY SPRING ELEMENTARY SCHOOL STP"|-78.7629710001314|38.5414339997979|"LACEY SPRING"|"Rockingham"|"Commercial"|"Effective"
"VA0077402001"|"EXO"|"VA0077402"|"GEORGE'S CHICKEN LLC"|-78.6202777773471|38.8591666667391|"EDINBURG"|"Shenandoah"|"Industrial"|"Effective"
"VA0077411001"|"EXO"|"VA0077411"|"FAUQUIER SPRINGS COUNTRY CLUB STP"|-77.8780833331286|38.6574444444573|"WARRENTON"|"Fauquier"|"Commercial"|"Effective"
"VA0077828001"|"EXO"|"VA0077828"|"COEBURN NORTON WISE REGIONAL WWTP"|-82.4788888888341|36.9269444444255|"COEBURN"|"Wise"|"Municipal"|"Admin Continued"
"VA0077895001"|"EXO"|"VA0077895"|"ROANOKE MOOSE LODGE #284 STP"|-80.0509444446584|37.3654444445555|"SALEM"|"Salem (city)"|"Municipal"|"Effective"
"VA0078131001"|"EXO"|"VA0078131"|"LOCUST GROVE ELEMENTARY SCHOOL"|-77.8313888884904|38.295833333499|"LOCUST GROVE"|"Orange"|"Commercial"|"Effective"
"VA0078484001"|"EXO"|"VA0078484"|"GALAX WWTP"|-80.9733333333273|36.6816666669734|"GALAX"|""|"Municipal"|"Effective"
"VA0078654001"|"EXO"|"VA0078654"|"NINE O THREE INC WWTP"|-78.1575000002221|36.5969444445776|"BRACEY"|"Mecklenburg"|"Commercial"|"Expired"
"VA0078778001"|"EXO"|"VA0078778"|"GLOUCESTER COUNTY WATER TREATMENT PLANT"|-76.5444444443584|37.4363888885881|"GLOUCESTER"|"Gloucester"|"Municipal"|"Effective"
"VA0079502001"|"EXO"|"VA0079502"|"HOPEWELL POWER GENERATION LLC"|-77.2708720000699|37.2963089997476|"HOPEWELL"|""|"Energy"|"Admin Continued"
"VA0079502002"|"EXO"|"VA0079502"|"HOPEWELL POWER GENERATION LLC"|-77.2781210001709|37.2956429999921|"HOPEWELL"|""|"Energy"|"Admin Continued"
"VA0079502101"|"EXO"|"VA0079502"|"HOPEWELL POWER GENERATION LLC"|-77.2708720000699|37.2962990000545|"HOPEWELL"|""|"Energy"|"Admin Continued"
"VA0079502102"|"EXO"|"VA0079502"|"HOPEWELL POWER GENERATION LLC"|-77.270871000245|37.2962990000545|"HOPEWELL"|""|"Energy"|"Admin Continued"
"VA0079863001"|"EXO"|"VA0079863"|"PULASKI TOWN WATER TREATMENT PLANT"|-80.7866666664936|37.0555555557097|"PULASKI"|"Pulaski"|"Municipal"|"Effective"
"VA0080071001"|"EXO"|"VA0080071"|"GREAT SOUTHERN WOOD VA INC"|-79.8905555552306|37.0100000002485|"ROCKY MOUNT"|""|"Industrial"|"Effective"
"VA0080080001"|"EXO"|"VA0080080"|"CROOKED RUN WWTF"|-78.1577777781725|39.038888888993|"LAKE FREDERICK"|"Warren"|"Municipal"|"Effective"
"VA0080179001"|"EXO"|"VA0080179"|"VDOT - MONITOR MERRIMAC MEMORIAL BRIDGE TUNNEL"|-76.4116666666784|36.9599999999692|"NEWPORT NEWS"|""|"Commercial"|"Effective"
"VA0080179002"|"EXO"|"VA0080179"|"VDOT - MONITOR MERRIMAC MEMORIAL BRIDGE TUNNEL"|-76.4055555553613|36.9472222218825|"NEWPORT NEWS"|""|"Commercial"|"Effective"
"VA0080390001"|"EXO"|"VA0080390"|"SUSSEX COURTHOUSE COMPLEX"|-77.2799999999624|36.9116666663962|"SUSSEX"|"Sussex"|"Commercial"|"Effective"
"VA0080527001"|"EXO"|"VA0080527"|"CLEVENGERS VILLAGE WWTP"|-77.8970459998185|38.6620880003351|"JEFFERSONTON"|"Culpeper"|"Municipal"|"Admin Continued"
