"MP_hydroid","Hydrocode","Source Type","MP Name","Facility_hydroid","Facility","Use Type","Year","Water Use MGY","Water Use (MGD)","Latitude","Longitude","FIPS Code","Locality","OWS Planner"
"414","gwp_373921075471101","Well","Well #1","67047","Bobtown Farm","irrigation","2021","4.805","0.01","37.655872222222","-75.786336111111","51001","","rgreen"
"415","gwp_373430075501901","Well","#1","66953","Shelley Farm","irrigation","2021","2.761","0.01","37.575105555556","-75.838561111111","51001","","rgreen"
"416","gwp_373431075501902","Well","#2","66953","Shelley Farm","irrigation","2021","4.468","0.01","37.575269444444","-75.838591666667","51001","","rgreen"
"417","gwp_373612075485301","Well","Bumble Bee","67431","Christian/Ames Farm","irrigation","2021","0.03679","0.00","37.603600000000","-75.814944444444","51001","","rgreen"
"418","gwp_373605075483401","Well","Fire","67431","Christian/Ames Farm","irrigation","2021","0","0.00","37.601516666667","-75.809369444444","51001","","rgreen"
"422","gwp_374342075395001","Well","Well #1","67009","Dreamland Acres","municipal","2021","0.23171","0.00","37.728194444444","-75.663833333333","51001","","rgreen"
"423","gwp_374342075395101","Well","Well #3","67009","Dreamland Acres","municipal","2021","0.43815","0.00","37.728444444444","-75.664083333333","51001","","rgreen"
"424","gwp_374342075395102","Well","Well #4","67009","Dreamland Acres","municipal","2021","0.26336","0.00","37.728222222222","-75.664055555556","51001","","rgreen"
"425","gwp_374341075395001","Well","Well #5","67009","Dreamland Acres","municipal","2021","0.35281","0.00","37.728027777778","-75.663833333333","51001","","rgreen"
"426","gwp_374340075394901","Well","Well #6","67009","Dreamland Acres","municipal","2021","0.22015","0.00","37.727777777778","-75.663583333333","51001","","rgreen"
"427","gwp_374340075394802","Well","Well #7","67009","Dreamland Acres","municipal","2021","0.23213","0.00","37.727638888889","-75.663388888889","51001","","rgreen"
"428","gwp_374341075394901","Well","Well #8","67009","Dreamland Acres","municipal","2021","0.41232","0.00","37.727972222222","-75.663555555556","51001","","rgreen"
"429","gwp_374342075394901","Well","Well #9","67009","Dreamland Acres","municipal","2021","0.41864","0.00","37.728194444444","-75.663555555556","51001","","rgreen"
"430","gwp_374341075394801","Well","Well #10","67009","Dreamland Acres","municipal","2021","0.21375","0.00","37.727972222222","-75.663305555556","51001","","rgreen"
"431","gwp_374340075394701","Well","Well #11","67009","Dreamland Acres","municipal","2021","0.42132","0.00","37.727750000000","-75.663138888889","51001","","rgreen"
"432","gwp_374340075394702","Well","Well #12","67009","Dreamland Acres","municipal","2021","0.29345","0.00","37.727888888889","-75.662916666667","51001","","rgreen"
"433","gwp_374341075394601","Well","Well #13","67009","Dreamland Acres","municipal","2021","0.30746","0.00","37.728083333333","-75.662638888889","51001","","rgreen"
"434","gwp_374342075394501","Well","Well #14","67009","Dreamland Acres","municipal","2021","0.32192","0.00","37.728250000000","-75.662388888889","51001","","rgreen"
"435","gwp_374342075394401","Well","Well #15","67009","Dreamland Acres","municipal","2021","0.34068","0.00","37.728416666667","-75.662111111111","51001","","rgreen"
"436","gwp_374340075394801","Well","Well #2","67009","Dreamland Acres","municipal","2021","0.18923","0.00","37.727777777778","-75.663833333333","51001","","rgreen"
"438","gwp_375616075273400","Well","Old Test (Monitoring)","67083","Chincoteague Town of","municipal","2021","0","0.00","37.937888888889","-75.459416666667","51001","","rgreen"
"442","gwp_374533075372101","Well","Well #3","66899","Riverside Shore Rehabilitation Center","commercial","2021","4.732","0.01","37.759280555556","-75.622491666667","51001","","rgreen"
"443","gwp_375008075343900","Well","GBH Boring (Test)","67332","Mappsville Facility & Labor Housing","commercial","2021","0","0.00","37.835544444444","-75.577538888889","51001","","rgreen"
"444","gwp_375731075265001","Well","#5 (&WQ)","67315","Trails End Utility Company Incorporated","municipal","2021","2.0927","0.01","37.958641666667","-75.447294444444","51001","","rgreen"
"452","gwp_373655075482601","Well","#1","67155","Walker Farm","irrigation","2021","7.887","0.02","37.615366666667","-75.807072222222","51001","","rgreen"
"453","gwp_374405075391299","Well","MYETW - (WQ)","67227","Perdue Farms Incorporated","industrial","2021","0","0.00","37.734611111111","-75.653444444444","51001","","rgreen"
"454","gwp_374405075391298","Well","LYETW - (WQ)","67227","Perdue Farms Incorporated","industrial","2021","0","0.00","37.734583333333","-75.653444444444","51001","","rgreen"
"455","gwp_375731075270302","Well","#6 (Replaced #1)","67315","Trails End Utility Company Incorporated","municipal","2021","9.2155","0.03","37.958497222222","-75.450786111111","51001","","rgreen"
"456","gwp_375936075311001","Well","Well #1","66967","Seybolt Farm","agriculture","2021","1.0466","0.00","37.993330555556","-75.519627777778","51001","","rgreen"
"457","gwp_375936075310801","Well","Well #2","66967","Seybolt Farm","agriculture","2021","0.7187","0.00","37.993472222222","-75.518972222222","51001","","rgreen"
"458","gwp_375937075310501","Well","Well #3","66967","Seybolt Farm","agriculture","2021","1.692506","0.00","37.993555555556","-75.518111111111","51001","","rgreen"
"459","gwp_375937075310201","Well","Well #4","66967","Seybolt Farm","agriculture","2021","1.752","0.00","37.993638888889","-75.517250000000","51001","","rgreen"
"462","gwp_375008075343901","Well","Plant Production #2","67332","Mappsville Facility & Labor Housing","commercial","2021","0.636","0.00","37.835566666667","-75.577519444444","51001","","rgreen"
"464","gwp_373915075435201","Well","Home Farm 2 (South)","67081","Home Farm & Fitchett Farm","agriculture","2021","6.1338","0.02","37.654083333333","-75.731000000000","51001","","rgreen"
"465","gwp_373917075435001","Well","Fitchett Farm 1 (North)","67081","Home Farm & Fitchett Farm","agriculture","2021","6.0341","0.02","37.654833333333","-75.730527777778","51001","","rgreen"
"466","gwp_373916075435199","Well","FitchettMonitoring Well","67081","Home Farm & Fitchett Farm","agriculture","2021","0","0.00","37.654305555556","-75.730916666667","51001","","rgreen"
"468","gwp_375936075311101","Well","Well #5","66967","Seybolt Farm","agriculture","2021","1.4663","0.00","37.993305555556","-75.519838888889","51001","","rgreen"
"472","gwp_374704075390001","Well","Well #5","67199","Town of Parksley Water Works","municipal","2021","10.2603","0.03","37.784416666667","-75.650000000000","51001","","rgreen"
"474","gwp_372226077112202","Well","Wayside Well #2","67234","Wayside Well System","municipal","2021","2.06","0.01","37.373500000000","-77.189556000000","51036","","rgreen"
"475","gwp_372223077115501","Well","Wayside Well #1","67234","Wayside Well System","municipal","2021","3.863407","0.01","37.349806000000","-77.192417000000","51036","","rgreen"
"477","gwp_372058077044301","Well","Well  #1","67383","Charles City County School Complex","municipal","2021","1.5602","0.00","37.349722222222","-77.078611111111","51036","","rgreen"
"479","gwp_372058077044001","Well","Well #2","67383","Charles City County School Complex","municipal","2021","1.6346","0.00","37.350000000000","-77.077222222222","51036","","rgreen"
"486","gwp_372619077074401","Well","PW #1","67001","INGENCO Charles City Peaking Facility","commercial","2021","3.072443","0.01","37.438354208333","-77.128374108333","51036","","rgreen"
"487","gwp_372619077074001","Well","PW #2","67001","INGENCO Charles City Peaking Facility","commercial","2021","5.862563","0.02","37.438489727778","-77.128292072222","51036","","rgreen"
"490","gwp_372115077171701","Well","South Well #3","66936","DuPont Hopewell Plant","industrial","2021","32.3897","0.09","37.348330555556","-77.290000000000","51041","","rgreen"
"491","gwp_372054077171201","Well","North Well #2","66936","DuPont Hopewell Plant","industrial","2021","25.9836","0.07","37.349166666667","-77.290555555556","51041","","rgreen"
"493","gwp_372055077172299","Well","OW-1","66936","DuPont Hopewell Plant","industrial","2021","0","0.00","37.348444444444","-77.289222222222","51041","","rgreen"
"494","gwp_372621076404297","Well","MW -1 (West End)","67052","WestRock West Point Mill Water System","manufacturing","2021","0","0.00","37.439166666667","-76.678333333333","51101","","hsomers"
"495","gwp_372621076404299","Well","MW-2 (West End)","67052","WestRock West Point Mill Water System","manufacturing","2021","0","0.00","37.439166666667","-76.678333333333","51101","","hsomers"
"496","gwp_372621076404298","Well","MW-3 West End","67052","WestRock West Point Mill Water System","manufacturing","2021","0","0.00","37.439166666667","-76.678333333333","51101","","hsomers"
"501","gwp_373915077212001","Well","Avondale #1","67093","Avondale Robin Ridge","commercial","2021","16.030498","0.04","37.654700000000","-77.361897222222","51085","","hsomers"
"506","gwp_373705077195701","Well","#1","67206","Cherrydale","commercial","2021","0.7918","0.00","37.621230555556","-77.323855555556","51085","","hsomers"
"508","gwp_373525077191501","Well","#1","67158","High Point Farms","commercial","2021","4.46361","0.01","37.592222222222","-77.324166666667","51085","","hsomers"
"522","gwp_373655077205001","Well","Spring Meadow #1 (Cherry Ln)","66901","Spring Meadows and Meadowgate Water System","commercial","2021","1.435748","0.00","37.612500000000","-77.345833333333","51085","","hsomers"
"523","gwp_373704077204602","Well","Spring Meadow #2 (Lilac Ln)","66901","Spring Meadows and Meadowgate Water System","commercial","2021","22.913092","0.06","37.618055555556","-77.346111111111","51085","","hsomers"
"525","gwp_374058077211201","Well","#1","67451","Colonial Forest","commercial","2021","1.5775","0.00","37.682500000000","-77.357222222222","51085","","hsomers"
"528","gwp_373737077194002","Well","#2","67206","Cherrydale","commercial","2021","14.7439","0.04","37.627125000000","-77.327358333333","51085","","hsomers"
"530","gwp_373920077220001","Well","Robin Ridge #1","67093","Avondale Robin Ridge","commercial","2021","3.7517","0.01","37.652608333333","-77.373347222222","51085","","hsomers"
"535","gwp_373447077174502","Well","#2","67406","Hanover Farms","commercial","2021","2.10586","0.01","37.579444444444","-77.295555555556","51085","","hsomers"
"538","gwp_373731077210102","Well","Meadowgate #2 (Greenview Rd)","66901","Spring Meadows and Meadowgate Water System","commercial","2021","2.309306","0.01","37.624444444444","-77.351111111111","51085","","hsomers"
"540","gwp_374152077214601","Well","Georgetown Well","67062","Georgetown","municipal","2021","4.0068","0.01","37.697777777778","-77.355000000000","51085","","hsomers"
"541","gwp_373710077144401","Well","Sinclair Manor Well","67055","Sinclair Manor","municipal","2021","3.796","0.01","37.619639208333","-77.245434791667","51085","","hsomers"
"543","gwp_374100077211002","Well","#2","67451","Colonial Forest","commercial","2021","2.32324","0.01","37.685994444444","-77.353977777778","51085","","hsomers"
"546","gwp_373605077203001","Well","#1A","67196","Walnut Grove","commercial","2021","2.76518","0.01","37.601612000000","-77.346562000000","51085","","hsomers"
"565","gwp_373025077233601","Well","Burnside Farm #2 - 142-00506","67000","Burnside Farms Mayfield Ellerson","municipal","2021","1.394438","0.00","37.627777777778","-77.396111111111","51085","","hsomers"
"566","gwp_373917077212701","Well","Avondale #2","67093","Avondale Robin Ridge","commercial","2021","0.9599","0.00","37.654722222222","-77.357500000000","51085","","hsomers"
"569","gwp_374018077200901","Well","#1","67095","Rural Point","commercial","2021","9.430952","0.03","37.665833333300","-77.339444440000","51085","","hsomers"
"584","gwp_374522077205501","Well","PAM#1-CH#4","66924","Hanover Courthouse","municipal","2021","6.5544","0.02","37.756111111111","-77.348611111111","51085","","hsomers"
"585","gwp_374523077205601","Well","PAM PW#1-CH #3","66924","Hanover Courthouse","municipal","2021","8.8843","0.02","37.756388888889","-77.348888888889","51085","","hsomers"
"588","gwp_374123077153801","Well","Scots Land #1","67259","Scot's Landing Subdivision","commercial","2021","1.376","0.00","37.689833333333","-77.260600000000","51085","","hsomers"
"589","gwp_374123077153802","Well","Scots Land #1A","67259","Scot's Landing Subdivision","commercial","2021","2.1232","0.01","37.689780555556","-77.260766666667","51085","","hsomers"
"590","gwp_374123077153803","Well","Scots Land #1B","67259","Scot's Landing Subdivision","commercial","2021","5.2176","0.01","37.689808333333","-77.260683333333","51085","","hsomers"
"593","gwp_373332077161201","Well"," 6 inch Steel Well","67171","Peace Nurseries Turkey Hill Farm","irrigation","2021","1.6048","0.00","37.558944444444","-77.269944444444","51085","","hsomers"
"594","gwp_mp7974","Well","#3","67406","Hanover Farms","commercial","2021","4.422859","0.01","37.579166666667","-77.297472222222","51085","","hsomers"
"607","gwp_365850076381301","Well","Cary Street 5","66988","Smithfield Town of","municipal","2021","0.0562","0.00","36.980555555556","-76.637222222222","51093","","rgreen"
"608","gwp_365834076385101","Well","Jersey Park 6","66988","Smithfield Town of","municipal","2021","0.0506","0.00","36.976388888889","-76.647777777778","51093","","rgreen"
"609","gwp_365812076363801","Well","Mercer Street 7","66988","Smithfield Town of","municipal","2021","0","0.00","36.970277777778","-76.610555555556","51093","","rgreen"
"616","gwp_365937076305601","Well","SPC-3","67218","Smithfield Fresh Meats Corp. - Smithfield VA","industrial","2021","56.885424","0.16","36.991111111111","-76.632416666667","51093","","rgreen"
