bundle	name	ftype	hydrocode	fstatus	wkt_geom
facility	BVU AUTHORITY	municipal	echo_VA0028321	inactive	POINT (-81.96335 36.6684)
facility	BWXT NUCLEAR OPERATIONS GROUP INC	nuclearpower	echo_VA0003697	active	POINT (-79.062335 37.414554)
facility	BWXT NUCLEAR OPERATIONS GROUP INC	nuclearpower	echo_VAN040072	inactive	POINT (-79.058333 37.419444)
facility	C & J GASFIELD SERVICES	unknown	echo_WVU007416	inactive	POINT (-81.110882 37.107212)
facility	C & J GASFIELD SERVICES INC.	commercial	echo_WVSG20102	inactive	POINT (-82.46692 37.17283)
facility	C AND M INDUSTRIES INCORPORATED	commercial	echo_VA0089222	active	POINT (-76.245327 36.844216)
facility	C.H. WHITE CONSTRUCTION CO.INC	unknown	echo_VAU001665	inactive	POINT (-81.110882 37.107212)
facility	"C.R. BUTLER, INC"	unknown	echo_VAG110082	inactive	POINT (-78.10599 38.24193)
facility	C4GT LIMITED LIABILITY COMPANY	commercial	echo_VA0092941	inactive	POINT (-77.262779 37.343611)
facility	CALLAO WASTEWATER TREATMENT PLANT	wwtp	echo_VA0091421	active	POINT (-76.560007 37.971291)
facility	CALLEBS COVE CAMPGROUND  STP	wwtp	echo_VA0087882	active	POINT (-81.9275 36.643611)
facility	CALVARY MENNONITE FELLOWSHIP	unknown	echo_VA0062928	inactive	POINT (-78.95894 38.48421)
facility	CAMELOT STP	wwtp	echo_VAL025488	inactive	POINT (-78.42025 38.1549)
facility	CAMELOT WWTP	wwtp	echo_VA0025488	inactive	POINT (-78.42025 38.1549)
facility	CAMP BLUE RIDGE STP	wwtp	echo_VA0072991	active	POINT (-79.12373 37.85068)
facility	CAMP HAPPYLAND	unknown	echo_VA0074381	active	POINT (-77.70777 38.40143)
facility	CAMP HOLLY SPRINGS	unknown	echo_VA0091154	active	POINT (-77.299444 37.444722)
facility	CAMP JACOB INCORPORATED STP	wwtp	echo_VA0086274	active	POINT (-82.550087 37.18361)
facility	CAMP OVERLOOK STP	wwtp	echo_VA0083305	active	POINT (-78.726946 38.495009)
facility	CAMP PEARY PHASE VII HOUSING	unknown	echo_VAU001761	inactive	POINT (-76.756929 37.336065)
facility	CAMP RED ARROW WWTP	wwtp	echo_VA0092452	active	POINT (-77.846277 38.443421)
facility	CAMP RED ARROW WWTP	wwtp	echo_VAN020162	active	POINT (-77.846277 38.443421)
facility	CAMP SHENANDOAH STP	wwtp	echo_VA0060917	inactive	POINT (-79.22907 38.1348)
facility	CAMPBELL CO UTIL AND SERV AUTH	unknown	echo_VA0078646	inactive	POINT (-79.099167 37.273056)
facility	CAMPBELL CO UTIL AND SERV AUTH - RUSTBURG	unknown	echo_VA0023965	active	POINT (-79.099167 37.273056)
facility	CAMPBELL COUNTY LANDFILL	municipal	echo_VA0091723	inactive	POINT (-79.15806 37.28081)
facility	CAMPBELL-AIRPORT STORAGE	commercial	echo_VAU001700	inactive	POINT (-77.316095 37.523427)
facility	"CANDLER OIL CO., INC"	unknown	echo_VAR320004	inactive	POINT (-79.136739 37.381972)
facility	CAPE CHARLES TOWN - WASTEWATER TREATMENT PLANT	wwtp	echo_VA0021288	active	POINT (-76.0157 37.2628)
facility	CAPE CHARLES TOWN - WASTEWATER TREATMENT PLANT	wwtp	echo_VAN050001	inactive	POINT (-76.0157 37.2628)
facility	CAPEHART HOMES WWTP	wwtp	echo_VA0088072	active	POINT (-76.559722 36.963055)
facility	CAPITOL ONE	unknown	echo_VAR100878	inactive	POINT (-81.110882 37.107212)
facility	CAPRON TOWN - ELEMENTARY SCHOOL	municipal	echo_VA0027375	active	POINT (-77.18992 36.70542)
facility	CARDINAL CONCRETE CENTREVILLE	industrial	echo_VAG110063	inactive	POINT (-77.49278 38.82648)
facility	CARDINAL CONRETE DUMFRIES PLT.	unknown	echo_VAG110092	inactive	POINT (-77.321522 38.568354)
facility	"CARDINAL HOMES, INC"	municipal	echo_VAR050740	inactive	POINT (-78.588832 36.860525)
facility	CARDINAL VILLAGE	municipal	echo_VA0065196	active	POINT (-75.53962 37.94676)
facility	"CARLTON AT STONELEIGH, LLC"	commercial	echo_VAR103977	inactive	POINT (-77.424393 37.640631)
facility	CARLYLE DEVELOPMENT II	unknown	echo_VA0090107	inactive	POINT (-77.0634 38.80476)
facility	CAROLINE COUNTY REGIONAL WWTP	wwtp	echo_VAN030045	inactive	POINT (-77.422447 37.96271)
facility	CAROLINE COUNTY REGIONAL WWTP	wwtp	echo_VA0073504	active	POINT (-77.443699 37.951464)
facility	CAROLINE COUNTY REGIONAL WWTP	wwtp	echo_VAL073504	inactive	POINT (-81.110882 37.107212)
facility	CAROLINE FURNACE LUTHERAN CAMP	unknown	echo_VA0090051	active	POINT (-78.510108 38.745488)
facility	CARROLL COUNTY PSA - CROOKED C	municipal	echo_VA0089427	inactive	POINT (-80.842778 36.72)
facility	CARTER MACHINERY CO. INC.	commercial	echo_VAU001556	inactive	POINT (-81.110882 37.107212)
facility	CARVER ESTATES - SEWAGE TREATMENT PLANT	wwtp	echo_VA0029858	active	POINT (-79.928955 36.664883)
facility	CARYSBROOK HOLDINGS LLC	commercial	echo_VA0071692	active	POINT (-78.226944 37.815278)
facility	CARYSBROOK WWTP	wwtp	echo_VA0082228	active	POINT (-78.244444 37.825)
facility	CASTA LINE TROUT FARM-CRAIGSVILLE	agriculture	echo_VA0091227	active	POINT (-79.379167 38.041667)
facility	CASTA LINE TROUT FARM-MIDDLEBROOK	agriculture	echo_VA0091219	active	POINT (-79.25 38.075)
facility	CAVALIER INVESTMENT CO	unknown	echo_VAU001647	inactive	POINT (-81.110882 37.107212)
facility	CAVANAUGH CROSSING	unknown	echo_VAU001553	inactive	POINT (-81.110882 37.107212)
facility	CCP COMPOSITES US	unknown	echo_VA0001309	active	POINT (-79.408382 36.773632)
facility	CEDAR CREEK WWTP	wwtp	echo_VA0092215	active	POINT (-79.911605 37.963749)
facility	CEDAR LANE TRAILER COURT	unknown	echo_VA0092363	inactive	POINT (-78.73319 38.55331)
facility	CEDAR ROCK WWTP	wwtp	echo_VA0091553	inactive	POINT (-79.41863 37.40248)
facility	CEDAR VALLEY	unknown	echo_VAU001739	inactive	POINT (-81.110882 37.107212)
facility	CEDARS OF LEBANON SEVENTH-DAY	unknown	echo_VAU001816	inactive	POINT (-81.110882 37.107212)
facility	CELANESE ACETATE - UTILITIES	unknown	echo_VA0092291	inactive	POINT (-80.764 37.3451)
facility	CELANESE ACETATE LLC	commercial	echo_VA0000299	active	POINT (-80.76293 37.3451)
facility	CEMTRAL VIRGINIA SALVAGE	unknown	echo_VAU000032	inactive	POINT (-81.110882 37.107212)
facility	CENTEX HOMES (AVONDALE GLEN)	municipal	echo_VAU431041	inactive	POINT (-77.32672 38.86973)
facility	CENTEX HOMES-MANSFIELD FARMS	municipal	echo_VAU001705	inactive	POINT (-81.110882 37.107212)
facility	CENTEX VORP.-PLAZA AMERICA III	unknown	echo_VAU001651	inactive	POINT (-81.110882 37.107212)
facility	CENTRA ROCKBRIDGE RIVERMONT SCHOOL	municipal	echo_VA0021148	active	POINT (-79.298718 37.899983)
facility	CENTRAL INTELLIGENCE AGENCY HQ	unknown	echo_VAU001755	inactive	POINT (-81.110882 37.107212)
facility	CENTRAL OIL ASPHALT COPR.	unknown	echo_VAU001573	inactive	POINT (-77.42728 37.41826)
facility	"CENTRAL REDI-MIX CONCRETE, INC"	industrial	echo_VAU001728	inactive	POINT (-78.378925 37.0944)
facility	"CENTRAL RIDE-MIX CONCRETE, INC"	industrial	echo_VAU001561	inactive	POINT (-81.110882 37.107212)
facility	CENTRAL VIRGINIA COMMUNITY HEA	municipal	echo_VA0062162	inactive	POINT (-78.356667 37.638333)
facility	CENTRAL VIRGINIA ELECTRIC	fossilpower	echo_VAU001589	inactive	POINT (-78.9477 37.71171)
facility	CENTRAL WWTP	wwtp	echo_VAN040126	inactive	POINT (-78.27297 37.825588)
facility	CENTRAL WWTP	wwtp	echo_VA0030767	active	POINT (-78.27297 37.825588)
facility	CENTURY-FIRST MENNONITE CHURCH	municipal	echo_VAU001704	inactive	POINT (-77.489574 37.640821)
facility	CHANDLER CONCRETE CO. INC	industrial	echo_VAG112014	inactive	POINT (-81.110882 37.107212)
facility	CHANDLER CONCRETE COMPANY	commercial	echo_VAG112016	inactive	POINT (-79.89675 37.38321)
facility	CHARLES CITY ADMINISTRATION BUILDING	unknown	echo_VA0060585	active	POINT (-77.07574 37.34091)
facility	CHARLES CITY COUNTY SCHOOLS WWTP	wwtp	echo_VA0086673	active	POINT (-77.075021 37.351663)
facility	"CHARLES ZUCKERMAN & SON, INC."	commercial	echo_VAU001610	inactive	POINT (-81.110882 37.107212)
facility	CHARLOTTE COUNTY SCHOOLS BACON DISTRICT ELEMENTARY	municipal	echo_VA0029319	active	POINT (-78.564774 36.888117)
facility	CHARLOTTE COUNTY SCHOOLS JEFFR	municipal	echo_VA0063118	inactive	POINT (-78.716669 37.075913)
facility	CHARLOTTE COUNTY SCHOOLS PHENIX ELEMENTARY SCHOOL	municipal	echo_VA0029335	active	POINT (-78.7463 37.08532)
facility	CHARLOTTESVILLE-ALBEMARLE AIRPORT INDUSTRIAL PARK	commercial	echo_VA0028398	active	POINT (-78.45903 38.13556)
facility	CHARTER COMMUNICATIONS	unknown	echo_VAU001664	inactive	POINT (-78.433937 37.289503)
facility	CHASE CITY REGIONAL WWTP	wwtp	echo_VA0076881	active	POINT (-78.47315 36.7793)
facility	CHATHAM TOWN - SEWAGE TREATMEN	municipal	echo_VA0020524	active	POINT (-79.37736 36.81234)
facility	CHESAPEAKE BAY BRIDGE AND TUNNEL DISTRICT	municipal	echo_VA0006203	active	POINT (-76.063056 37.045833)
facility	CHESAPEAKE CITY - LAKE GASTON WTP	wwtp	echo_VA0091405	active	POINT (-76.455314 36.773383)
facility	CHESAPEAKE CITY - MS4	municipal	echo_VA0088625	inactive	POINT (-76.247847 36.714295)
facility	CHESAPEAKE CITY - NORTHWEST RIVER WTP	wwtp	echo_VA0088404	active	POINT (-76.208852 36.594607)
facility	CHESAPEAKE LPG TERMINAL	unknown	echo_VA0074454	active	POINT (-76.312778 36.776667)
facility	CHESAPEAKE MARINE RAILWAY LLC	commercial	echo_VA0091294	active	POINT (-76.34193 37.54104)
facility	CHESAPEAKE REGIONAL AIRPORT	commercial	echo_VA0068209	active	POINT (-76.330484 36.666107)
facility	CHESDIN-WATERFORD LANDING	municipal	echo_VAU001702	inactive	POINT (-81.110882 37.107212)
facility	CHESTERFIELD AUTO PARTS	unknown	echo_VAU000034	inactive	POINT (-77.491629 37.507303)
facility	CHESTERFIELD COUNTY - AGGREGATE NUTRIENT DISCHARGE	municipal	echo_VAN040080	inactive	POINT (-77.504951 37.378179)
facility	CHESTERFIELD COUNTY MS4	municipal	echo_VA0088609	inactive	POINT (-77.378036 37.381453)
facility	CHESTERFIELD COUNTY OF	municipal	echo_VAL060194	inactive	POINT (-77.378036 37.381453)
facility	CHESTERFIELD COUNTY SCHOOLS GRANGE ELEM WWTP	wwtp	echo_VA0020222	active	POINT (-77.76529 37.38959)
facility	CHICKAHOMINY WWTP	wwtp	echo_VA0088480	inactive	POINT (-77.00664 37.4814)
facility	CHILDRENS HOME OF VA BAPTISTS LAGOON	municipal	echo_VA0027561	active	POINT (-77.489236 37.263258)
facility	CHILHOWIE REGIONAL WASTEWATER TREATMENT PLANT	wwtp	echo_VA0026379	active	POINT (-81.686111 36.791667)
facility	CHIMNEY HILLS	unknown	echo_VAU001751	inactive	POINT (-81.110882 37.107212)
facility	CHINCOTEAGUE LANDMARK WWTP	wwtp	echo_VA0091618	inactive	POINT (-75.37214 37.93626)
facility	CHINCOTEAGUE TOWN - WATER TREA	municipal	echo_VA0051756	inactive	POINT (-75.374218 37.93147)
facility	"CHIPS, INC"	unknown	echo_VAR050878	inactive	POINT (-78.21419 37.96805)
facility	CHOATE LUMBER CO	industrial	echo_VAU001721	inactive	POINT (-80.79773 36.73561)
facility	CHRISTCHURCH SCHOOL	municipal	echo_VA0024066	inactive	POINT (-76.5489 37.6119)
facility	CHRISTENDOM COLLEGE STP	wwtp	echo_VAN010131	inactive	POINT (-78.14654 38.95226)
facility	CHRISTENDOM COLLEGE STP	wwtp	echo_VA0067067	active	POINT (-78.14654 38.95226)
facility	CHRISTIANSBURG TOWN - WWTF	wwtp	echo_VA0061751	active	POINT (-80.47159 37.15688)
facility	CHRISTIANSBURG TOWN OF	municipal	echo_VAL061751	inactive	POINT (-80.47159 37.15688)
facility	CHRISTOPHER NEWPORT UNIVERSITY	municipal	echo_VAU001813	inactive	POINT (-81.110882 37.107212)
facility	CHURCHVILLE WTP	wwtp	echo_VA0084212	active	POINT (-79.176111 38.226361)
facility	"CIRCLE S MINE, MINE NO. 1 AND JACOBS FORK LOAD-OUT"	mining	echo_WV1006045	inactive	POINT (-81.110882 37.107212)
facility	CITGO PETROLEUM CORPORATION - CHESAPEAKE TERMINAL	commercial	echo_VA0054623	active	POINT (-76.29809 36.78654)
facility	CITY OF ALEXANDRIA	municipal	echo_VAR040057	inactive	POINT (-77.08071 38.80547)
facility	CITY OF BUENA VISTA	municipal	echo_VAL020991	inactive	POINT (-79.3645 37.72405)
facility	CITY OF CHARLOTTESVILLE	municipal	echo_VAU001842	inactive	POINT (-78.47772 38.0296)
facility	CITY OF DANVILLE NORTHSIDE WWT	municipal	echo_VAL060593	inactive	POINT (-79.360352 36.564695)
facility	CITY OF FREDERICKSBURG WWTF	wwtp	echo_VAL025127	inactive	POINT (-77.451111 38.288972)
facility	"CITY OF GALAX, STP"	wwtp	echo_VAL078484	inactive	POINT (-80.9339 36.6714)
facility	CITY OF HAMPTON	municipal	echo_VAU001823	inactive	POINT (-76.34634 37.03299)
facility	CITY OF LYNCHBURG	municipal	echo_VAU001852	inactive	POINT (-79.14278 37.41395)
facility	CITY OF SUFFOLK - MS4	municipal	echo_VAR040029	inactive	POINT (-76.5892 36.72964)
facility	CITY OF WILLIAMSBURG WATER FILTER PLANT	municipal	echo_VA0056537	active	POINT (-76.70626 37.30192)
facility	CITY POINT ENERGY CENTER LLC	fossilpower	echo_VA0073300	active	POINT (-77.26789 37.29424)
facility	CLARK REALTY BUILDERS	unknown	echo_VAR101305	inactive	POINT (-78.376415 37.29365)
facility	CLARKSVILLE WWTP	wwtp	echo_VA0020168	active	POINT (-78.550806 36.621574)
facility	CLAYPOOL HILL WASTEWATER TREATMENT PLANT	wwtp	echo_VA0064271	active	POINT (-81.790833 37.029722)
facility	CLAYTOR HYDROELECTRIC PLANT	fossilpower	echo_VA0087084	active	POINT (-80.575521 37.076756)
facility	CLEVELAND STP	wwtp	echo_VA0021016	active	POINT (-82.162222 36.938055)
facility	CLEVENGERS VILLAGE WWTP - NEW	wwtp	echo_VA0080527	active	POINT (-77.898517 38.658946)
facility	CLIFTON FORGE STP	wwtp	echo_VAL022772	inactive	POINT (-79.816439 37.812072)
facility	CLIFTON FORGE TOWN WASTE WATER	wwtp	echo_VA0022772	inactive	POINT (-79.81571 37.81334)
facility	CLIFTON FORGE WATER TREATMENT PLANT	wwtp	echo_VA0006076	active	POINT (-79.84699 37.84578)
facility	CLINCHFIELD COAL COMPANY - CEN	commercial	echo_VA0066991	inactive	POINT (-82.178333 36.958056)
facility	CLINTWOOD WWTP	wwtp	echo_VA0026565	active	POINT (-82.4175 37.153611)
facility	CLOVER WWTP	wwtp	echo_VA0073733	active	POINT (-78.773509 36.865881)
facility	CLUSTER SPRINGS EARLY LEARNING CENTER	unknown	echo_VA0022705	active	POINT (-78.918005 36.624133)
facility	CLYDES DALE MOBILE COMMUNITY	municipal	echo_VA0067318	active	POINT (-76.75565 36.84357)
facility	COASTAL PRECAST SYSTEMS LLC	commercial	echo_VA0089818	active	POINT (-76.29419 36.7642)
facility	COASTAL WALK CONDOMINIUMS	unknown	echo_VAU001698	inactive	POINT (-75.9974 36.84809)
facility	COEBURN NORTON WISE REGIONAL WWTP	wwtp	echo_VA0077828	active	POINT (-82.478246 36.927381)
facility	COEBURN-NORTON-WISE REGIONAL	unknown	echo_VAL077828	inactive	POINT (-82.478246 36.927381)
facility	COINERS' SCRAP IRON & METAL	unknown	echo_VAU000039	inactive	POINT (-78.46804 38.02459)
facility	COLCHESTER UTILITIES INC	unknown	echo_VA0029416	active	POINT (-77.22205 38.66924)
facility	COLEMAN-GLASS CONTRACTORS	unknown	echo_VAU001623	inactive	POINT (-81.110882 37.107212)
facility	COLLINS CLEARING & GRADING	unknown	echo_VAU001674	inactive	POINT (-78.372312 37.366577)
facility	COLONIAL CONCERET-FALMOUTH	unknown	echo_VAG110095	inactive	POINT (-77.48307 38.33599)
facility	"COLONIAL CONCRETE TARMAC, INC"	industrial	echo_VAG116024	inactive	POINT (-77.320868 38.567517)
facility	COLONIAL PIPELINE - CHANTILLY STATION	unknown	echo_VA0051683	inactive	POINT (-77.4025 38.832777)
facility	COLONIAL PIPELINE CO - LYNCHBU	unknown	echo_VA0051713	inactive	POINT (-79.056389 37.495278)
facility	COLONIAL PIPELINE CO - WITT ST	unknown	echo_VA0052841	inactive	POINT (-79.395556 36.6775)
facility	COLONIAL PIPELINE COMPANY - MITCHELL JUNCTION	commercial	echo_VA0051926	active	POINT (-78.23809 37.665026)
facility	COLONIAL PIPELINE SURRY	unknown	echo_VA0085481	inactive	POINT (-76.697269 37.157079)
facility	COLONNA MARINE LLC - COLONNA YACHTS	commercial	echo_VA0004391	inactive	POINT (-76.26041 36.84315)
facility	COLONNAS SHIPYARD INC	unknown	echo_VA0053813	active	POINT (-76.27597 36.83424)
facility	COLUMBIA GAS TRANSMISSION CORP - CHESAPEAKE	commercial	echo_VA0092185	active	POINT (-76.305615 36.770876)
facility	COMFORT INN AND SUITES WWTP	wwtp	echo_VA0089265	active	POINT (-75.37338 37.93539)
facility	COMFORT INN-MONTICELLO	unknown	echo_VA0075981	active	POINT (-78.424444 38.020277)
facility	"COMMONWEALTH OIL CO., INC"	unknown	echo_VAU001709	inactive	POINT (-79.21713 37.39832)
facility	COMMONWEALTH RECYCLED AGGREGATES INC	unknown	echo_VA0092932	inactive	POINT (-77.56886 38.78571)
facility	"CONCORD TRUCK & TRACTOR, INC"	unknown	echo_VAU001666	inactive	POINT (-78.990793 37.351158)
facility	CONCROCK-TROUTVILLE PLANT	manufacturing	echo_VAG110024	inactive	POINT (-81.110882 37.107212)
facility	CONSOLIDATION COAL COMPANY - BUCHANAN MINE STP	wwtp	echo_VA0066907	inactive	POINT (-81.986479 37.161881)
facility	COOKS INLET	unknown	echo_VAU001544	inactive	POINT (-77.049672 38.792684)
facility	COOPER INDUSTRIES LLC	commercial	echo_VA0027065	active	POINT (-78.496405 38.143504)
facility	COSNER BROTHERS AUTO PARTS	unknown	echo_VAU001575	inactive	POINT (-78.28035 37.98529)
facility	COUNTRY OAKS LLC	commercial	echo_VA0074586	active	POINT (-79.433981 36.601043)
facility	COUNTS & DOBYNS INC. CONSTRUCT	commercial	echo_VAU001629	inactive	POINT (-81.110882 37.107212)
facility	COUNTY COURT REPORTERS STP	wwtp	echo_VA0029653	inactive	POINT (-78.082222 39.215833)
facility	COUNTY OF ARLINGTON DPW	municipal	echo_VAL088579	inactive	POINT (-81.110882 37.107212)
facility	COURSEY SPRINGS FISH CULTURAL STATION	agriculture	echo_VA0091251	active	POINT (-79.58214 38.179711)
facility	COURTLAND TOWN - WASTEWATER TREATMENT PLANT	wwtp	echo_VA0061859	active	POINT (-77.0371 36.68605)
facility	COURTLAND TOWN - WASTEWATER TREATMENT PLANT	wwtp	echo_VAL061859	inactive	POINT (-81.110882 37.107212)
facility	COVANCE RESEARCH PRODUCTS INC	industrial	echo_VA0088382	active	POINT (-78.137527 37.506082)
facility	COVANTA FAIRFAX INCORPORATED	commercial	echo_VA0090638	active	POINT (-77.2407 38.6954)
facility	COVINGTON CITY - WASTEWATER TREATMENT PLANT	wwtp	echo_VA0025542	active	POINT (-79.995574 37.759154)
facility	COVINGTON CITY - WASTEWATER TREATMENT PLANT	wwtp	echo_VAN040065	inactive	POINT (-79.995574 37.759154)
facility	"COVINGTON SEW. TREAT. PLANT,CO"	wwtp	echo_VAL025542	inactive	POINT (-79.995574 37.759154)
facility	COWFORD RD WWTP	wwtp	echo_VA0020320	active	POINT (-78.923 36.7692)
facility	COX WOOD OF VIRGINIA LLC	commercial	echo_VA0081213	active	POINT (-77.958719 37.10889)
facility	COYNER SPRINGS WTP	wwtp	echo_VA0092100	inactive	POINT (-78.92953 38.04973)
facility	CRAIG NEW CASTLE PSA WWT PLANT	wwtp	echo_VA0064599	active	POINT (-80.10068 37.50976)
facility	CRAIG SPRINGS CAMP AND RETREAT CENTER	unknown	echo_VA0027952	active	POINT (-80.291667 37.484167)
facility	CRAIGSVILLE WATER MICROFILTRA	unknown	echo_VA0092487	inactive	POINT (-79.349722 38.064444)
facility	CREWE TRACTOR & EQUIPMENT CO	unknown	echo_VAU001678	inactive	POINT (-78.150382 37.215049)
facility	CREWE WWTP	wwtp	echo_VA0020303	active	POINT (-78.12415 37.17562)
facility	CREWE WWTP	wwtp	echo_VAN040100	inactive	POINT (-78.12415 37.17562)
facility	CROOKED RUN WWTF	wwtp	echo_VA0080080	active	POINT (-78.159239 39.037509)
facility	CROP PRODUCTION SERVICES - PET	unknown	echo_VA0091375	inactive	POINT (-77.36607 37.24353)
facility	CROP PRODUCTION SERVICES INCORPORATED - SEALSTON	commercial	echo_VA0088374	active	POINT (-77.305465 38.267131)
facility	CROSSMANS CREEK	unknown	echo_VAU001683	inactive	POINT (-81.110882 37.107212)
facility	CROSSROADS VILLAGE CENTER STP	wwtp	echo_VA0083291	active	POINT (-78.65854 37.95652)
facility	CROSSTRAILS COMMERICAL CENTER	unknown	echo_VAR10F729	inactive	POINT (-77.560833 39.071111)
facility	CROZET WTP	wwtp	echo_VA0055000	inactive	POINT (-78.659722 38.068333)
facility	CRYSTAL SPRING WTP	wwtp	echo_VA0091065	active	POINT (-79.94416 37.25015)
facility	CSX CORP.	commercial	echo_VAU000020	inactive	POINT (-81.110882 37.107212)
facility	CSX TRANSPORTATION INC - CLIFTON FORGE	commercial	echo_VA0003344	active	POINT (-79.83877 37.81103)
facility	CULPEPER COUNTY - AGGREGATE NUTRIENT DISCHARGE	municipal	echo_VAN020054	inactive	POINT (-77.99639 38.47345)
facility	CULPEPER COUNTY INDUSTRIAL AIRPARK STP	wwtp	echo_VA0068586	active	POINT (-77.858333 38.519444)
facility	CULPEPER PETROLEUM COOPERATIVE	unknown	echo_VA0085723	active	POINT (-77.973854 38.482902)
facility	CULPEPER TOWN OF-WWTREAT PLANT	wwtp	echo_VAL061590	inactive	POINT (-78.009722 38.481944)
facility	CULPEPER WASTEWATER TREATMENT PLANT	wwtp	echo_VA0061590	active	POINT (-78.009722 38.481944)
facility	CULPEPER WASTEWATER TREATMENT PLANT	wwtp	echo_VAN020024	inactive	POINT (-78.009722 38.481944)
facility	CULPEPER WOOD PRESERVERS - CULPEPER	industrial	echo_VA0059145	inactive	POINT (-77.96 38.483331)
facility	CULPEPER WOOD PRESERVERS - RUFFIN CREEK	industrial	echo_VA0090468	active	POINT (-77.41376 38.23932)
facility	CULPEPPER LANDING	municipal	echo_VAR10D013	inactive	POINT (-76.3625 36.729)
facility	CUMBERLAND HOSPITAL FOR CHILDREN AND ADOLESCENTS	municipal	echo_VA0067121	active	POINT (-76.980986 37.544883)
facility	CUNDIFF TRUCKING CO	unknown	echo_VAU001640	inactive	POINT (-79.89604 37.07358)
facility	CUNNINGHAM BROS. USED AUTO	unknown	echo_VAR050716	inactive	POINT (-79.16849 37.28005)
facility	"CURTIS THARPE TRUCKING, INC"	unknown	echo_VAU001614	inactive	POINT (-78.613522 37.017852)
facility	"CYCLE SYSTEMS, INC"	unknown	echo_VAR050717	inactive	POINT (-81.110882 37.107212)
facility	"CYCLE SYSTEMS, INC."	commercial	echo_VAU001715	inactive	POINT (-79.19925 37.30785)
facility	D.D. NASH CONSTRUCTION CO.	unknown	echo_VAU001624	inactive	POINT (-81.110882 37.107212)
facility	DAHLGREN DISTRICT WASTEWATER TREATMENT PLANT	wwtp	echo_VA0026514	active	POINT (-77.057 38.3394)
facility	DAHLGREN DISTRICT WASTEWATER TREATMENT PLANT	wwtp	echo_VAL026514	inactive	POINT (-77.18778 38.26929)
facility	DALE SERVICE CORP - PLANT #8	commercial	echo_VAL024678	inactive	POINT (-77.34706 38.646133)
facility	DALE SERVICE CORP - SECTION 1	commercial	echo_VAL024724	inactive	POINT (-77.31043 38.62768)
facility	DAMASCUS WWTP	wwtp	echo_VA0021130	active	POINT (-81.838346 36.650874)
