"bundle","name","ftype","hydrocode","fstatus","wkt_geom"
"facility","BUCKINGHAM COUNTY WTP","wwtp","echo_VA0058050","inactive","POINT (37.5698 -78.5308)"
"facility","BUENA VISTA STP","wwtp","echo_VA0020991","active","POINT (37.72405 -79.3645)"
"facility","BUENA VISTA STP","wwtp","echo_VAN040063","inactive","POINT (37.72405 -79.3645)"
"facility","BUFFALO SHOOK CO.","unknown","echo_VAR050581","inactive","POINT (37.304463 -78.396236)"
"facility","BUFFALO SPRINGS TROUT FARM","agriculture","echo_VA0091286","active","POINT (37.72287 -79.60659)"
"facility","BUFFALO WOOD PRODUCTS","industrial","echo_VAR050640","inactive","POINT (37.107212 -81.110882)"
"facility","BUILDING B-70 WARRENTON TRG CT","unknown","echo_VAU001747","inactive","POINT (38.73956 -77.82534)"
"facility","BURTON CREEK GARAGE, INC.","commercial","echo_VAU001652","inactive","POINT (37.31975 -79.18981)"
"facility","BVU AUTHORITY","municipal","echo_VA0028321","inactive","POINT (36.6684 -81.96335)"
"facility","BWXT NUCLEAR OPERATIONS GROUP INC","nuclearpower","echo_VAN040072","inactive","POINT (37.4091 -79.0553)"
"facility","BWXT NUCLEAR OPERATIONS GROUP INC","nuclearpower","echo_VA0003697","active","POINT (37.414554 -79.062335)"
"facility","C & J GASFIELD SERVICES","unknown","echo_WVU007416","inactive","POINT (37.107212 -81.110882)"
"facility","C & J GASFIELD SERVICES INC.","commercial","echo_WVSG20102","inactive","POINT (37.17283 -82.46692)"
"facility","C AND M INDUSTRIES INCORPORATED","commercial","echo_VA0089222","active","POINT (36.844216 -76.245327)"
"facility","C.H. WHITE CONSTRUCTION CO.INC","unknown","echo_VAU001665","inactive","POINT (37.107212 -81.110882)"
"facility","C.R. BUTLER, INC","unknown","echo_VAG110082","inactive","POINT (38.24193 -78.10599)"
"facility","C4GT LIMITED LIABILITY COMPANY","commercial","echo_VA0092941","inactive","POINT (37.448228 -77.166248)"
"facility","CALLAO WASTEWATER TREATMENT PLANT","wwtp","echo_VA0091421","active","POINT (37.971291 -76.560007)"
"facility","CALLEBS COVE CAMPGROUND  STP","wwtp","echo_VA0087882","active","POINT (36.641666 -81.924444)"
"facility","CALVARY MENNONITE FELLOWSHIP","unknown","echo_VA0062928","inactive","POINT (38.48421 -78.95894)"
"facility","CAMELOT STP","wwtp","echo_VAL025488","inactive","POINT (38.1549 -78.42025)"
"facility","CAMELOT WWTP","wwtp","echo_VA0025488","inactive","POINT (38.1549 -78.42025)"
"facility","CAMP BLUE RIDGE STP","wwtp","echo_VA0072991","active","POINT (37.85068 -79.12373)"
"facility","CAMP HAPPYLAND","unknown","echo_VA0074381","active","POINT (38.40143 -77.70777)"
"facility","CAMP HOLLY SPRINGS","unknown","echo_VA0091154","active","POINT (37.444722 -77.299444)"
"facility","CAMP JACOB INCORPORATED STP","wwtp","echo_VA0086274","active","POINT (37.18361 -82.550087)"
"facility","CAMP OVERLOOK STP","wwtp","echo_VA0083305","active","POINT (38.495009 -78.726946)"
"facility","CAMP PEARY PHASE VII HOUSING","unknown","echo_VAU001761","inactive","POINT (37.336065 -76.756929)"
"facility","CAMP RED ARROW WWTP","wwtp","echo_VA0092452","active","POINT (38.443421 -77.846277)"
"facility","CAMP RED ARROW WWTP","wwtp","echo_VAN020162","active","POINT (38.443421 -77.846277)"
"facility","CAMP SHENANDOAH STP","wwtp","echo_VA0060917","inactive","POINT (38.1348 -79.22907)"
"facility","CAMPBELL CO UTIL AND SERV AUTH","unknown","echo_VA0078646","inactive","POINT (37.273056 -79.099167)"
"facility","CAMPBELL CO UTIL AND SERV AUTH - RUSTBURG","unknown","echo_VA0023965","active","POINT (37.273056 -79.099167)"
"facility","CAMPBELL COUNTY LANDFILL","municipal","echo_VA0091723","inactive","POINT (37.28081 -79.15806)"
"facility","CAMPBELL-AIRPORT STORAGE","commercial","echo_VAU001700","inactive","POINT (37.523427 -77.316095)"
"facility","CANDLER OIL CO., INC","unknown","echo_VAR320004","inactive","POINT (37.381972 -79.136739)"
"facility","CAPE CHARLES TOWN - WASTEWATER TREATMENT PLANT","wwtp","echo_VA0021288","active","POINT (37.26277 -76.015666)"
"facility","CAPE CHARLES TOWN - WASTEWATER TREATMENT PLANT","wwtp","echo_VAN050001","inactive","POINT (37.26277 -76.015666)"
"facility","CAPEHART HOMES WWTP","wwtp","echo_VA0088072","active","POINT (36.963055 -76.559722)"
"facility","CAPITOL ONE","unknown","echo_VAR100878","inactive","POINT (37.107212 -81.110882)"
"facility","CAPRON TOWN - ELEMENTARY SCHOOL","municipal","echo_VA0027375","active","POINT (36.70542 -77.18992)"
"facility","CARDINAL CONCRETE CENTREVILLE","industrial","echo_VAG110063","inactive","POINT (38.82648 -77.49278)"
"facility","CARDINAL CONRETE DUMFRIES PLT.","unknown","echo_VAG110092","inactive","POINT (38.568354 -77.321522)"
"facility","CARDINAL HOMES, INC","municipal","echo_VAR050740","inactive","POINT (36.860525 -78.588832)"
"facility","CARDINAL VILLAGE","municipal","echo_VA0065196","active","POINT (37.94676 -75.53962)"
"facility","CARLTON AT STONELEIGH, LLC","commercial","echo_VAR103977","inactive","POINT (37.640631 -77.424393)"
"facility","CARLYLE DEVELOPMENT II","unknown","echo_VA0090107","inactive","POINT (38.80476 -77.0634)"
"facility","CAROLINE COUNTY REGIONAL WWTP","wwtp","echo_VA0073504","active","POINT (37.951464 -77.443699)"
"facility","CAROLINE COUNTY REGIONAL WWTP","wwtp","echo_VAL073504","inactive","POINT (37.107212 -81.110882)"
"facility","CAROLINE COUNTY REGIONAL WWTP","wwtp","echo_VAN030045","inactive","POINT (37.96271 -77.422447)"
"facility","CAROLINE FURNACE LUTHERAN CAMP","unknown","echo_VA0090051","active","POINT (38.745488 -78.510108)"
"facility","CARROLL COUNTY PSA - CROOKED C","municipal","echo_VA0089427","inactive","POINT (36.72 -80.842778)"
"facility","CARTER MACHINERY CO. INC.","commercial","echo_VAU001556","inactive","POINT (37.107212 -81.110882)"
"facility","CARVER ESTATES - SEWAGE TREATMENT PLANT","wwtp","echo_VA0029858","active","POINT (36.664883 -79.928955)"
"facility","CARYSBROOK HOLDINGS LLC","commercial","echo_VA0071692","active","POINT (37.8122 -78.2317)"
"facility","CARYSBROOK WWTP","wwtp","echo_VA0082228","active","POINT (37.825 -78.244444)"
"facility","CASTA LINE TROUT FARM-CRAIGSVILLE","agriculture","echo_VA0091227","active","POINT (38.041667 -79.379167)"
"facility","CASTA LINE TROUT FARM-MIDDLEBROOK","agriculture","echo_VA0091219","active","POINT (38.072891 -79.248828)"
"facility","CAVALIER INVESTMENT CO","unknown","echo_VAU001647","inactive","POINT (37.107212 -81.110882)"
"facility","CAVANAUGH CROSSING","unknown","echo_VAU001553","inactive","POINT (37.107212 -81.110882)"
"facility","CCP COMPOSITES US","unknown","echo_VA0001309","active","POINT (36.773632 -79.408382)"
"facility","CEDAR CREEK WWTP","wwtp","echo_VA0092215","active","POINT (37.963749 -79.911605)"
"facility","CEDAR LANE TRAILER COURT","unknown","echo_VA0092363","inactive","POINT (38.55331 -78.73319)"
"facility","CEDAR ROCK WWTP","wwtp","echo_VA0091553","inactive","POINT (37.40248 -79.41863)"
"facility","CEDAR VALLEY","unknown","echo_VAU001739","inactive","POINT (37.107212 -81.110882)"
"facility","CEDARS OF LEBANON SEVENTH-DAY","unknown","echo_VAU001816","inactive","POINT (37.107212 -81.110882)"
"facility","CELANESE ACETATE - UTILITIES","unknown","echo_VA0092291","inactive","POINT (37.3451 -80.764)"
"facility","CELANESE ACETATE LLC","commercial","echo_VA0000299","active","POINT (37.3451 -80.76293)"
"facility","CEMTRAL VIRGINIA SALVAGE","unknown","echo_VAU000032","inactive","POINT (37.107212 -81.110882)"
"facility","CENTEX HOMES (AVONDALE GLEN)","municipal","echo_VAU431041","inactive","POINT (38.86973 -77.32672)"
"facility","CENTEX HOMES-MANSFIELD FARMS","municipal","echo_VAU001705","inactive","POINT (37.107212 -81.110882)"
"facility","CENTEX VORP.-PLAZA AMERICA III","unknown","echo_VAU001651","inactive","POINT (37.107212 -81.110882)"
"facility","CENTRA ROCKBRIDGE RIVERMONT SCHOOL","municipal","echo_VA0021148","active","POINT (37.899983 -79.298718)"
"facility","CENTRAL INTELLIGENCE AGENCY HQ","unknown","echo_VAU001755","inactive","POINT (37.107212 -81.110882)"
"facility","CENTRAL OIL ASPHALT COPR.","unknown","echo_VAU001573","inactive","POINT (37.41826 -77.42728)"
"facility","CENTRAL REDI-MIX CONCRETE, INC","industrial","echo_VAU001728","inactive","POINT (37.0944 -78.378925)"
"facility","CENTRAL RIDE-MIX CONCRETE, INC","industrial","echo_VAU001561","inactive","POINT (37.107212 -81.110882)"
"facility","CENTRAL VIRGINIA COMMUNITY HEA","municipal","echo_VA0062162","inactive","POINT (37.638333 -78.356667)"
"facility","CENTRAL VIRGINIA ELECTRIC","fossilpower","echo_VAU001589","inactive","POINT (37.71171 -78.9477)"
"facility","CENTRAL WWTP","wwtp","echo_VAN040126","inactive","POINT (37.825588 -78.27297)"
"facility","CENTRAL WWTP","wwtp","echo_VA0030767","active","POINT (37.825588 -78.27297)"
"facility","CENTURY-FIRST MENNONITE CHURCH","municipal","echo_VAU001704","inactive","POINT (37.640821 -77.489574)"
"facility","CHANDLER CONCRETE CO. INC","industrial","echo_VAG112014","inactive","POINT (37.107212 -81.110882)"
"facility","CHANDLER CONCRETE COMPANY","commercial","echo_VAG112016","inactive","POINT (37.38321 -79.89675)"
"facility","CHARLES CITY ADMINISTRATION BUILDING","unknown","echo_VA0060585","active","POINT (37.34091 -77.07574)"
"facility","CHARLES CITY COUNTY SCHOOLS WWTP","wwtp","echo_VA0086673","active","POINT (37.351663 -77.075021)"
"facility","CHARLES ZUCKERMAN & SON, INC.","commercial","echo_VAU001610","inactive","POINT (37.107212 -81.110882)"
"facility","CHARLOTTE COUNTY SCHOOLS BACON DISTRICT ELEMENTARY","municipal","echo_VA0029319","active","POINT (36.888117 -78.564774)"
"facility","CHARLOTTE COUNTY SCHOOLS JEFFR","municipal","echo_VA0063118","inactive","POINT (37.075913 -78.716669)"
"facility","CHARLOTTE COUNTY SCHOOLS PHENIX ELEMENTARY SCHOOL","municipal","echo_VA0029335","active","POINT (37.08532 -78.7463)"
"facility","CHARLOTTESVILLE-ALBEMARLE AIRPORT INDUSTRIAL PARK","commercial","echo_VA0028398","active","POINT (38.13537 -78.45886)"
"facility","CHARTER COMMUNICATIONS","unknown","echo_VAU001664","inactive","POINT (37.289503 -78.433937)"
"facility","CHASE CITY REGIONAL WWTP","wwtp","echo_VA0076881","active","POINT (36.7793 -78.47315)"
"facility","CHATHAM TOWN - SEWAGE TREATMEN","municipal","echo_VA0020524","active","POINT (36.81234 -79.37736)"
"facility","CHESAPEAKE BAY BRIDGE AND TUNNEL DISTRICT","municipal","echo_VA0006203","active","POINT (37.045833 -76.063056)"
"facility","CHESAPEAKE CITY - LAKE GASTON WTP","wwtp","echo_VA0091405","active","POINT (36.773383 -76.455314)"
"facility","CHESAPEAKE CITY - MS4","municipal","echo_VA0088625","inactive","POINT (36.714295 -76.247847)"
"facility","CHESAPEAKE CITY - NORTHWEST RIVER WTP","wwtp","echo_VA0088404","active","POINT (36.594607 -76.208852)"
"facility","CHESAPEAKE LPG TERMINAL","unknown","echo_VA0074454","active","POINT (36.776667 -76.312778)"
"facility","CHESAPEAKE MARINE RAILWAY LLC","commercial","echo_VA0091294","active","POINT (37.54104 -76.34193)"
"facility","CHESAPEAKE REGIONAL AIRPORT","commercial","echo_VA0068209","active","POINT (36.666107 -76.330484)"
"facility","CHESDIN-WATERFORD LANDING","municipal","echo_VAU001702","inactive","POINT (37.107212 -81.110882)"
"facility","CHESTERFIELD AUTO PARTS","unknown","echo_VAU000034","inactive","POINT (37.507303 -77.491629)"
"facility","CHESTERFIELD COUNTY - AGGREGATE NUTRIENT DISCHARGE","municipal","echo_VAN040080","inactive","POINT (37.436111 -77.426944)"
"facility","CHESTERFIELD COUNTY MS4","municipal","echo_VA0088609","inactive","POINT (37.381453 -77.378036)"
"facility","CHESTERFIELD COUNTY OF","municipal","echo_VAL060194","inactive","POINT (37.381453 -77.378036)"
"facility","CHESTERFIELD COUNTY SCHOOLS GRANGE ELEM WWTP","wwtp","echo_VA0020222","active","POINT (37.38959 -77.76529)"
"facility","CHICKAHOMINY WWTP","wwtp","echo_VA0088480","inactive","POINT (37.4814 -77.00664)"
"facility","CHILDRENS HOME OF VA BAPTISTS LAGOON","municipal","echo_VA0027561","active","POINT (37.263258 -77.489236)"
"facility","CHILHOWIE REGIONAL WASTEWATER TREATMENT PLANT","wwtp","echo_VA0026379","active","POINT (36.791667 -81.686111)"
"facility","CHIMNEY HILLS","unknown","echo_VAU001751","inactive","POINT (37.107212 -81.110882)"
"facility","CHINCOTEAGUE LANDMARK WWTP","wwtp","echo_VA0091618","inactive","POINT (37.93626 -75.37214)"
"facility","CHINCOTEAGUE TOWN - WATER TREA","municipal","echo_VA0051756","inactive","POINT (37.93147 -75.374218)"
"facility","CHIPS, INC","unknown","echo_VAR050878","inactive","POINT (37.96805 -78.21419)"
"facility","CHOATE LUMBER CO","industrial","echo_VAU001721","inactive","POINT (36.73561 -80.79773)"
"facility","CHRISTCHURCH SCHOOL","municipal","echo_VA0024066","inactive","POINT (37.6119 -76.5489)"
"facility","CHRISTENDOM COLLEGE STP","wwtp","echo_VA0067067","active","POINT (38.95226 -78.14654)"
"facility","CHRISTENDOM COLLEGE STP","wwtp","echo_VAN010131","inactive","POINT (38.95226 -78.14654)"
"facility","CHRISTIANSBURG TOWN - WWTF","wwtp","echo_VA0061751","active","POINT (37.15688 -80.47159)"
"facility","CHRISTIANSBURG TOWN OF","municipal","echo_VAL061751","inactive","POINT (37.15688 -80.47159)"
"facility","CHRISTOPHER NEWPORT UNIVERSITY","municipal","echo_VAU001813","inactive","POINT (37.107212 -81.110882)"
"facility","CHURCHVILLE WTP","wwtp","echo_VA0084212","active","POINT (38.226361 -79.176111)"
"facility","CIRCLE S MINE, MINE NO. 1 AND JACOBS FORK LOAD-OUT","mining","echo_WV1006045","inactive","POINT (37.107212 -81.110882)"
"facility","CITGO PETROLEUM CORPORATION - CHESAPEAKE TERMINAL","commercial","echo_VA0054623","active","POINT (36.78654 -76.29809)"
"facility","CITY OF ALEXANDRIA","municipal","echo_VAR040057","inactive","POINT (38.80547 -77.08071)"
"facility","CITY OF BUENA VISTA","municipal","echo_VAL020991","inactive","POINT (37.72405 -79.3645)"
"facility","CITY OF CHARLOTTESVILLE","municipal","echo_VAU001842","inactive","POINT (38.0296 -78.47772)"
"facility","CITY OF DANVILLE NORTHSIDE WWT","municipal","echo_VAL060593","inactive","POINT (36.564695 -79.360352)"
"facility","CITY OF FREDERICKSBURG WWTF","wwtp","echo_VAL025127","inactive","POINT (38.288972 -77.451111)"
"facility","CITY OF GALAX, STP","wwtp","echo_VAL078484","inactive","POINT (36.6714 -80.9339)"
"facility","CITY OF HAMPTON","municipal","echo_VAU001823","inactive","POINT (37.03299 -76.34634)"
"facility","CITY OF LYNCHBURG","municipal","echo_VAU001852","inactive","POINT (37.41395 -79.14278)"
"facility","CITY OF SUFFOLK - MS4","municipal","echo_VAR040029","inactive","POINT (36.72964 -76.5892)"
"facility","CITY OF WILLIAMSBURG WATER FILTER PLANT","municipal","echo_VA0056537","active","POINT (37.30192 -76.70626)"
"facility","CITY POINT ENERGY CENTER LLC","fossilpower","echo_VA0073300","active","POINT (37.296535 -77.274515)"
"facility","CLARK REALTY BUILDERS","unknown","echo_VAR101305","inactive","POINT (37.29365 -78.376415)"
"facility","CLARKSVILLE WWTP","wwtp","echo_VA0020168","active","POINT (36.621574 -78.550806)"
"facility","CLAYPOOL HILL WASTEWATER TREATMENT PLANT","wwtp","echo_VA0064271","active","POINT (37.029722 -81.790833)"
"facility","CLAYTOR HYDROELECTRIC PLANT","fossilpower","echo_VA0087084","active","POINT (37.076756 -80.575521)"
"facility","CLEVELAND STP","wwtp","echo_VA0021016","active","POINT (36.938055 -82.162222)"
"facility","CLEVENGERS VILLAGE WWTP - NEW","wwtp","echo_VA0080527","active","POINT (38.658946 -77.898517)"
"facility","CLIFTON FORGE STP","wwtp","echo_VAL022772","inactive","POINT (37.812072 -79.816439)"
"facility","CLIFTON FORGE TOWN WASTE WATER","wwtp","echo_VA0022772","inactive","POINT (37.81334 -79.81571)"
"facility","CLIFTON FORGE WATER TREATMENT PLANT","wwtp","echo_VA0006076","active","POINT (37.84578 -79.84699)"
"facility","CLINCHFIELD COAL COMPANY - CEN","commercial","echo_VA0066991","inactive","POINT (36.958056 -82.178333)"
"facility","CLINTWOOD WWTP","wwtp","echo_VA0026565","active","POINT (37.153611 -82.4175)"
"facility","CLOVER WWTP","wwtp","echo_VA0073733","active","POINT (36.865881 -78.773509)"
"facility","CLUSTER SPRINGS EARLY LEARNING CENTER","unknown","echo_VA0022705","active","POINT (36.624133 -78.918005)"
"facility","CLYDES DALE MOBILE COMMUNITY","municipal","echo_VA0067318","active","POINT (36.84357 -76.75565)"
"facility","COASTAL PRECAST SYSTEMS LLC","commercial","echo_VA0089818","active","POINT (36.7642 -76.29419)"
"facility","COASTAL WALK CONDOMINIUMS","unknown","echo_VAU001698","inactive","POINT (36.84809 -75.9974)"
"facility","COEBURN NORTON WISE REGIONAL WWTP","wwtp","echo_VA0077828","active","POINT (36.927381 -82.478246)"
"facility","COEBURN-NORTON-WISE REGIONAL","unknown","echo_VAL077828","inactive","POINT (36.927381 -82.478246)"
"facility","COINERS' SCRAP IRON & METAL","unknown","echo_VAU000039","inactive","POINT (38.02459 -78.46804)"
"facility","COLCHESTER UTILITIES INC","unknown","echo_VA0029416","active","POINT (38.66924 -77.22205)"
"facility","COLEMAN-GLASS CONTRACTORS","unknown","echo_VAU001623","inactive","POINT (37.107212 -81.110882)"
"facility","COLLINS CLEARING & GRADING","unknown","echo_VAU001674","inactive","POINT (37.366577 -78.372312)"
"facility","COLONIAL CONCERET-FALMOUTH","unknown","echo_VAG110095","inactive","POINT (38.33599 -77.48307)"
"facility","COLONIAL CONCRETE TARMAC, INC","industrial","echo_VAG116024","inactive","POINT (38.567517 -77.320868)"
"facility","COLONIAL PIPELINE - CHANTILLY STATION","unknown","echo_VA0051683","inactive","POINT (38.832777 -77.4025)"
"facility","COLONIAL PIPELINE CO - LYNCHBU","unknown","echo_VA0051713","inactive","POINT (37.49519 -79.05729)"
"facility","COLONIAL PIPELINE CO - WITT ST","unknown","echo_VA0052841","inactive","POINT (36.6775 -79.395556)"
"facility","COLONIAL PIPELINE COMPANY - MITCHELL JUNCTION","commercial","echo_VA0051926","active","POINT (37.665026 -78.23809)"
"facility","COLONIAL PIPELINE SURRY","unknown","echo_VA0085481","inactive","POINT (37.157079 -76.697269)"
"facility","COLONNA MARINE LLC - COLONNA YACHTS","commercial","echo_VA0004391","inactive","POINT (36.84315 -76.26041)"
"facility","COLONNAS SHIPYARD INC","unknown","echo_VA0053813","active","POINT (36.83424 -76.27597)"
"facility","COLUMBIA GAS TRANSMISSION CORP - CHESAPEAKE","commercial","echo_VA0092185","active","POINT (36.770876 -76.305615)"
"facility","COMFORT INN AND SUITES WWTP","wwtp","echo_VA0089265","active","POINT (37.93539 -75.37338)"
"facility","COMFORT INN-MONTICELLO","unknown","echo_VA0075981","active","POINT (38.020277 -78.424444)"
"facility","COMMONWEALTH OIL CO., INC","unknown","echo_VAU001709","inactive","POINT (37.39832 -79.21713)"
"facility","COMMONWEALTH RECYCLED AGGREGATES INC","unknown","echo_VA0092932","inactive","POINT (38.78571 -77.56886)"
"facility","CONCORD TRUCK & TRACTOR, INC","unknown","echo_VAU001666","inactive","POINT (37.351158 -78.990793)"
"facility","CONCROCK-TROUTVILLE PLANT","manufacturing","echo_VAG110024","inactive","POINT (37.107212 -81.110882)"
"facility","CONSOLIDATION COAL COMPANY - BUCHANAN MINE STP","wwtp","echo_VA0066907","inactive","POINT (37.161881 -81.986479)"
