"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"wkt_geom"	"dh_link_facility_mps"
"transfer"	"TO VA0003409021"	"release"	"vahydro_VA0003409021"	"inactive"	"POINT (-76.30788 36.8743)"	"echo_VA0003409"
"transfer"	"TO VA0003409022"	"release"	"vahydro_VA0003409022"	"inactive"	"POINT (-76.30788 36.8743)"	"echo_VA0003409"
"transfer"	"TO VA0003433002"	"release"	"vahydro_VA0003433002"	"active"	"POINT (-76.999045 36.6512)"	"echo_VA0003433"
"transfer"	"TO VA0003433003"	"release"	"vahydro_VA0003433003"	"inactive"	"POINT (-76.999045 36.6512)"	"echo_VA0003433"
"transfer"	"TO VA0003433004"	"release"	"vahydro_VA0003433004"	"inactive"	"POINT (-76.999045 36.6512)"	"echo_VA0003433"
"transfer"	"TO VA0003433005"	"release"	"vahydro_VA0003433005"	"inactive"	"POINT (-76.999045 36.6512)"	"echo_VA0003433"
"transfer"	"TO VA0003433006"	"release"	"vahydro_VA0003433006"	"inactive"	"POINT (-76.999045 36.6512)"	"echo_VA0003433"
"transfer"	"TO VA0003433201"	"release"	"vahydro_VA0003433201"	"active"	"POINT (-76.999045 36.6512)"	"echo_VA0003433"
"transfer"	"TO VA0003433902"	"release"	"vahydro_VA0003433902"	"inactive"	"POINT (-76.999045 36.6512)"	"echo_VA0003433"
"transfer"	"TO VA0003492005"	"release"	"vahydro_VA0003492005"	"active"	"POINT (-77.281044 37.291375)"	"echo_VA0003492"
"transfer"	"TO VA0003492006"	"release"	"vahydro_VA0003492006"	"active"	"POINT (-77.281044 37.291375)"	"echo_VA0003492"
"transfer"	"TO VA0003492013"	"release"	"vahydro_VA0003492013"	"inactive"	"POINT (-77.281044 37.291375)"	"echo_VA0003492"
"transfer"	"TO VA0003646003"	"release"	"vahydro_VA0003646003"	"active"	"POINT (-79.992817 37.796355)"	"echo_VA0003646"
"transfer"	"TO VA0003646004"	"release"	"vahydro_VA0003646004"	"inactive"	"POINT (-79.992817 37.796355)"	"echo_VA0003646"
"transfer"	"TO VA0003646009"	"release"	"vahydro_VA0003646009"	"inactive"	"POINT (-79.992817 37.796355)"	"echo_VA0003646"
"transfer"	"TO VA0003646010"	"release"	"vahydro_VA0003646010"	"inactive"	"POINT (-79.992817 37.796355)"	"echo_VA0003646"
"transfer"	"TO VA0003646012"	"release"	"vahydro_VA0003646012"	"inactive"	"POINT (-79.992817 37.796355)"	"echo_VA0003646"
"transfer"	"TO VA0003646013"	"release"	"vahydro_VA0003646013"	"inactive"	"POINT (-79.992817 37.796355)"	"echo_VA0003646"
"transfer"	"TO VA0003646015"	"release"	"vahydro_VA0003646015"	"inactive"	"POINT (-79.992817 37.796355)"	"echo_VA0003646"
"transfer"	"TO VA0003646301"	"release"	"vahydro_VA0003646301"	"inactive"	"POINT (-79.992817 37.796355)"	"echo_VA0003646"
"transfer"	"TO VA0003646302"	"release"	"vahydro_VA0003646302"	"inactive"	"POINT (-79.992817 37.796355)"	"echo_VA0003646"
"transfer"	"TO VA0003646303"	"release"	"vahydro_VA0003646303"	"inactive"	"POINT (-79.992817 37.796355)"	"echo_VA0003646"
"transfer"	"TO VA0003646903"	"release"	"vahydro_VA0003646903"	"inactive"	"POINT (-79.992817 37.796355)"	"echo_VA0003646"
"transfer"	"TO VA0003654001"	"release"	"vahydro_VA0003654001"	"inactive"	"POINT (-76.617362 37.191687)"	"echo_VA0003654"
"transfer"	"TO VA0003654008"	"release"	"vahydro_VA0003654008"	"inactive"	"POINT (-76.617362 37.191687)"	"echo_VA0003654"
"transfer"	"TO VA0003654013"	"release"	"vahydro_VA0003654013"	"inactive"	"POINT (-76.617362 37.191687)"	"echo_VA0003654"
"transfer"	"TO VA0003697001"	"release"	"vahydro_VA0003697001"	"active"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003697002"	"release"	"vahydro_VA0003697002"	"active"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003697003"	"release"	"vahydro_VA0003697003"	"active"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003697004"	"release"	"vahydro_VA0003697004"	"inactive"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003697005"	"release"	"vahydro_VA0003697005"	"inactive"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003697006"	"release"	"vahydro_VA0003697006"	"inactive"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003697007"	"release"	"vahydro_VA0003697007"	"inactive"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003697008"	"release"	"vahydro_VA0003697008"	"inactive"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003697009"	"release"	"vahydro_VA0003697009"	"inactive"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003697010"	"release"	"vahydro_VA0003697010"	"inactive"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003697011"	"release"	"vahydro_VA0003697011"	"inactive"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003697101"	"release"	"vahydro_VA0003697101"	"active"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003697601"	"release"	"vahydro_VA0003697601"	"active"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003697701"	"release"	"vahydro_VA0003697701"	"active"	"POINT (-79.062335 37.414554)"	"echo_VA0003697"
"transfer"	"TO VA0003808001"	"release"	"vahydro_VA0003808001"	"active"	"POINT (-75.656111 37.736111)"	"echo_VA0003808"
"transfer"	"TO VA0003808002"	"release"	"vahydro_VA0003808002"	"inactive"	"POINT (-75.656111 37.736111)"	"echo_VA0003808"
"transfer"	"TO VA0003808003"	"release"	"vahydro_VA0003808003"	"inactive"	"POINT (-75.656111 37.736111)"	"echo_VA0003808"
"transfer"	"TO VA0003808004"	"release"	"vahydro_VA0003808004"	"inactive"	"POINT (-75.656111 37.736111)"	"echo_VA0003808"
"transfer"	"TO VA0003808007"	"release"	"vahydro_VA0003808007"	"inactive"	"POINT (-75.656111 37.736111)"	"echo_VA0003808"
"transfer"	"TO VA0003808008"	"release"	"vahydro_VA0003808008"	"inactive"	"POINT (-75.656111 37.736111)"	"echo_VA0003808"
"transfer"	"TO VA0003808009"	"release"	"vahydro_VA0003808009"	"inactive"	"POINT (-75.656111 37.736111)"	"echo_VA0003808"
"transfer"	"TO VA0003867002"	"release"	"vahydro_VA0003867002"	"active"	"POINT (-76.277158 37.829281)"	"echo_VA0003867"
"transfer"	"TO VA0003867995"	"release"	"vahydro_VA0003867995"	"active"	"POINT (-76.277158 37.829281)"	"echo_VA0003867"
"transfer"	"TO VA0004031001"	"release"	"vahydro_VA0004031001"	"inactive"	"POINT (-77.5525 37.697222)"	"echo_VA0004031"
"transfer"	"TO VA0004031002"	"release"	"vahydro_VA0004031002"	"inactive"	"POINT (-77.5525 37.697222)"	"echo_VA0004031"
"transfer"	"TO VA0004031003"	"release"	"vahydro_VA0004031003"	"inactive"	"POINT (-77.5525 37.697222)"	"echo_VA0004031"
"transfer"	"TO VA0004049001"	"release"	"vahydro_VA0004049001"	"active"	"POINT (-75.555278 37.885)"	"echo_VA0004049"
"transfer"	"TO VA0004049002"	"release"	"vahydro_VA0004049002"	"inactive"	"POINT (-75.555278 37.885)"	"echo_VA0004049"
"transfer"	"TO VA0004049003"	"release"	"vahydro_VA0004049003"	"inactive"	"POINT (-75.555278 37.885)"	"echo_VA0004049"
"transfer"	"TO VA0004049004"	"release"	"vahydro_VA0004049004"	"inactive"	"POINT (-75.555278 37.885)"	"echo_VA0004049"
"transfer"	"TO VA0004081001"	"release"	"vahydro_VA0004081001"	"active"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081002"	"release"	"vahydro_VA0004081002"	"active"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081003"	"release"	"vahydro_VA0004081003"	"active"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081004"	"release"	"vahydro_VA0004081004"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081005"	"release"	"vahydro_VA0004081005"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081010"	"release"	"vahydro_VA0004081010"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081011"	"release"	"vahydro_VA0004081011"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081012"	"release"	"vahydro_VA0004081012"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081013"	"release"	"vahydro_VA0004081013"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081015"	"release"	"vahydro_VA0004081015"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081016"	"release"	"vahydro_VA0004081016"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081017"	"release"	"vahydro_VA0004081017"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081018"	"release"	"vahydro_VA0004081018"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081019"	"release"	"vahydro_VA0004081019"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081020"	"release"	"vahydro_VA0004081020"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081021"	"release"	"vahydro_VA0004081021"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081030"	"release"	"vahydro_VA0004081030"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081031"	"release"	"vahydro_VA0004081031"	"active"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081101"	"release"	"vahydro_VA0004081101"	"active"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081201"	"release"	"vahydro_VA0004081201"	"active"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081206"	"release"	"vahydro_VA0004081206"	"active"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004081301"	"release"	"vahydro_VA0004081301"	"inactive"	"POINT (-76.3009 36.7711)"	"echo_VA0004081"
"transfer"	"TO VA0004090001"	"release"	"vahydro_VA0004090001"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090002"	"release"	"vahydro_VA0004090002"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090050"	"release"	"vahydro_VA0004090050"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090051"	"release"	"vahydro_VA0004090051"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090052"	"release"	"vahydro_VA0004090052"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090053"	"release"	"vahydro_VA0004090053"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090101"	"release"	"vahydro_VA0004090101"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090102"	"release"	"vahydro_VA0004090102"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090103"	"release"	"vahydro_VA0004090103"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090104"	"release"	"vahydro_VA0004090104"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090105"	"release"	"vahydro_VA0004090105"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090106"	"release"	"vahydro_VA0004090106"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090107"	"release"	"vahydro_VA0004090107"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090108"	"release"	"vahydro_VA0004090108"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090109"	"release"	"vahydro_VA0004090109"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090110"	"release"	"vahydro_VA0004090110"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090111"	"release"	"vahydro_VA0004090111"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090112"	"release"	"vahydro_VA0004090112"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090113"	"release"	"vahydro_VA0004090113"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090114"	"release"	"vahydro_VA0004090114"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090115"	"release"	"vahydro_VA0004090115"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090116"	"release"	"vahydro_VA0004090116"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090117"	"release"	"vahydro_VA0004090117"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090118"	"release"	"vahydro_VA0004090118"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090119"	"release"	"vahydro_VA0004090119"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090120"	"release"	"vahydro_VA0004090120"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090121"	"release"	"vahydro_VA0004090121"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004090122"	"release"	"vahydro_VA0004090122"	"active"	"POINT (-76.6911 37.1575)"	"echo_VA0004090"
"transfer"	"TO VA0004103001"	"release"	"vahydro_VA0004103001"	"active"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103002"	"release"	"vahydro_VA0004103002"	"active"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103003"	"release"	"vahydro_VA0004103003"	"active"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103004"	"release"	"vahydro_VA0004103004"	"active"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103005"	"release"	"vahydro_VA0004103005"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103006"	"release"	"vahydro_VA0004103006"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103007"	"release"	"vahydro_VA0004103007"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103008"	"release"	"vahydro_VA0004103008"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103009"	"release"	"vahydro_VA0004103009"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103010"	"release"	"vahydro_VA0004103010"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103011"	"release"	"vahydro_VA0004103011"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103012"	"release"	"vahydro_VA0004103012"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103013"	"release"	"vahydro_VA0004103013"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103014"	"release"	"vahydro_VA0004103014"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103015"	"release"	"vahydro_VA0004103015"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103016"	"release"	"vahydro_VA0004103016"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103101"	"release"	"vahydro_VA0004103101"	"active"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103102"	"release"	"vahydro_VA0004103102"	"active"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103103"	"release"	"vahydro_VA0004103103"	"active"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103104"	"release"	"vahydro_VA0004103104"	"active"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103105"	"release"	"vahydro_VA0004103105"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103106"	"release"	"vahydro_VA0004103106"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103107"	"release"	"vahydro_VA0004103107"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103108"	"release"	"vahydro_VA0004103108"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103109"	"release"	"vahydro_VA0004103109"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103110"	"release"	"vahydro_VA0004103110"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103111"	"release"	"vahydro_VA0004103111"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103112"	"release"	"vahydro_VA0004103112"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103202"	"release"	"vahydro_VA0004103202"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103203"	"release"	"vahydro_VA0004103203"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103204"	"release"	"vahydro_VA0004103204"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004103205"	"release"	"vahydro_VA0004103205"	"inactive"	"POINT (-76.46213 37.21534)"	"echo_VA0004103"
"transfer"	"TO VA0004138001"	"release"	"vahydro_VA0004138001"	"active"	"POINT (-78.28784 37.71175)"	"echo_VA0004138"
"transfer"	"TO VA0004138002"	"release"	"vahydro_VA0004138002"	"active"	"POINT (-78.28784 37.71175)"	"echo_VA0004138"
"transfer"	"TO VA0004138004"	"release"	"vahydro_VA0004138004"	"active"	"POINT (-78.28784 37.71175)"	"echo_VA0004138"
"transfer"	"TO VA0004138202"	"release"	"vahydro_VA0004138202"	"active"	"POINT (-78.28784 37.71175)"	"echo_VA0004138"
"transfer"	"TO VA0004138203"	"release"	"vahydro_VA0004138203"	"active"	"POINT (-78.28784 37.71175)"	"echo_VA0004138"
"transfer"	"TO VA0004138501"	"release"	"vahydro_VA0004138501"	"active"	"POINT (-78.28784 37.71175)"	"echo_VA0004138"
"transfer"	"TO VA0004138502"	"release"	"vahydro_VA0004138502"	"active"	"POINT (-78.28784 37.71175)"	"echo_VA0004138"
"transfer"	"TO VA0004138503"	"release"	"vahydro_VA0004138503"	"active"	"POINT (-78.28784 37.71175)"	"echo_VA0004138"
"transfer"	"TO VA0004138504"	"release"	"vahydro_VA0004138504"	"active"	"POINT (-78.28784 37.71175)"	"echo_VA0004138"
"transfer"	"TO VA0004138505"	"release"	"vahydro_VA0004138505"	"active"	"POINT (-78.28784 37.71175)"	"echo_VA0004138"
"transfer"	"TO VA0004138999"	"release"	"vahydro_VA0004138999"	"active"	"POINT (-78.28784 37.71175)"	"echo_VA0004138"
"transfer"	"TO VA0004146001"	"release"	"vahydro_VA0004146001"	"active"	"POINT (-77.3779 37.3821)"	"echo_VA0004146"
"transfer"	"TO VA0004146002"	"release"	"vahydro_VA0004146002"	"active"	"POINT (-77.3779 37.3821)"	"echo_VA0004146"
"transfer"	"TO VA0004146003"	"release"	"vahydro_VA0004146003"	"active"	"POINT (-77.3779 37.3821)"	"echo_VA0004146"
"transfer"	"TO VA0004146004"	"release"	"vahydro_VA0004146004"	"active"	"POINT (-77.3779 37.3821)"	"echo_VA0004146"
"transfer"	"TO VA0004146005"	"release"	"vahydro_VA0004146005"	"active"	"POINT (-77.3779 37.3821)"	"echo_VA0004146"
"transfer"	"TO VA0004146101"	"release"	"vahydro_VA0004146101"	"inactive"	"POINT (-77.3779 37.3821)"	"echo_VA0004146"
"transfer"	"TO VA0004146301"	"release"	"vahydro_VA0004146301"	"inactive"	"POINT (-77.3779 37.3821)"	"echo_VA0004146"
"transfer"	"TO VA0004146302"	"release"	"vahydro_VA0004146302"	"inactive"	"POINT (-77.3779 37.3821)"	"echo_VA0004146"
"transfer"	"TO VA0004146303"	"release"	"vahydro_VA0004146303"	"inactive"	"POINT (-77.3779 37.3821)"	"echo_VA0004146"
"transfer"	"TO VA0004146304"	"release"	"vahydro_VA0004146304"	"inactive"	"POINT (-77.3779 37.3821)"	"echo_VA0004146"
"transfer"	"TO VA0004146401"	"release"	"vahydro_VA0004146401"	"active"	"POINT (-77.3779 37.3821)"	"echo_VA0004146"
"transfer"	"TO VA0004146402"	"release"	"vahydro_VA0004146402"	"active"	"POINT (-77.3779 37.3821)"	"echo_VA0004146"
"transfer"	"TO VA0004162001"	"release"	"vahydro_VA0004162001"	"active"	"POINT (-76.91259 36.67815)"	"echo_VA0004162"
"transfer"	"TO VA0004162002"	"release"	"vahydro_VA0004162002"	"inactive"	"POINT (-76.91259 36.67815)"	"echo_VA0004162"
"transfer"	"TO VA0004162006"	"release"	"vahydro_VA0004162006"	"inactive"	"POINT (-76.91259 36.67815)"	"echo_VA0004162"
"transfer"	"TO VA0004162007"	"release"	"vahydro_VA0004162007"	"inactive"	"POINT (-76.91259 36.67815)"	"echo_VA0004162"
"transfer"	"TO VA0004162008"	"release"	"vahydro_VA0004162008"	"inactive"	"POINT (-76.91259 36.67815)"	"echo_VA0004162"
"transfer"	"TO VA0004162009"	"release"	"vahydro_VA0004162009"	"inactive"	"POINT (-76.91259 36.67815)"	"echo_VA0004162"
"transfer"	"TO VA0004162010"	"release"	"vahydro_VA0004162010"	"inactive"	"POINT (-76.91259 36.67815)"	"echo_VA0004162"
"transfer"	"TO VA0004162011"	"release"	"vahydro_VA0004162011"	"inactive"	"POINT (-76.91259 36.67815)"	"echo_VA0004162"
"transfer"	"TO VA0004162012"	"release"	"vahydro_VA0004162012"	"inactive"	"POINT (-76.91259 36.67815)"	"echo_VA0004162"
"transfer"	"TO VA0004162013"	"release"	"vahydro_VA0004162013"	"inactive"	"POINT (-76.91259 36.67815)"	"echo_VA0004162"
"transfer"	"TO VA0004162014"	"release"	"vahydro_VA0004162014"	"inactive"	"POINT (-76.91259 36.67815)"	"echo_VA0004162"
"transfer"	"TO VA0004162103"	"release"	"vahydro_VA0004162103"	"active"	"POINT (-76.91259 36.67815)"	"echo_VA0004162"
"transfer"	"TO VA0004383012"	"release"	"vahydro_VA0004383012"	"active"	"POINT (-76.285764 36.827032)"	"echo_VA0004383"
"transfer"	"TO VA0004383013"	"release"	"vahydro_VA0004383013"	"active"	"POINT (-76.285764 36.827032)"	"echo_VA0004383"
"transfer"	"TO VA0004383014"	"release"	"vahydro_VA0004383014"	"inactive"	"POINT (-76.285764 36.827032)"	"echo_VA0004383"
"transfer"	"TO VA0004383015"	"release"	"vahydro_VA0004383015"	"inactive"	"POINT (-76.285764 36.827032)"	"echo_VA0004383"
"transfer"	"TO VA0004383017"	"release"	"vahydro_VA0004383017"	"inactive"	"POINT (-76.285764 36.827032)"	"echo_VA0004383"
"transfer"	"TO VA0004383018"	"release"	"vahydro_VA0004383018"	"inactive"	"POINT (-76.285764 36.827032)"	"echo_VA0004383"
"transfer"	"TO VA0004383019"	"release"	"vahydro_VA0004383019"	"inactive"	"POINT (-76.285764 36.827032)"	"echo_VA0004383"
